카테고리,경기도 고양시,경기도 고양시 덕양구,경기도 고양시 덕양구 주교동,경기도 고양시 덕양구 원신동,경기도 고양시 덕양구 흥도동,경기도 고양시 덕양구 성사1동,경기도 고양시 덕양구 성사2동,경기도 고양시 덕양구 효자동,경기도 고양시 덕양구 삼송동,경기도 고양시 덕양구 창릉동,경기도 고양시 덕양구 고양동,경기도 고양시 덕양구 관산동,경기도 고양시 덕양구 능곡동,경기도 고양시 덕양구 화정1동,경기도 고양시 덕양구 화정2동,경기도 고양시 덕양구 행주동,경기도 고양시 덕양구 행신1동,경기도 고양시 덕양구 행신2동,경기도 고양시 덕양구 행신3동,경기도 고양시 덕양구 화전동,경기도 고양시 덕양구 대덕동,경기도 고양시 일산동구,경기도 고양시 일산동구 식사동,경기도 고양시 일산동구 중산동,경기도 고양시 일산동구 정발산동,경기도 고양시 일산동구 풍산동,경기도 고양시 일산동구 백석1동,경기도 고양시 일산동구 백석2동,경기도 고양시 일산동구 마두1동,경기도 고양시 일산동구 마두2동,경기도 고양시 일산동구 장항1동,경기도 고양시 일산동구 장항2동,경기도 고양시 일산동구 고봉동,경기도 고양시 일산서구,경기도 고양시 일산서구 일산1동,경기도 고양시 일산서구 일산2동,경기도 고양시 일산서구 일산3동,경기도 고양시 일산서구 탄현동,경기도 고양시 일산서구 주엽1동,경기도 고양시 일산서구 주엽2동,경기도 고양시 일산서구 대화동,경기도 고양시 일산서구 송포동,경기도 고양시 일산서구 송산동
2020년03월_여_40~49세,"95,609","39,227","1,098","2,076","3,901","1,765",968,788,"1,720","1,659","2,693","2,663","1,180","3,331","3,499","1,346","1,952","2,718","4,197","1,548",125,"27,642","3,710","4,062","2,012","3,812","2,911","1,981","2,393","1,710",917,"2,545","1,589","28,740","2,441","1,380","4,144","4,978","2,755","2,772","2,954","2,070","5,246"
2020년03월_여_50~59세,"97,509","41,127","1,525","1,802","3,248","2,153","1,108",657,"1,732","1,266","2,382","3,388","1,593","3,852","2,939","1,951","2,219","3,089","4,676","1,364",183,"28,170","2,947","4,902","2,470","3,547","3,028","1,867","2,448","1,593",870,"2,355","2,143","28,212","2,742","2,161","3,306","4,761","2,666","2,778","3,365","1,974","4,459"
2020년03월_여_60~69세,"55,984","26,693","1,135","1,386","2,301","1,400",768,396,"1,327",957,"2,072","2,744","1,055","1,905","1,395","1,377","1,248","1,548","2,429","1,066",184,"14,915","1,283","2,625","1,428","2,001","1,591","1,070","1,142",720,485,"1,043","1,527","14,376","1,501","1,216","1,407","2,101","1,420","1,512","1,741","1,035","2,443"
2020년03월_여_70~79세,"34,940","16,939",734,676,"1,276",918,562,236,820,510,"1,332","1,662",643,"1,537","1,035",845,838,"1,093","1,551",536,135,"8,803",793,"1,574",804,"1,153",862,655,694,512,212,721,823,"9,198","1,037",702,786,"1,372","1,047","1,234","1,034",594,"1,392"
2020년03월_여_80~89세,"20,085","9,017",416,334,611,472,326,127,378,224,631,789,336,859,619,465,438,650,990,283,69,"5,391",381,"1,012",461,654,464,439,458,439,93,457,533,"5,677",529,406,539,867,776,920,597,327,716
2020년03월_여_90~99세,"3,316","1,474",64,47,106,90,41,21,59,46,100,163,64,115,83,83,67,91,166,54,14,959,68,187,77,105,69,68,87,70,27,74,127,883,83,62,99,137,104,128,87,56,127
2020년03월_여_100세 이상,235,152,4,4,5,11,4,9,10,11,8,28,10,11,2,6,4,6,4,12,3,39,2,12,3,4,4,5,5,0,2,1,1,44,9,5,5,3,5,5,5,1,6
2020년04월_계_총인구수,"1,074,853","472,467","15,485","23,874","44,531","21,927","11,646","10,764","22,121","20,291","30,861","36,563","15,913","38,573","33,846","19,661","22,503","32,944","46,662","21,664","2,638","299,276","34,447","47,915","24,088","39,551","31,215","20,989","24,705","16,715","10,620","26,377","22,654","303,110","28,189","19,020","36,402","52,867","28,503","29,658","34,876","21,730","51,865"
2020년04월_계_연령구간인구수,"1,074,853","472,467","15,485","23,874","44,531","21,927","11,646","10,764","22,121","20,291","30,861","36,563","15,913","38,573","33,846","19,661","22,503","32,944","46,662","21,664","2,638","299,276","34,447","47,915","24,088","39,551","31,215","20,989","24,705","16,715","10,620","26,377","22,654","303,110","28,189","19,020","36,402","52,867","28,503","29,658","34,876","21,730","51,865"
2020년04월_계_0~9세,"84,519","39,203",628,"3,253","5,602","1,340",689,"1,469","2,186","2,501","2,432","2,273",955,"2,190","2,845",811,"1,554","2,442","2,988","2,950",95,"21,622","3,454","3,611","1,325","3,409","2,129",970,"1,517","1,266","1,337","1,172","1,432","23,694","2,177","1,037","2,719","4,917","2,059","2,089","2,219","1,651","4,826"
2020년04월_계_10~19세,"107,691","42,319","1,314","1,878","3,732","1,958","1,128",764,"1,429","1,489","3,282","2,891","1,302","3,843","3,939","1,315","2,198","3,067","5,110","1,507",173,"30,504","4,650","4,728","2,254","4,681","2,970","1,415","3,348","2,276",950,"1,611","1,621","34,868","2,829","1,586","5,918","5,851","3,418","3,351","3,037","2,379","6,499"
2020년04월_계_20~29세,"150,832","62,821","2,202","2,394","5,021","2,985","1,449","1,458","2,709","2,323","3,566","4,361","2,162","6,315","4,716","2,981","3,194","5,029","7,049","2,450",457,"44,917","4,736","7,133","4,092","5,444","5,031","3,372","3,870","2,298","1,140","4,903","2,898","43,094","4,075","2,851","4,975","7,651","3,751","3,888","6,211","3,108","6,584"
2020년04월_계_30~39세,"142,505","67,039","1,512","4,223","7,935","2,511","1,357","2,321","4,263","4,531","3,529","4,299","1,820","4,329","4,322","2,337","2,792","4,975","5,210","4,498",275,"38,647","3,794","5,737","2,980","4,858","4,624","3,503","2,316","1,596","1,654","4,704","2,881","36,819","3,393","2,014","3,496","7,315","3,276","3,423","5,035","2,934","5,933"
2020년04월_계_40~49세,"185,089","79,096","2,317","4,281","8,185","3,638","1,834","1,742","3,540","3,512","5,471","5,762","2,392","6,233","6,532","2,928","3,721","5,187","7,922","3,580",319,"52,371","6,947","7,623","3,786","7,102","5,308","3,859","4,342","3,038","1,951","4,914","3,501","53,622","4,607","2,741","7,416","9,559","4,908","5,011","5,487","3,857","10,036"
2020년04월_계_50~59세,"193,448","82,236","3,246","3,332","6,188","4,295","2,124","1,443","3,251","2,547","5,051","6,942","3,256","7,621","5,778","4,163","4,296","6,090","9,246","2,880",487,"55,519","6,065","9,321","4,610","6,905","5,715","3,843","4,845","3,129","1,854","4,702","4,530","55,693","5,292","4,293","6,564","9,512","5,071","5,285","6,523","3,943","9,210"
2020년04월_계_60~69세,"113,332","53,405","2,288","2,652","4,393","2,749","1,525",849,"2,550","1,952","3,931","5,485","2,185","3,853","2,890","2,818","2,584","3,198","4,860","2,200",443,"30,577","2,741","5,256","2,793","3,978","3,141","2,144","2,429","1,481","1,096","2,262","3,256","29,350","3,037","2,519","2,975","4,252","2,914","3,025","3,527","2,123","4,978"
2020년04월_계_70~79세,"60,969","29,879","1,268","1,270","2,384","1,579",960,450,"1,506",983,"2,398","3,043","1,208","2,534","1,714","1,481","1,369","1,844","2,578","1,053",257,"15,322","1,342","2,691","1,434","1,983","1,448","1,133","1,211",850,446,"1,210","1,574","15,768","1,794","1,240","1,364","2,298","1,722","1,979","1,793","1,102","2,476"
2020년04월_계_80~89세,"31,649","14,290",621,519,954,751,519,209,603,374,"1,047","1,261",544,"1,464",991,719,701,978,"1,476",451,108,"8,453",620,"1,542",708,"1,038",756,653,700,674,158,790,814,"8,906",859,646,827,"1,317","1,216","1,408",917,556,"1,160"
2020년04월_계_90~99세,"4,500","1,975",83,67,132,109,56,40,69,67,142,208,77,176,116,101,89,127,219,78,19,"1,285",95,256,100,149,87,92,119,106,31,106,144,"1,240",116,88,142,192,162,191,119,75,155
2020년04월_계_100세 이상,319,204,6,5,5,12,5,19,15,12,12,38,12,15,3,7,5,7,4,17,5,59,3,17,6,4,6,5,8,1,3,3,3,56,10,5,6,3,6,8,8,2,8
2020년04월_남_총인구수,"526,681","233,744","7,982","11,522","21,658","10,877","5,635","5,276","10,736","10,168","15,527","18,585","8,151","18,727","16,426","10,219","10,965","16,221","22,690","10,851","1,528","145,716","16,752","23,196","11,642","19,115","14,908","10,157","11,929","7,878","5,451","12,824","11,864","147,221","13,727","9,433","17,670","25,893","13,419","13,903","16,851","10,747","25,578"
2020년04월_남_연령구간인구수,"526,681","233,744","7,982","11,522","21,658","10,877","5,635","5,276","10,736","10,168","15,527","18,585","8,151","18,727","16,426","10,219","10,965","16,221","22,690","10,851","1,528","145,716","16,752","23,196","11,642","19,115","14,908","10,157","11,929","7,878","5,451","12,824","11,864","147,221","13,727","9,433","17,670","25,893","13,419","13,903","16,851","10,747","25,578"
2020년04월_남_0~9세,"43,038","19,929",339,"1,646","2,781",689,345,735,"1,068","1,305","1,250","1,160",517,"1,108","1,425",425,814,"1,240","1,536","1,495",51,"11,057","1,748","1,859",686,"1,713","1,082",479,794,652,706,595,743,"12,052","1,073",508,"1,392","2,540","1,033","1,089","1,125",834,"2,458"
2020년04월_남_10~19세,"55,380","21,722",724,913,"1,877","1,028",583,352,741,761,"1,720","1,513",700,"2,014","2,014",688,"1,092","1,596","2,575",735,96,"15,818","2,407","2,479","1,146","2,418","1,530",749,"1,732","1,157",488,832,880,"17,840","1,451",850,"3,048","2,984","1,730","1,676","1,611","1,231","3,259"
2020년04월_남_20~29세,"77,056","32,444","1,220","1,209","2,480","1,575",773,658,"1,321","1,104","1,908","2,390","1,193","3,129","2,409","1,623","1,623","2,608","3,656","1,267",298,"22,576","2,353","3,753","2,092","2,758","2,475","1,599","1,900","1,152",601,"2,284","1,609","22,036","2,128","1,480","2,544","3,903","1,928","1,943","2,973","1,668","3,469"
2020년04월_남_30~39세,"70,438","33,757",838,"1,964","3,755","1,269",695,"1,153","2,141","2,269","1,809","2,269",941,"2,218","2,129","1,322","1,443","2,550","2,623","2,201",168,"18,756","1,661","2,792","1,519","2,358","2,288","1,692","1,074",684,753,"2,370","1,565","17,925","1,699","1,014","1,664","3,591","1,532","1,648","2,556","1,429","2,792"
