카테고리,경기도 화성시,경기도 화성시 봉담읍,경기도 화성시 우정읍,경기도 화성시 향남읍,경기도 화성시 남양읍,경기도 화성시 매송면,경기도 화성시 비봉면,경기도 화성시 마도면,경기도 화성시 송산면,경기도 화성시 서신면,경기도 화성시 팔탄면,경기도 화성시 장안면,경기도 화성시 양감면,경기도 화성시 정남면,경기도 화성시 새솔동,경기도 화성시 진안동,경기도 화성시 병점1동,경기도 화성시 병점2동,경기도 화성시 반월동,경기도 화성시 기배동,경기도 화성시 화산동,경기도 화성시 동탄1동,경기도 화성시 동탄2동,경기도 화성시 동탄3동,경기도 화성시 동탄4동,경기도 화성시 동탄5동,경기도 화성시 동탄6동,경기도 화성시 동탄7동,경기도 화성시 동탄8동
2020년12월_여_연령구간인구수,"411,407","40,230","7,934","39,939","18,954","3,390","2,553","2,797","5,041","3,186","3,944","4,386","1,532","4,827","10,723","20,203","13,909","12,562","16,080","6,683","10,959","24,972","18,233","20,458","26,790","20,475","14,975","41,927","13,745"
2020년12월_여_0~9세,"51,069","4,226",435,"5,145","1,999",145,100,110,214,84,143,165,43,196,"2,017","2,175","1,250","1,235","2,164",637,873,"3,195","2,119","2,835","4,548","3,001","2,208","7,293","2,514"
2020년12월_여_10~19세,"47,303","4,927",710,"4,913","1,711",222,158,185,357,140,222,277,70,364,"1,046","1,913","1,538","1,999","1,939",874,"1,043","3,366","3,289","2,564","4,383","2,032","1,412","4,459","1,190"
2020년12월_여_20~29세,"48,058","4,767",704,"4,584","2,328",353,230,261,419,200,335,396,126,519,"1,171","2,993","2,209","1,459","1,946",784,"1,347","3,624","1,875","2,798","2,105","2,532","2,235","4,283","1,475"
2020년12월_여_30~39세,"72,530","5,672",637,"6,972","2,990",285,193,242,343,210,324,319,115,384,"2,440","3,860","2,147","1,606","2,961",765,"1,346","4,872","2,344","4,005","5,290","4,940","3,555","9,950","3,763"
2020년12월_여_40~49세,"76,541","7,584","1,131","7,620","2,921",415,256,319,599,313,475,461,133,598,"1,953","3,450","2,510","2,808","2,911","1,307","1,759","5,166","4,528","4,141","6,406","3,778","2,691","8,011","2,297"
2020년12월_여_50~59세,"53,477","5,917","1,494","4,879","3,014",674,514,561,927,684,822,834,308,954,"1,352","2,784","2,023","1,562","2,334","1,070","1,991","2,840","2,183","1,973","2,416","1,999","1,581","4,471","1,316"
2020년12월_여_60~69세,"34,311","3,976","1,343","3,135","2,192",618,473,525,968,751,806,904,336,860,516,"1,715","1,224",963,"1,184",700,"1,463","1,154","1,049","1,162","1,017","1,336",808,"2,318",815
2020년12월_여_70~79세,"17,102","1,999",846,"1,627","1,059",410,331,340,659,423,419,589,205,521,122,861,677,609,371,360,706,483,595,687,403,557,298,714,231
2020년12월_여_80~89세,"9,284",972,543,924,604,231,238,213,439,313,334,394,173,357,91,389,278,274,226,155,368,233,217,250,183,254,153,361,117
2020년12월_여_90~99세,"1,652",177,88,136,132,36,59,37,105,62,58,45,22,68,14,62,52,47,43,30,58,38,32,42,39,44,34,65,27
2020년12월_여_100세 이상,80,13,3,4,4,1,1,4,11,6,6,2,1,6,1,1,1,0,1,1,5,1,2,1,0,2,0,2,0
2021년01월_계_총인구수,"857,550","81,867","17,394","86,246","41,837","7,190","5,863","6,888","10,922","7,127","9,974","10,344","3,977","11,425","21,637","43,889","28,649","24,472","32,493","13,672","23,199","51,495","35,863","42,205","53,344","41,808","31,161","84,496","28,113"
2021년01월_계_연령구간인구수,"857,550","81,867","17,394","86,246","41,837","7,190","5,863","6,888","10,922","7,127","9,974","10,344","3,977","11,425","21,637","43,889","28,649","24,472","32,493","13,672","23,199","51,495","35,863","42,205","53,344","41,808","31,161","84,496","28,113"
2021년01월_계_0~9세,"103,916","8,309",901,"10,655","4,106",287,228,253,449,165,304,393,97,412,"4,011","4,445","2,602","2,484","4,341","1,308","1,789","6,383","4,296","5,812","9,202","6,222","4,532","14,781","5,149"
2021년01월_계_10~19세,"97,086","9,852","1,449","10,074","3,552",484,338,402,790,311,479,617,159,772,"2,104","3,917","3,135","4,002","4,020","1,804","2,228","6,943","6,599","5,348","8,919","4,220","2,961","9,172","2,435"
2021년01월_계_20~29세,"104,994","10,246","1,769","10,272","5,657",815,584,730,999,549,996,"1,036",395,"1,359","2,385","7,097","5,035","2,961","4,102","1,714","3,122","7,950","3,770","6,278","4,217","5,014","4,438","8,613","2,891"
2021년01월_계_30~39세,"150,827","11,467","1,591","15,878","7,227",664,505,742,868,517,"1,014",899,362,"1,143","4,821","8,917","4,543","3,072","5,819","1,554","2,970","9,734","4,236","8,281","9,223","10,157","7,519","19,431","7,673"
2021년01월_계_40~49세,"164,718","15,811","2,762","17,362","6,797",945,701,"1,000","1,426",817,"1,455","1,317",478,"1,643","4,118","7,814","5,117","5,431","6,043","2,674","3,950","10,352","8,777","8,514","13,282","8,064","5,881","17,089","5,098"
2021년01월_계_50~59세,"116,070","12,582","3,544","10,985","6,618","1,530","1,225","1,421","2,161","1,606","2,317","2,204",885,"2,433","2,658","5,929","4,067","3,294","4,550","2,256","4,168","6,396","4,723","4,214","5,400","4,139","3,359","8,823","2,583"
2021년01월_계_60~69세,"70,875","8,079","2,799","6,469","4,675","1,301","1,160","1,232","2,101","1,694","1,947","2,044",884,"1,987","1,143","3,507","2,428","1,732","2,490","1,388","2,988","2,383","2,025","2,085","2,038","2,502","1,634","4,553","1,607"
2021년01월_계_70~79세,"32,261","3,764","1,610","2,947","2,087",747,648,714,"1,250",850,861,"1,102",418,"1,027",254,"1,542","1,193","1,011",754,692,"1,341",936,"1,023","1,200",751,"1,049",561,"1,466",463
2021년01월_계_80~89세,"14,579","1,513",845,"1,424",948,366,396,341,728,524,515,660,267,560,125,635,462,433,318,245,570,372,373,410,265,384,232,486,182
2021년01월_계_90~99세,"2,105",227,117,171,166,48,75,49,139,85,80,64,31,81,17,84,66,51,53,35,66,45,38,62,47,55,43,78,32
2021년01월_계_100세 이상,119,17,7,9,4,3,3,4,11,9,6,8,1,8,1,2,1,1,3,2,7,1,3,1,0,2,1,4,0
2021년01월_남_총인구수,"445,135","41,598","9,461","46,158","22,819","3,805","3,310","4,096","5,879","3,932","6,027","5,947","2,437","6,610","10,874","23,639","14,703","11,935","16,432","6,996","12,253","26,509","17,665","21,742","26,580","20,977","16,125","42,415","14,211"
2021년01월_남_연령구간인구수,"445,135","41,598","9,461","46,158","22,819","3,805","3,310","4,096","5,879","3,932","6,027","5,947","2,437","6,610","10,874","23,639","14,703","11,935","16,432","6,996","12,253","26,509","17,665","21,742","26,580","20,977","16,125","42,415","14,211"
2021년01월_남_0~9세,"53,093","4,117",474,"5,515","2,133",142,127,144,232,82,162,222,55,217,"1,982","2,279","1,361","1,265","2,201",677,930,"3,222","2,204","2,996","4,704","3,180","2,318","7,536","2,616"
2021년01월_남_10~19세,"49,603","4,940",737,"5,152","1,818",262,183,218,432,173,256,340,88,414,"1,045","2,006","1,598","2,002","2,080",932,"1,192","3,571","3,318","2,782","4,498","2,153","1,546","4,646","1,221"
2021년01월_남_20~29세,"56,827","5,461","1,069","5,651","3,329",461,349,474,575,355,659,638,266,850,"1,229","4,089","2,817","1,513","2,172",931,"1,778","4,292","1,901","3,462","2,122","2,437","2,209","4,317","1,421"
2021년01월_남_30~39세,"78,479","5,826",960,"8,930","4,228",380,312,494,524,301,692,576,246,758,"2,387","5,056","2,401","1,482","2,883",798,"1,638","4,906","1,903","4,290","3,998","5,122","3,953","9,551","3,884"
2021년01월_남_40~49세,"87,822","8,204","1,633","9,695","3,865",539,446,683,826,504,982,856,347,"1,051","2,149","4,371","2,595","2,630","3,116","1,370","2,185","5,184","4,265","4,372","6,859","4,219","3,166","8,958","2,752"
2021년01월_남_50~59세,"62,372","6,659","2,038","6,090","3,592",854,716,865,"1,247",928,"1,503","1,374",580,"1,480","1,301","3,133","2,040","1,721","2,213","1,185","2,176","3,523","2,521","2,227","2,960","2,107","1,770","4,322","1,247"
2021년01월_남_60~69세,"36,147","4,051","1,451","3,280","2,446",686,683,705,"1,125",931,"1,129","1,137",536,"1,122",615,"1,759","1,192",761,"1,282",678,"1,521","1,215",965,921,"1,013","1,144",819,"2,205",775
2021년01월_남_70~79세,"15,071","1,754",764,"1,315","1,032",334,316,372,590,424,435,517,217,501,127,686,509,403,381,328,632,447,431,509,339,485,257,735,231
2021년01월_남_80~89세,"5,249",533,303,492,347,133,159,130,293,211,186,262,94,202,36,238,179,152,92,91,191,140,151,165,81,121,77,129,61
2021년01월_남_90~99세,436,49,29,33,29,12,17,11,35,20,23,19,8,13,3,21,11,6,10,6,8,9,5,18,6,9,9,14,3
2021년01월_남_100세 이상,36,4,3,5,0,2,2,0,0,3,0,6,0,2,0,1,0,0,2,0,2,0,1,0,0,0,1,2,0
2021년01월_여_총인구수,"412,415","40,269","7,933","40,088","19,018","3,385","2,553","2,792","5,043","3,195","3,947","4,397","1,540","4,815","10,763","20,250","13,946","12,537","16,061","6,676","10,946","24,986","18,198","20,463","26,764","20,831","15,036","42,081","13,902"
2021년01월_여_연령구간인구수,"412,415","40,269","7,933","40,088","19,018","3,385","2,553","2,792","5,043","3,195","3,947","4,397","1,540","4,815","10,763","20,250","13,946","12,537","16,061","6,676","10,946","24,986","18,198","20,463","26,764","20,831","15,036","42,081","13,902"
2021년01월_여_0~9세,"50,823","4,192",427,"5,140","1,973",145,101,109,217,83,142,171,42,195,"2,029","2,166","1,241","1,219","2,140",631,859,"3,161","2,092","2,816","4,498","3,042","2,214","7,245","2,533"
2021년01월_여_10~19세,"47,483","4,912",712,"4,922","1,734",222,155,184,358,138,223,277,71,358,"1,059","1,911","1,537","2,000","1,940",872,"1,036","3,372","3,281","2,566","4,421","2,067","1,415","4,526","1,214"
2021년01월_여_20~29세,"48,167","4,785",700,"4,621","2,328",354,235,256,424,194,337,398,129,509,"1,156","3,008","2,218","1,448","1,930",783,"1,344","3,658","1,869","2,816","2,095","2,577","2,229","4,296","1,470"
2021년01월_여_30~39세,"72,348","5,641",631,"6,948","2,999",284,193,248,344,216,322,323,116,385,"2,434","3,861","2,142","1,590","2,936",756,"1,332","4,828","2,333","3,991","5,225","5,035","3,566","9,880","3,789"
2021년01월_여_40~49세,"76,896","7,607","1,129","7,667","2,932",406,255,317,600,313,473,461,131,592,"1,969","3,443","2,522","2,801","2,927","1,304","1,765","5,168","4,512","4,142","6,423","3,845","2,715","8,131","2,346"
2021년01월_여_50~59세,"53,698","5,923","1,506","4,895","3,026",676,509,556,914,678,814,830,305,953,"1,357","2,796","2,027","1,573","2,337","1,071","1,992","2,873","2,202","1,987","2,440","2,032","1,589","4,501","1,336"
2021년01월_여_60~69세,"34,728","4,028","1,348","3,189","2,229",615,477,527,976,763,818,907,348,865,528,"1,748","1,236",971,"1,208",710,"1,467","1,168","1,060","1,164","1,025","1,358",815,"2,348",832
2021년01월_여_70~79세,"17,190","2,010",846,"1,632","1,055",413,332,342,660,426,426,585,201,526,127,856,684,608,373,364,709,489,592,691,412,564,304,731,232
2021년01월_여_80~89세,"9,330",980,542,932,601,233,237,211,435,313,329,398,173,358,89,397,283,281,226,154,379,232,222,245,184,263,155,357,121
2021년01월_여_90~99세,"1,669",178,88,138,137,36,58,38,104,65,57,45,23,68,14,63,55,45,43,29,58,36,33,44,41,46,34,64,29
2021년01월_여_100세 이상,83,13,4,4,4,1,1,4,11,6,6,2,1,6,1,1,1,1,1,2,5,1,2,1,0,2,0,2,0
2021년02월_계_총인구수,"859,329","81,881","17,406","86,696","41,929","7,145","5,862","6,917","10,975","7,144","9,962","10,341","3,990","11,412","21,733","43,935","28,752","24,458","32,408","13,660","23,220","51,476","35,737","42,236","53,142","42,735","31,371","84,494","28,312"
2021년02월_계_연령구간인구수,"859,329","81,881","17,406","86,696","41,929","7,145","5,862","6,917","10,975","7,144","9,962","10,341","3,990","11,412","21,733","43,935","28,752","24,458","32,408","13,660","23,220","51,476","35,737","42,236","53,142","42,735","31,371","84,494","28,312"
2021년02월_계_0~9세,"103,355","8,274",895,"10,641","4,104",282,217,253,448,168,301,382,94,400,"4,019","4,405","2,586","2,451","4,290","1,285","1,780","6,314","4,257","5,764","9,104","6,331","4,508","14,633","5,169"
2021년02월_계_10~19세,"97,247","9,829","1,440","10,125","3,541",479,345,396,798,310,474,614,159,752,"2,133","3,909","3,143","3,970","4,012","1,805","2,243","6,922","6,560","5,362","8,921","4,255","3,016","9,258","2,476"
2021년02월_계_20~29세,"105,426","10,243","1,772","10,374","5,677",804,585,746,992,540,975,"1,043",398,"1,353","2,376","7,120","5,095","2,988","4,079","1,714","3,112","8,023","3,747","6,306","4,200","5,167","4,489","8,609","2,899"
2021년02월_계_30~39세,"150,264","11,399","1,585","15,853","7,210",644,496,749,882,521,"1,016",888,366,"1,153","4,794","8,909","4,536","3,035","5,784","1,536","2,946","9,689","4,164","8,244","9,066","10,464","7,454","19,248","7,633"
2021년02월_계_40~49세,"165,462","15,834","2,749","17,462","6,840",940,710,"1,000","1,428",817,"1,459","1,311",476,"1,630","4,169","7,820","5,126","5,417","6,062","2,676","3,965","10,320","8,753","8,546","13,274","8,226","6,010","17,236","5,206"
2021년02월_계_50~59세,"116,634","12,612","3,553","11,088","6,609","1,516","1,213","1,420","2,169","1,597","2,309","2,203",899,"2,430","2,670","5,953","4,094","3,314","4,541","2,267","4,177","6,456","4,768","4,241","5,460","4,218","3,386","8,855","2,616"
2021년02월_계_60~69세,"71,632","8,151","2,822","6,572","4,716","1,314","1,172","1,234","2,122","1,718","1,966","2,065",883,"2,017","1,172","3,540","2,448","1,767","2,510","1,401","2,997","2,388","2,045","2,102","2,042","2,571","1,663","4,612","1,622"
2021년02월_계_70~79세,"32,333","3,766","1,614","2,962","2,106",740,647,718,"1,252",848,859,"1,095",414,"1,014",257,"1,547","1,196","1,026",756,690,"1,351",939,"1,027","1,193",759,"1,047",570,"1,469",471
2021년02월_계_80~89세,"14,715","1,523",853,"1,436",950,375,397,348,731,531,513,668,269,572,125,645,462,436,322,250,568,377,375,417,268,394,232,493,185
2021년02월_계_90~99세,"2,140",232,116,174,172,48,77,49,142,85,83,64,31,83,17,85,65,53,49,34,74,47,38,59,48,60,42,78,35
2021년02월_계_100세 이상,121,18,7,9,4,3,3,4,11,9,7,8,1,8,1,2,1,1,3,2,7,1,3,2,0,2,1,3,0
2021년02월_남_총인구수,"446,168","41,609","9,470","46,404","22,864","3,786","3,304","4,116","5,917","3,942","6,021","5,946","2,446","6,603","10,933","23,687","14,788","11,922","16,384","6,986","12,262","26,517","17,605","21,772","26,448","21,487","16,240","42,389","14,320"
2021년02월_남_연령구간인구수,"446,168","41,609","9,470","46,404","22,864","3,786","3,304","4,116","5,917","3,942","6,021","5,946","2,446","6,603","10,933","23,687","14,788","11,922","16,384","6,986","12,262","26,517","17,605","21,772","26,448","21,487","16,240","42,389","14,320"
2021년02월_남_0~9세,"52,783","4,110",472,"5,512","2,128",142,120,143,231,82,160,216,54,211,"1,986","2,254","1,353","1,250","2,174",657,921,"3,182","2,183","2,973","4,641","3,250","2,298","7,454","2,626"
2021년02월_남_10~19세,"49,682","4,908",736,"5,178","1,806",258,189,213,440,171,249,338,85,402,"1,064","2,002","1,606","1,983","2,070",936,"1,201","3,573","3,288","2,789","4,493","2,179","1,571","4,717","1,237"
2021년02월_남_20~29세,"57,087","5,458","1,080","5,702","3,336",460,346,490,575,346,651,639,266,839,"1,231","4,112","2,868","1,526","2,154",925,"1,776","4,332","1,898","3,481","2,107","2,512","2,241","4,300","1,436"
2021년02월_남_30~39세,"78,247","5,806",951,"8,924","4,202",372,308,501,527,307,696,570,251,766,"2,370","5,055","2,406","1,470","2,872",795,"1,622","4,890","1,877","4,281","3,913","5,300","3,928","9,426","3,861"
2021년02월_남_40~49세,"88,194","8,209","1,632","9,734","3,916",533,446,683,827,506,979,853,346,"1,043","2,178","4,393","2,601","2,613","3,124","1,372","2,189","5,166","4,248","4,384","6,843","4,303","3,235","9,033","2,805"
2021년02월_남_50~59세,"62,752","6,679","2,041","6,169","3,586",845,709,866,"1,259",927,"1,506","1,380",591,"1,482","1,309","3,152","2,057","1,734","2,210","1,192","2,185","3,551","2,545","2,243","3,005","2,146","1,788","4,330","1,265"
2021년02월_남_60~69세,"36,513","4,087","1,456","3,320","2,471",693,691,705,"1,137",943,"1,135","1,145",535,"1,139",628,"1,770","1,195",780,"1,293",684,"1,525","1,223",978,930,"1,014","1,180",831,"2,239",786
2021년02월_남_70~79세,"15,134","1,758",765,"1,331","1,039",332,317,374,594,425,435,517,218,497,126,684,511,411,380,326,641,451,430,506,346,483,259,741,237
2021년02월_남_80~89세,"5,299",540,304,496,349,137,158,131,292,213,187,263,92,208,38,245,180,148,96,94,188,140,152,167,80,125,80,133,63
2021년02월_남_90~99세,441,50,30,33,31,12,18,10,35,19,23,19,8,14,3,19,11,7,9,5,12,9,5,18,6,9,8,14,4
2021년02월_남_100세 이상,36,4,3,5,0,2,2,0,0,3,0,6,0,2,0,1,0,0,2,0,2,0,1,0,0,0,1,2,0
2021년02월_여_총인구수,"413,161","40,272","7,936","40,292","19,065","3,359","2,558","2,801","5,058","3,202","3,941","4,395","1,544","4,809","10,800","20,248","13,964","12,536","16,024","6,674","10,958","24,959","18,132","20,464","26,694","21,248","15,131","42,105","13,992"
2021년02월_여_연령구간인구수,"413,161","40,272","7,936","40,292","19,065","3,359","2,558","2,801","5,058","3,202","3,941","4,395","1,544","4,809","10,800","20,248","13,964","12,536","16,024","6,674","10,958","24,959","18,132","20,464","26,694","21,248","15,131","42,105","13,992"
2021년02월_여_0~9세,"50,572","4,164",423,"5,129","1,976",140,97,110,217,86,141,166,40,189,"2,033","2,151","1,233","1,201","2,116",628,859,"3,132","2,074","2,791","4,463","3,081","2,210","7,179","2,543"
2021년02월_여_10~19세,"47,565","4,921",704,"4,947","1,735",221,156,183,358,139,225,276,74,350,"1,069","1,907","1,537","1,987","1,942",869,"1,042","3,349","3,272","2,573","4,428","2,076","1,445","4,541","1,239"
2021년02월_여_20~29세,"48,339","4,785",692,"4,672","2,341",344,239,256,417,194,324,404,132,514,"1,145","3,008","2,227","1,462","1,925",789,"1,336","3,691","1,849","2,825","2,093","2,655","2,248","4,309","1,463"
2021년02월_여_30~39세,"72,017","5,593",634,"6,929","3,008",272,188,248,355,214,320,318,115,387,"2,424","3,854","2,130","1,565","2,912",741,"1,324","4,799","2,287","3,963","5,153","5,164","3,526","9,822","3,772"
2021년02월_여_40~49세,"77,268","7,625","1,117","7,728","2,924",407,264,317,601,311,480,458,130,587,"1,991","3,427","2,525","2,804","2,938","1,304","1,776","5,154","4,505","4,162","6,431","3,923","2,775","8,203","2,401"
2021년02월_여_50~59세,"53,882","5,933","1,512","4,919","3,023",671,504,554,910,670,803,823,308,948,"1,361","2,801","2,037","1,580","2,331","1,075","1,992","2,905","2,223","1,998","2,455","2,072","1,598","4,525","1,351"
2021년02월_여_60~69세,"35,119","4,064","1,366","3,252","2,245",621,481,529,985,775,831,920,348,878,544,"1,770","1,253",987,"1,217",717,"1,472","1,165","1,067","1,172","1,028","1,391",832,"2,373",836
2021년02월_여_70~79세,"17,199","2,008",849,"1,631","1,067",408,330,344,658,423,424,578,196,517,131,863,685,615,376,364,710,488,597,687,413,564,311,728,234
2021년02월_여_80~89세,"9,416",983,549,940,601,238,239,217,439,318,326,405,177,364,87,400,282,288,226,156,380,237,223,250,188,269,152,360,122
2021년02월_여_90~99세,"1,699",182,86,141,141,36,59,39,107,66,60,45,23,69,14,66,54,46,40,29,62,38,33,41,42,51,34,64,31
2021년02월_여_100세 이상,85,14,4,4,4,1,1,4,11,6,7,2,1,6,1,1,1,1,1,2,5,1,2,2,0,2,0,1,0
2021년03월_계_총인구수,"860,865","81,903","17,378","86,960","42,026","7,085","5,830","6,952","10,901","7,108","9,943","10,268","3,972","11,432","21,790","43,916","28,987","24,402","32,392","13,626","23,269","51,406","35,650","42,182","53,078","43,156","32,264","84,662","28,327"
2021년03월_계_연령구간인구수,"860,865","81,903","17,378","86,960","42,026","7,085","5,830","6,952","10,901","7,108","9,943","10,268","3,972","11,432","21,790","43,916","28,987","24,402","32,392","13,626","23,269","51,406","35,650","42,182","53,078","43,156","32,264","84,662","28,327"
2021년03월_계_0~9세,"103,000","8,208",897,"10,612","4,082",270,218,255,450,169,317,374,95,402,"4,020","4,365","2,607","2,422","4,268","1,269","1,771","6,257","4,200","5,716","9,006","6,312","4,711","14,590","5,137"
2021년03월_계_10~19세,"97,518","9,840","1,437","10,186","3,566",473,330,395,785,294,472,604,160,747,"2,148","3,932","3,155","3,976","4,002","1,803","2,252","6,896","6,569","5,336","8,964","4,282","3,106","9,312","2,496"
2021년03월_계_20~29세,"106,084","10,298","1,768","10,450","5,719",802,593,760,986,538,976,"1,039",399,"1,360","2,350","7,126","5,165","2,974","4,095","1,706","3,126","8,106","3,742","6,369","4,218","5,264","4,606","8,668","2,881"
2021년03월_계_30~39세,"149,877","11,346","1,590","15,829","7,171",634,498,766,886,522,"1,020",881,369,"1,178","4,767","8,847","4,599","2,985","5,716","1,517","2,941","9,621","4,107","8,220","8,951","10,570","7,614","19,140","7,592"
2021년03월_계_40~49세,"165,873","15,847","2,725","17,518","6,880",921,697,"1,004","1,411",804,"1,455","1,300",469,"1,605","4,206","7,850","5,140","5,404","6,082","2,661","3,963","10,260","8,768","8,499","13,288","8,321","6,209","17,333","5,253"
2021년03월_계_50~59세,"116,791","12,600","3,536","11,100","6,575","1,493","1,197","1,419","2,126","1,599","2,297","2,155",895,"2,417","2,688","5,964","4,115","3,343","4,543","2,275","4,164","6,481","4,762","4,257","5,535","4,276","3,444","8,911","2,624"
2021년03월_계_60~69세,"72,461","8,225","2,847","6,680","4,788","1,334","1,181","1,240","2,144","1,721","1,962","2,093",880,"2,048","1,204","3,563","2,476","1,786","2,557","1,406","3,047","2,425","2,055","2,121","2,043","2,606","1,717","4,667","1,645"
2021년03월_계_70~79세,"32,284","3,749","1,613","2,961","2,110",731,643,715,"1,242",844,850,"1,084",410,"1,014",261,"1,539","1,200","1,022",756,700,"1,349",943,"1,030","1,184",757,"1,062",580,"1,458",477
2021년03월_계_80~89세,"14,771","1,543",849,"1,442",958,379,390,345,726,530,508,675,265,567,128,645,464,437,323,255,577,369,378,421,269,401,235,502,190
2021년03월_계_90~99세,"2,123",233,113,176,172,48,80,49,138,85,82,62,29,86,17,83,65,52,48,33,72,47,36,58,47,60,42,78,32
2021년03월_계_100세 이상,83,14,3,6,5,0,3,4,7,2,4,1,1,8,1,2,1,1,2,1,7,1,3,1,0,2,0,3,0
2021년03월_남_총인구수,"447,092","41,610","9,465","46,552","22,932","3,759","3,299","4,153","5,883","3,921","6,017","5,915","2,433","6,617","10,945","23,705","14,913","11,897","16,368","6,970","12,301","26,495","17,568","21,766","26,419","21,733","16,689","42,454","14,313"
2021년03월_남_연령구간인구수,"447,092","41,610","9,465","46,552","22,932","3,759","3,299","4,153","5,883","3,921","6,017","5,915","2,433","6,617","10,945","23,705","14,913","11,897","16,368","6,970","12,301","26,495","17,568","21,766","26,419","21,733","16,689","42,454","14,313"
2021년03월_남_0~9세,"52,598","4,078",473,"5,492","2,113",138,122,143,229,83,169,210,54,207,"1,981","2,231","1,367","1,232","2,165",650,919,"3,156","2,154","2,958","4,593","3,251","2,386","7,433","2,611"
2021년03월_남_10~19세,"49,813","4,901",737,"5,216","1,833",257,180,215,429,159,249,338,89,402,"1,069","2,008","1,607","1,987","2,072",931,"1,205","3,547","3,292","2,774","4,520","2,199","1,612","4,743","1,242"
2021년03월_남_20~29세,"57,574","5,510","1,076","5,748","3,375",453,351,500,574,343,655,638,271,846,"1,216","4,146","2,911","1,531","2,150",923,"1,791","4,384","1,905","3,513","2,109","2,567","2,323","4,341","1,424"
2021년03월_남_30~39세,"78,057","5,775",954,"8,921","4,176",369,309,516,536,312,693,566,251,784,"2,347","5,023","2,445","1,447","2,836",787,"1,621","4,868","1,853","4,283","3,860","5,367","3,991","9,344","3,823"
2021년03월_남_40~49세,"88,391","8,214","1,621","9,753","3,923",525,442,692,823,498,975,848,334,"1,023","2,203","4,421","2,611","2,595","3,143","1,365","2,186","5,133","4,257","4,369","6,826","4,352","3,351","9,068","2,840"
2021년03월_남_50~59세,"62,862","6,674","2,029","6,183","3,573",837,707,871,"1,232",927,"1,510","1,357",592,"1,481","1,314","3,154","2,063","1,744","2,209","1,198","2,187","3,564","2,543","2,242","3,050","2,171","1,813","4,367","1,270"
2021년03월_남_60~69세,"36,944","4,120","1,480","3,370","2,516",705,699,705,"1,151",948,"1,132","1,162",531,"1,157",642,"1,782","1,206",797,"1,312",685,"1,547","1,241",974,935,"1,028","1,196",861,"2,265",797
2021년03월_남_70~79세,"15,104","1,744",763,"1,333","1,041",324,317,374,589,419,429,512,214,496,129,682,513,407,376,331,640,452,433,508,346,491,264,738,239
2021년03월_남_80~89세,"5,300",545,303,498,350,140,154,127,286,213,185,266,90,203,41,239,180,149,96,95,191,139,152,166,82,128,80,139,63
2021년03월_남_90~99세,431,47,29,34,32,11,16,10,34,19,20,17,7,16,3,18,10,8,8,5,12,11,4,18,5,11,8,14,4
2021년03월_남_100세 이상,18,2,0,4,0,0,2,0,0,0,0,1,0,2,0,1,0,0,1,0,2,0,1,0,0,0,0,2,0
2021년03월_여_총인구수,"413,773","40,293","7,913","40,408","19,094","3,326","2,531","2,799","5,018","3,187","3,926","4,353","1,539","4,815","10,845","20,211","14,074","12,505","16,024","6,656","10,968","24,911","18,082","20,416","26,659","21,423","15,575","42,208","14,014"
2021년03월_여_연령구간인구수,"413,773","40,293","7,913","40,408","19,094","3,326","2,531","2,799","5,018","3,187","3,926","4,353","1,539","4,815","10,845","20,211","14,074","12,505","16,024","6,656","10,968","24,911","18,082","20,416","26,659","21,423","15,575","42,208","14,014"
2021년03월_여_0~9세,"50,402","4,130",424,"5,120","1,969",132,96,112,221,86,148,164,41,195,"2,039","2,134","1,240","1,190","2,103",619,852,"3,101","2,046","2,758","4,413","3,061","2,325","7,157","2,526"
2021년03월_여_10~19세,"47,705","4,939",700,"4,970","1,733",216,150,180,356,135,223,266,71,345,"1,079","1,924","1,548","1,989","1,930",872,"1,047","3,349","3,277","2,562","4,444","2,083","1,494","4,569","1,254"
2021년03월_여_20~29세,"48,510","4,788",692,"4,702","2,344",349,242,260,412,195,321,401,128,514,"1,134","2,980","2,254","1,443","1,945",783,"1,335","3,722","1,837","2,856","2,109","2,697","2,283","4,327","1,457"
2021년03월_여_30~39세,"71,820","5,571",636,"6,908","2,995",265,189,250,350,210,327,315,118,394,"2,420","3,824","2,154","1,538","2,880",730,"1,320","4,753","2,254","3,937","5,091","5,203","3,623","9,796","3,769"
2021년03월_여_40~49세,"77,482","7,633","1,104","7,765","2,957",396,255,312,588,306,480,452,135,582,"2,003","3,429","2,529","2,809","2,939","1,296","1,777","5,127","4,511","4,130","6,462","3,969","2,858","8,265","2,413"
2021년03월_여_50~59세,"53,929","5,926","1,507","4,917","3,002",656,490,548,894,672,787,798,303,936,"1,374","2,810","2,052","1,599","2,334","1,077","1,977","2,917","2,219","2,015","2,485","2,105","1,631","4,544","1,354"
2021년03월_여_60~69세,"35,517","4,105","1,367","3,310","2,272",629,482,535,993,773,830,931,349,891,562,"1,781","1,270",989,"1,245",721,"1,500","1,184","1,081","1,186","1,015","1,410",856,"2,402",848
2021년03월_여_70~79세,"17,180","2,005",850,"1,628","1,069",407,326,341,653,425,421,572,196,518,132,857,687,615,380,369,709,491,597,676,411,571,316,720,238
2021년03월_여_80~89세,"9,471",998,546,944,608,239,236,218,440,317,323,409,175,364,87,406,284,288,227,160,386,230,226,255,187,273,155,363,127
