카테고리,전라남도 목포시,전라남도 목포시 용당1동,전라남도 목포시 용당2동,전라남도 목포시 연동,전라남도 목포시 산정동,전라남도 목포시 연산동,전라남도 목포시 원산동,전라남도 목포시 대성동,전라남도 목포시 목원동,전라남도 목포시 동명동,전라남도 목포시 삼학동,전라남도 목포시 만호동,전라남도 목포시 유달동,전라남도 목포시 죽교동,전라남도 목포시 북항동,전라남도 목포시 용해동,전라남도 목포시 이로동,전라남도 목포시 상동,전라남도 목포시 하당동,전라남도 목포시 신흥동,전라남도 목포시 삼향동,전라남도 목포시 옥암동,전라남도 목포시 부흥동,전라남도 목포시 부주동
2021년03월_여_60~69세,"15,258","1,139",585,459,689,443,883,352,770,578,545,337,417,271,733,987,765,"1,479",633,952,339,557,514,831
2021년03월_여_70~79세,"9,800",822,427,452,410,222,546,238,712,492,349,280,423,285,417,598,407,841,319,436,208,271,286,359
2021년03월_여_80~89세,"4,811",356,156,234,225,113,270,140,330,191,144,125,248,147,202,322,206,452,185,236,109,130,131,159
2021년03월_여_90~99세,751,58,33,28,36,23,30,13,74,23,18,22,28,19,26,40,39,72,30,37,24,23,18,37
2021년03월_여_100세 이상,30,2,1,2,1,0,0,2,4,1,0,0,2,0,0,2,4,3,3,2,0,1,0,0
2021년04월_계_총인구수,"221,156","10,494","5,107","4,728","9,122","9,631","12,852","5,052","7,643","5,408","6,063","2,856","4,186","3,132","9,255","17,260","10,851","21,292","11,868","16,525","4,794","11,365","8,501","23,171"
2021년04월_계_연령구간인구수,"221,156","10,494","5,107","4,728","9,122","9,631","12,852","5,052","7,643","5,408","6,063","2,856","4,186","3,132","9,255","17,260","10,851","21,292","11,868","16,525","4,794","11,365","8,501","23,171"
2021년04월_계_0~9세,"17,460",441,213,159,640,"1,337",919,456,207,182,395,56,123,133,663,"1,756",979,"1,827",802,"1,262",393,"1,122",674,"2,721"
2021년04월_계_10~19세,"24,092",700,303,316,996,"1,132","1,462",462,405,326,602,130,208,222,994,"2,466","1,455","2,395","1,139","1,816",500,"1,563",858,"3,642"
2021년04월_계_20~29세,"26,896","1,070",518,410,"1,107","1,220","1,734",530,710,509,686,201,463,310,"1,085","1,773","1,175","2,499","2,195","2,570",549,"1,478","1,217","2,887"
2021년04월_계_30~39세,"24,741",963,437,369,958,"1,620","1,307",677,582,434,602,192,276,247,943,"2,039","1,157","2,483","1,572","1,922",539,"1,398","1,052","2,972"
2021년04월_계_40~49세,"36,878","1,368",677,634,"1,441","1,700","2,172",807,980,706,938,380,491,413,"1,493","3,300","1,907","3,566","2,045","2,695",796,"2,135","1,415","4,819"
2021년04월_계_50~59세,"35,939","1,734",838,816,"1,525","1,211","2,311",789,"1,322",869,931,504,677,507,"1,612","2,499","1,596","3,441","1,948","3,090",765,"1,843","1,597","3,514"
2021년04월_계_60~69세,"29,269","2,078","1,057",872,"1,291",809,"1,626",686,"1,522","1,063",995,663,846,573,"1,366","1,828","1,420","2,850","1,299","1,966",674,"1,075",985,"1,725"
2021년04월_계_70~79세,"17,592","1,483",793,766,776,418,911,423,"1,291",935,653,493,716,494,757,"1,051",770,"1,509",578,793,380,498,464,640
2021년04월_계_80~89세,"7,281",579,229,339,338,159,372,205,527,346,238,209,348,211,313,486,343,624,249,357,171,221,211,206
2021년04월_계_90~99세,971,76,41,43,48,25,38,15,91,36,23,27,36,22,29,60,45,95,38,52,27,32,27,45
2021년04월_계_100세 이상,37,2,1,4,2,0,0,2,6,2,0,1,2,0,0,2,4,3,3,2,0,0,1,0
2021년04월_남_총인구수,"110,217","5,269","2,578","2,402","4,421","4,743","6,335","2,522","3,901","2,843","2,974","1,526","2,256","1,631","4,655","8,491","5,351","10,447","6,104","8,227","2,392","5,441","4,139","11,569"
2021년04월_남_연령구간인구수,"110,217","5,269","2,578","2,402","4,421","4,743","6,335","2,522","3,901","2,843","2,974","1,526","2,256","1,631","4,655","8,491","5,351","10,447","6,104","8,227","2,392","5,441","4,139","11,569"
2021년04월_남_0~9세,"9,022",236,115,76,311,694,487,256,103,89,200,25,65,62,369,887,536,963,423,645,184,558,330,"1,408"
2021년04월_남_10~19세,"12,350",350,157,158,513,575,746,233,207,173,295,72,112,107,495,"1,270",736,"1,233",631,948,276,766,456,"1,841"
2021년04월_남_20~29세,"14,556",595,308,232,562,623,973,272,399,295,357,113,317,185,614,980,648,"1,328","1,095","1,383",285,763,637,"1,592"
2021년04월_남_30~39세,"12,791",558,238,223,516,792,694,344,341,262,321,123,180,152,510,994,558,"1,312",842,978,276,636,543,"1,398"
2021년04월_남_40~49세,"19,008",779,403,404,719,847,"1,080",437,572,443,512,256,329,248,800,"1,664",950,"1,743","1,082","1,307",413,978,712,"2,330"
2021년04월_남_50~59세,"18,100",907,440,461,728,594,"1,146",394,733,485,439,310,419,299,787,"1,230",768,"1,651","1,032","1,472",393,890,743,"1,779"
2021년04월_남_60~69세,"13,935",942,476,412,582,370,739,334,750,494,447,332,432,299,630,831,648,"1,362",657,"1,005",330,523,455,885
2021년04월_남_70~79세,"7,783",668,361,314,370,196,359,184,583,435,307,209,295,211,336,451,361,664,265,352,176,225,180,281
2021년04월_남_80~89세,"2,453",217,74,105,109,50,103,65,191,153,92,81,99,66,109,164,141,169,67,126,56,94,75,47
2021년04월_남_90~99세,213,17,6,15,10,2,8,3,21,13,4,5,8,2,5,20,5,22,10,11,3,8,7,8
2021년04월_남_100세 이상,6,0,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021년04월_여_총인구수,"110,939","5,225","2,529","2,326","4,701","4,888","6,517","2,530","3,742","2,565","3,089","1,330","1,930","1,501","4,600","8,769","5,500","10,845","5,764","8,298","2,402","5,924","4,362","11,602"
2021년04월_여_연령구간인구수,"110,939","5,225","2,529","2,326","4,701","4,888","6,517","2,530","3,742","2,565","3,089","1,330","1,930","1,501","4,600","8,769","5,500","10,845","5,764","8,298","2,402","5,924","4,362","11,602"
2021년04월_여_0~9세,"8,438",205,98,83,329,643,432,200,104,93,195,31,58,71,294,869,443,864,379,617,209,564,344,"1,313"
2021년04월_여_10~19세,"11,742",350,146,158,483,557,716,229,198,153,307,58,96,115,499,"1,196",719,"1,162",508,868,224,797,402,"1,801"
2021년04월_여_20~29세,"12,340",475,210,178,545,597,761,258,311,214,329,88,146,125,471,793,527,"1,171","1,100","1,187",264,715,580,"1,295"
2021년04월_여_30~39세,"11,950",405,199,146,442,828,613,333,241,172,281,69,96,95,433,"1,045",599,"1,171",730,944,263,762,509,"1,574"
2021년04월_여_40~49세,"17,870",589,274,230,722,853,"1,092",370,408,263,426,124,162,165,693,"1,636",957,"1,823",963,"1,388",383,"1,157",703,"2,489"
2021년04월_여_50~59세,"17,839",827,398,355,797,617,"1,165",395,589,384,492,194,258,208,825,"1,269",828,"1,790",916,"1,618",372,953,854,"1,735"
2021년04월_여_60~69세,"15,334","1,136",581,460,709,439,887,352,772,569,548,331,414,274,736,997,772,"1,488",642,961,344,552,530,840
2021년04월_여_70~79세,"9,809",815,432,452,406,222,552,239,708,500,346,284,421,283,421,600,409,845,313,441,204,273,284,359
2021년04월_여_80~89세,"4,828",362,155,234,229,109,269,140,336,193,146,128,249,145,204,322,202,455,182,231,115,127,136,159
2021년04월_여_90~99세,758,59,35,28,38,23,30,12,70,23,19,22,28,20,24,40,40,73,28,41,24,24,20,37
2021년04월_여_100세 이상,31,2,1,2,1,0,0,2,5,1,0,1,2,0,0,2,4,3,3,2,0,0,0,0
2021년05월_계_총인구수,"221,020","10,474","5,099","4,708","9,375","10,026","12,763","5,010","7,612","5,367","6,053","2,833","4,148","3,128","9,213","16,993","10,809","21,306","11,826","16,476","4,769","11,377","8,440","23,215"
2021년05월_계_연령구간인구수,"221,020","10,474","5,099","4,708","9,375","10,026","12,763","5,010","7,612","5,367","6,053","2,833","4,148","3,128","9,213","16,993","10,809","21,306","11,826","16,476","4,769","11,377","8,440","23,215"
2021년05월_계_0~9세,"17,355",434,209,158,658,"1,430",905,452,205,177,394,51,124,130,663,"1,686",966,"1,825",779,"1,242",379,"1,121",660,"2,707"
2021년05월_계_10~19세,"24,042",699,309,311,"1,029","1,190","1,450",455,404,325,601,124,205,219,972,"2,431","1,452","2,382","1,125","1,813",497,"1,557",851,"3,641"
2021년05월_계_20~29세,"26,868","1,056",513,404,"1,146","1,228","1,708",522,707,506,684,196,453,311,"1,080","1,750","1,169","2,519","2,211","2,576",553,"1,472","1,210","2,894"
2021년05월_계_30~39세,"24,675",958,437,364,989,"1,715","1,312",656,580,414,601,195,271,243,940,"1,980","1,144","2,489","1,552","1,911",526,"1,409","1,036","2,953"
2021년05월_계_40~49세,"36,675","1,365",677,629,"1,480","1,805","2,133",808,967,694,931,373,478,411,"1,482","3,223","1,890","3,526","2,015","2,674",791,"2,113","1,386","4,824"
2021년05월_계_50~59세,"36,005","1,735",826,813,"1,580","1,227","2,299",783,"1,320",868,931,503,676,511,"1,595","2,487","1,600","3,451","1,974","3,060",767,"1,861","1,599","3,539"
2021년05월_계_60~69세,"29,426","2,092","1,064",874,"1,320",827,"1,633",685,"1,522","1,057",990,656,834,574,"1,370","1,831","1,426","2,865","1,302","1,995",674,"1,086",998,"1,751"
2021년05월_계_70~79세,"17,646","1,479",791,766,784,417,904,427,"1,291",938,657,499,718,491,760,"1,059",768,"1,522",577,795,380,507,462,654
2021년05월_계_80~89세,"7,318",578,231,341,341,162,381,204,521,348,241,208,351,215,322,485,345,627,250,358,175,218,210,206
2021년05월_계_90~99세,972,76,41,44,46,25,38,16,89,38,23,27,36,23,29,59,44,97,38,50,27,33,28,45
2021년05월_계_100세 이상,38,2,1,4,2,0,0,2,6,2,0,1,2,0,0,2,5,3,3,2,0,0,0,1
2021년05월_남_총인구수,"110,120","5,261","2,566","2,398","4,553","4,953","6,279","2,503","3,878","2,816","2,962","1,516","2,230","1,625","4,631","8,360","5,319","10,440","6,087","8,207","2,388","5,457","4,097","11,594"
2021년05월_남_연령구간인구수,"110,120","5,261","2,566","2,398","4,553","4,953","6,279","2,503","3,878","2,816","2,962","1,516","2,230","1,625","4,631","8,360","5,319","10,440","6,087","8,207","2,388","5,457","4,097","11,594"
2021년05월_남_0~9세,"8,963",228,112,76,316,740,480,253,103,86,199,24,65,61,365,849,531,958,405,635,184,569,324,"1,400"
2021년05월_남_10~19세,"12,306",352,158,153,536,603,739,230,206,173,293,68,108,106,485,"1,253",732,"1,228",618,939,269,759,453,"1,845"
2021년05월_남_20~29세,"14,540",587,305,228,587,633,960,268,397,292,353,111,310,186,606,969,636,"1,333","1,116","1,398",292,758,625,"1,590"
2021년05월_남_30~39세,"12,754",557,237,225,531,842,693,331,334,252,320,126,176,147,510,968,554,"1,317",830,971,271,648,527,"1,387"
2021년05월_남_40~49세,"18,920",776,403,401,739,902,"1,058",436,568,433,512,251,323,247,796,"1,626",942,"1,722","1,069","1,301",410,969,698,"2,338"
2021년05월_남_50~59세,"18,146",911,432,462,754,608,"1,138",394,732,486,435,308,418,302,782,"1,228",770,"1,648","1,050","1,452",396,901,744,"1,795"
2021년05월_남_60~69세,"13,997",952,477,419,600,375,738,333,746,491,445,328,428,298,632,829,646,"1,372",656,"1,019",331,522,466,894
2021년05월_남_70~79세,"7,804",663,362,311,372,196,361,189,581,436,307,214,293,210,335,452,362,669,265,353,175,229,180,289
2021년05월_남_80~89세,"2,473",217,75,106,107,52,104,66,191,153,94,81,101,66,115,166,141,171,68,128,57,94,72,48
2021년05월_남_90~99세,212,18,5,15,10,2,8,3,19,13,4,5,8,2,5,20,5,22,10,11,3,8,8,8
2021년05월_남_100세 이상,5,0,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021년05월_여_총인구수,"110,900","5,213","2,533","2,310","4,822","5,073","6,484","2,507","3,734","2,551","3,091","1,317","1,918","1,503","4,582","8,633","5,490","10,866","5,739","8,269","2,381","5,920","4,343","11,621"
2021년05월_여_연령구간인구수,"110,900","5,213","2,533","2,310","4,822","5,073","6,484","2,507","3,734","2,551","3,091","1,317","1,918","1,503","4,582","8,633","5,490","10,866","5,739","8,269","2,381","5,920","4,343","11,621"
2021년05월_여_0~9세,"8,392",206,97,82,342,690,425,199,102,91,195,27,59,69,298,837,435,867,374,607,195,552,336,"1,307"
2021년05월_여_10~19세,"11,736",347,151,158,493,587,711,225,198,152,308,56,97,113,487,"1,178",720,"1,154",507,874,228,798,398,"1,796"
2021년05월_여_20~29세,"12,328",469,208,176,559,595,748,254,310,214,331,85,143,125,474,781,533,"1,186","1,095","1,178",261,714,585,"1,304"
2021년05월_여_30~39세,"11,921",401,200,139,458,873,619,325,246,162,281,69,95,96,430,"1,012",590,"1,172",722,940,255,761,509,"1,566"
2021년05월_여_40~49세,"17,755",589,274,228,741,903,"1,075",372,399,261,419,122,155,164,686,"1,597",948,"1,804",946,"1,373",381,"1,144",688,"2,486"
2021년05월_여_50~59세,"17,859",824,394,351,826,619,"1,161",389,588,382,496,195,258,209,813,"1,259",830,"1,803",924,"1,608",371,960,855,"1,744"
2021년05월_여_60~69세,"15,429","1,140",587,455,720,452,895,352,776,566,545,328,406,276,738,"1,002",780,"1,493",646,976,343,564,532,857
2021년05월_여_70~79세,"9,842",816,429,455,412,221,543,238,710,502,350,285,425,281,425,607,406,853,312,442,205,278,282,365
2021년05월_여_80~89세,"4,845",361,156,235,234,110,277,138,330,195,147,127,250,149,207,319,204,456,182,230,118,124,138,158
2021년05월_여_90~99세,760,58,36,29,36,23,30,13,70,25,19,22,28,21,24,39,39,75,28,39,24,25,20,37
2021년05월_여_100세 이상,33,2,1,2,1,0,0,2,5,1,0,1,2,0,0,2,5,3,3,2,0,0,0,1
2021년06월_계_총인구수,"220,794","10,441","5,085","4,684","9,414","10,275","12,703","5,009","7,560","5,347","5,993","2,813","4,139","3,106","9,192","16,895","10,771","21,295","11,813","16,453","4,765","11,390","8,380","23,271"
2021년06월_계_연령구간인구수,"220,794","10,441","5,085","4,684","9,414","10,275","12,703","5,009","7,560","5,347","5,993","2,813","4,139","3,106","9,192","16,895","10,771","21,295","11,813","16,453","4,765","11,390","8,380","23,271"
2021년06월_계_0~9세,"17,227",423,206,152,658,"1,473",890,452,196,175,388,49,127,128,656,"1,649",967,"1,821",769,"1,231",370,"1,112",645,"2,690"
2021년06월_계_10~19세,"24,013",703,311,306,"1,033","1,215","1,435",453,400,318,594,120,204,215,977,"2,417","1,437","2,381","1,121","1,810",502,"1,562",841,"3,658"
2021년06월_계_20~29세,"26,806","1,052",508,397,"1,147","1,245","1,712",523,695,510,663,188,449,303,"1,073","1,758","1,171","2,512","2,195","2,582",549,"1,462","1,206","2,906"
2021년06월_계_30~39세,"24,543",935,427,368,987,"1,780","1,300",657,569,403,590,193,267,243,936,"1,943","1,135","2,470","1,552","1,909",518,"1,418","1,014","2,929"
2021년06월_계_40~49세,"36,652","1,365",671,616,"1,474","1,858","2,109",808,953,692,925,372,482,413,"1,478","3,200","1,893","3,543","2,016","2,653",803,"2,116","1,373","4,839"
2021년06월_계_50~59세,"35,959","1,726",833,810,"1,594","1,253","2,294",784,"1,321",862,920,499,670,502,"1,580","2,476","1,583","3,444","1,986","3,043",765,"1,857","1,595","3,562"
2021년06월_계_60~69세,"29,554","2,096","1,063",870,"1,346",840,"1,634",685,"1,518","1,061",988,657,833,570,"1,379","1,840","1,426","2,872","1,301","2,024",673,"1,096","1,009","1,773"
2021년06월_계_70~79세,"17,653","1,484",784,771,783,425,903,421,"1,288",934,661,500,718,496,759,"1,070",757,"1,518",582,784,381,516,457,661
2021년06월_계_80~89세,"7,377",579,239,345,343,162,388,209,524,352,242,209,352,212,326,480,351,633,251,366,176,219,212,207
2021년06월_계_90~99세,971,76,42,45,47,24,38,15,91,38,22,25,35,24,28,59,46,98,37,49,28,32,28,44
2021년06월_계_100세 이상,39,2,1,4,2,0,0,2,5,2,0,1,2,0,0,3,5,3,3,2,0,0,0,2
2021년06월_남_총인구수,"109,995","5,261","2,554","2,388","4,568","5,077","6,239","2,493","3,848","2,804","2,931","1,508","2,224","1,612","4,608","8,302","5,311","10,431","6,094","8,194","2,384","5,473","4,073","11,618"
2021년06월_남_연령구간인구수,"109,995","5,261","2,554","2,388","4,568","5,077","6,239","2,493","3,848","2,804","2,931","1,508","2,224","1,612","4,608","8,302","5,311","10,431","6,094","8,194","2,384","5,473","4,073","11,618"
2021년06월_남_0~9세,"8,897",224,110,71,317,763,466,257,100,87,198,23,69,60,358,829,531,956,396,633,180,562,318,"1,389"
2021년06월_남_10~19세,"12,285",354,157,153,537,621,731,227,200,167,287,67,105,104,484,"1,245",727,"1,230",618,932,270,766,445,"1,858"
2021년06월_남_20~29세,"14,511",592,300,226,592,635,962,267,395,292,340,106,304,185,603,965,648,"1,322","1,114","1,402",289,755,622,"1,595"
2021년06월_남_30~39세,"12,686",547,233,229,526,876,691,329,326,245,316,125,172,142,506,948,551,"1,307",831,968,264,658,524,"1,372"
2021년06월_남_40~49세,"18,898",777,398,393,732,930,"1,055",433,560,432,506,250,327,249,792,"1,618",939,"1,736","1,067","1,290",416,975,687,"2,336"
2021년06월_남_50~59세,"18,143",911,437,463,765,617,"1,123",396,732,487,432,305,413,297,776,"1,221",763,"1,645","1,060","1,442",398,898,746,"1,816"
2021년06월_남_60~69세,"14,053",954,479,416,609,381,738,328,743,495,444,331,432,297,632,833,644,"1,371",662,"1,036",329,524,472,903
2021년06월_남_70~79세,"7,811",667,356,315,371,200,361,186,579,430,310,217,296,211,336,460,358,668,267,346,178,233,177,289
2021년06월_남_80~89세,"2,494",217,79,105,107,52,104,67,192,155,94,81,98,65,116,163,145,174,69,134,57,94,74,52
2021년06월_남_90~99세,212,18,5,15,11,2,8,3,20,13,4,3,8,2,5,20,5,22,10,11,3,8,8,8
2021년06월_남_100세 이상,5,0,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021년06월_여_총인구수,"110,799","5,180","2,531","2,296","4,846","5,198","6,464","2,516","3,712","2,543","3,062","1,305","1,915","1,494","4,584","8,593","5,460","10,864","5,719","8,259","2,381","5,917","4,307","11,653"
2021년06월_여_연령구간인구수,"110,799","5,180","2,531","2,296","4,846","5,198","6,464","2,516","3,712","2,543","3,062","1,305","1,915","1,494","4,584","8,593","5,460","10,864","5,719","8,259","2,381","5,917","4,307","11,653"
2021년06월_여_0~9세,"8,330",199,96,81,341,710,424,195,96,88,190,26,58,68,298,820,436,865,373,598,190,550,327,"1,301"
2021년06월_여_10~19세,"11,728",349,154,153,496,594,704,226,200,151,307,53,99,111,493,"1,172",710,"1,151",503,878,232,796,396,"1,800"
2021년06월_여_20~29세,"12,295",460,208,171,555,610,750,256,300,218,323,82,145,118,470,793,523,"1,190","1,081","1,180",260,707,584,"1,311"
2021년06월_여_30~39세,"11,857",388,194,139,461,904,609,328,243,158,274,68,95,101,430,995,584,"1,163",721,941,254,760,490,"1,557"
2021년06월_여_40~49세,"17,754",588,273,223,742,928,"1,054",375,393,260,419,122,155,164,686,"1,582",954,"1,807",949,"1,363",387,"1,141",686,"2,503"
2021년06월_여_50~59세,"17,816",815,396,347,829,636,"1,171",388,589,375,488,194,257,205,804,"1,255",820,"1,799",926,"1,601",367,959,849,"1,746"
2021년06월_여_60~69세,"15,501","1,142",584,454,737,459,896,357,775,566,544,326,401,273,747,"1,007",782,"1,501",639,988,344,572,537,870
2021년06월_여_70~79세,"9,842",817,428,456,412,225,542,235,709,504,351,283,422,285,423,610,399,850,315,438,203,283,280,372
2021년06월_여_80~89세,"4,883",362,160,240,236,110,284,142,332,197,148,128,254,147,210,317,206,459,182,232,119,125,138,155
2021년06월_여_90~99세,759,58,37,30,36,22,30,12,71,25,18,22,27,22,23,39,41,76,27,38,25,24,20,36
2021년06월_여_100세 이상,34,2,1,2,1,0,0,2,4,1,0,1,2,0,0,3,5,3,3,2,0,0,0,2
2021년07월_계_총인구수,"220,379","10,396","5,086","4,683","9,391","10,343","12,681","4,999","7,536","5,334","5,975","2,805","4,103","3,113","9,187","16,814","10,751","21,279","11,796","16,412","4,754","11,408","8,354","23,179"
2021년07월_계_연령구간인구수,"220,379","10,396","5,086","4,683","9,391","10,343","12,681","4,999","7,536","5,334","5,975","2,805","4,103","3,113","9,187","16,814","10,751","21,279","11,796","16,412","4,754","11,408","8,354","23,179"
2021년07월_계_0~9세,"17,045",422,205,145,652,"1,461",884,464,192,176,384,51,126,129,643,"1,614",955,"1,806",763,"1,211",366,"1,100",639,"2,657"
2021년07월_계_10~19세,"23,963",700,312,309,"1,021","1,242","1,430",451,398,315,588,120,201,216,974,"2,401","1,432","2,368","1,118","1,812",504,"1,569",837,"3,645"
2021년07월_계_20~29세,"26,721","1,036",502,401,"1,147","1,242","1,702",517,698,507,673,189,434,299,"1,080","1,755","1,170","2,510","2,199","2,563",541,"1,462","1,207","2,887"
2021년07월_계_30~39세,"24,337",923,420,361,992,"1,794","1,299",651,567,404,572,184,263,244,925,"1,906","1,116","2,467","1,539","1,892",517,"1,405","1,007","2,889"
2021년07월_계_40~49세,"36,529","1,353",665,617,"1,458","1,867","2,102",806,948,685,926,375,477,410,"1,470","3,189","1,897","3,533","2,020","2,644",801,"2,106","1,364","4,816"
2021년07월_계_50~59세,"36,002","1,724",830,801,"1,599","1,273","2,284",785,"1,316",860,916,498,660,506,"1,593","2,484","1,585","3,452","1,988","3,042",763,"1,867","1,594","3,582"
2021년07월_계_60~69세,"29,649","2,082","1,070",881,"1,348",852,"1,643",684,"1,507","1,061",992,656,835,572,"1,384","1,849","1,426","2,887","1,297","2,038",675,"1,118","1,007","1,785"
2021년07월_계_70~79세,"17,683","1,493",790,769,780,423,909,418,"1,287",937,657,500,714,498,766,"1,067",765,"1,517",584,785,383,525,458,658
2021년07월_계_80~89세,"7,436",584,246,350,342,165,391,208,528,346,245,207,355,215,324,488,355,639,248,375,175,224,212,214
2021년07월_계_90~99세,974,77,45,45,50,24,37,13,89,41,22,24,36,24,28,58,45,97,37,48,29,32,29,44
2021년07월_계_100세 이상,40,2,1,4,2,0,0,2,6,2,0,1,2,0,0,3,5,3,3,2,0,0,0,2
2021년07월_남_총인구수,"109,762","5,222","2,555","2,392","4,557","5,099","6,243","2,488","3,837","2,790","2,924","1,503","2,200","1,613","4,599","8,256","5,293","10,421","6,099","8,169","2,378","5,482","4,063","11,579"
2021년07월_남_연령구간인구수,"109,762","5,222","2,555","2,392","4,557","5,099","6,243","2,488","3,837","2,790","2,924","1,503","2,200","1,613","4,599","8,256","5,293","10,421","6,099","8,169","2,378","5,482","4,063","11,579"
2021년07월_남_0~9세,"8,808",223,111,69,318,752,462,264,99,88,197,25,69,60,351,811,523,945,397,626,179,553,312,"1,374"
2021년07월_남_10~19세,"12,242",353,159,152,526,637,727,224,198,165,285,67,103,103,487,"1,231",723,"1,214",616,933,271,774,446,"1,848"
2021년07월_남_20~29세,"14,480",577,295,234,597,634,961,265,398,287,348,106,292,184,602,960,646,"1,330","1,119","1,396",285,755,620,"1,589"
2021년07월_남_30~39세,"12,557",538,228,224,528,879,693,325,325,244,304,119,170,142,497,930,542,"1,299",824,954,264,646,524,"1,358"
2021년07월_남_40~49세,"18,858",771,395,396,723,931,"1,052",432,554,427,509,251,327,247,789,"1,619",940,"1,738","1,070","1,286",416,970,686,"2,329"
2021년07월_남_50~59세,"18,191",906,438,459,770,628,"1,128",399,733,487,433,306,405,301,784,"1,224",760,"1,653","1,066","1,439",393,910,743,"1,826"
2021년07월_남_60~69세,"14,070",947,479,418,609,381,738,329,741,496,444,329,434,296,628,837,646,"1,372",661,"1,042",332,535,471,905
2021년07월_남_70~79세,"7,832",676,361,316,368,202,366,183,577,428,307,215,292,213,341,457,361,671,268,349,180,236,178,287
2021년07월_남_80~89세,"2,510",213,83,107,106,53,108,65,191,154,93,82,101,65,115,167,148,177,69,133,55,95,75,55
2021년07월_남_90~99세,208,18,6,15,11,2,8,2,19,13,4,3,7,2,5,20,4,22,9,11,3,8,8,8
2021년07월_남_100세 이상,6,0,0,2,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021년07월_여_총인구수,"110,617","5,174","2,531","2,291","4,834","5,244","6,438","2,511","3,699","2,544","3,051","1,302","1,903","1,500","4,588","8,558","5,458","10,858","5,697","8,243","2,376","5,926","4,291","11,600"
2021년07월_여_연령구간인구수,"110,617","5,174","2,531","2,291","4,834","5,244","6,438","2,511","3,699","2,544","3,051","1,302","1,903","1,500","4,588","8,558","5,458","10,858","5,697","8,243","2,376","5,926","4,291","11,600"
2021년07월_여_0~9세,"8,237",199,94,76,334,709,422,200,93,88,187,26,57,69,292,803,432,861,366,585,187,547,327,"1,283"
2021년07월_여_10~19세,"11,721",347,153,157,495,605,703,227,200,150,303,53,98,113,487,"1,170",709,"1,154",502,879,233,795,391,"1,797"
2021년07월_여_20~29세,"12,241",459,207,167,550,608,741,252,300,220,325,83,142,115,478,795,524,"1,180","1,080","1,167",256,707,587,"1,298"
2021년07월_여_30~39세,"11,780",385,192,137,464,915,606,326,242,160,268,65,93,102,428,976,574,"1,168",715,938,253,759,483,"1,531"
2021년07월_여_40~49세,"17,671",582,270,221,735,936,"1,050",374,394,258,417,124,150,163,681,"1,570",957,"1,795",950,"1,358",385,"1,136",678,"2,487"
2021년07월_여_50~59세,"17,811",818,392,342,829,645,"1,156",386,583,373,483,192,255,205,809,"1,260",825,"1,799",922,"1,603",370,957,851,"1,756"
2021년07월_여_60~69세,"15,579","1,135",591,463,739,471,905,355,766,565,548,327,401,276,756,"1,012",780,"1,515",636,996,343,583,536,880
2021년07월_여_70~79세,"9,851",817,429,453,412,221,543,235,710,509,350,285,422,285,425,610,404,846,316,436,203,289,280,371
2021년07월_여_80~89세,"4,926",371,163,243,236,112,283,143,337,192,152,125,254,150,209,321,207,462,179,242,120,129,137,159
2021년07월_여_90~99세,766,59,39,30,39,22,29,11,70,28,18,21,29,22,23,38,41,75,28,37,26,24,21,36
2021년07월_여_100세 이상,34,2,1,2,1,0,0,2,4,1,0,1,2,0,0,3,5,3,3,2,0,0,0,2
2021년08월_계_총인구수,"219,944","10,362","5,094","4,659","9,422","10,410","12,684","4,997","7,496","5,302","5,964","2,802","4,071","3,092","9,145","16,741","10,709","21,329","11,815","16,373","4,749","11,357","8,290","23,081"
2021년08월_계_연령구간인구수,"219,944","10,362","5,094","4,659","9,422","10,410","12,684","4,997","7,496","5,302","5,964","2,802","4,071","3,092","9,145","16,741","10,709","21,329","11,815","16,373","4,749","11,357","8,290","23,081"
2021년08월_계_0~9세,"16,892",415,205,149,647,"1,475",874,460,187,174,386,53,125,126,625,"1,590",945,"1,802",763,"1,192",361,"1,081",634,"2,623"
2021년08월_계_10~19세,"23,873",694,314,307,"1,032","1,248","1,432",454,398,306,581,119,201,215,970,"2,393","1,426","2,367","1,106","1,802",495,"1,556",833,"3,624"
2021년08월_계_20~29세,"26,624","1,027",502,391,"1,146","1,233","1,697",517,689,500,674,188,424,293,"1,075","1,751","1,164","2,521","2,197","2,566",538,"1,454","1,195","2,882"
2021년08월_계_30~39세,"24,161",923,423,357,993,"1,812","1,293",646,561,410,572,182,263,240,911,"1,865","1,090","2,462","1,536","1,868",517,"1,389",991,"2,857"
2021년08월_계_40~49세,"36,385","1,338",653,609,"1,467","1,878","2,109",799,939,680,920,373,463,408,"1,459","3,179","1,887","3,530","2,020","2,632",804,"2,099","1,343","4,796"
2021년08월_계_50~59세,"36,020","1,722",831,792,"1,599","1,275","2,289",788,"1,303",849,913,496,662,501,"1,594","2,491","1,581","3,472","1,998","3,052",763,"1,874","1,581","3,594"
