카테고리,경기도 수원시,경기도 수원시 장안구,경기도 수원시 장안구 파장동,경기도 수원시 장안구 율천동,경기도 수원시 장안구 정자1동,경기도 수원시 장안구 정자2동,경기도 수원시 장안구 정자3동,경기도 수원시 장안구 영화동,경기도 수원시 장안구 송죽동,경기도 수원시 장안구 조원1동,경기도 수원시 장안구 조원2동,경기도 수원시 장안구 연무동,경기도 수원시 권선구,경기도 수원시 권선구 세류1동,경기도 수원시 권선구 세류2동,경기도 수원시 권선구 세류3동,경기도 수원시 권선구 평동,경기도 수원시 권선구 서둔동,경기도 수원시 권선구 구운동,경기도 수원시 권선구 금곡동,경기도 수원시 권선구 호매실동,경기도 수원시 권선구 권선1동,경기도 수원시 권선구 권선2동,경기도 수원시 권선구 곡선동,경기도 수원시 권선구 입북동,경기도 수원시 팔달구,경기도 수원시 팔달구 매교동,경기도 수원시 팔달구 매산동,경기도 수원시 팔달구 고등동,경기도 수원시 팔달구 화서1동,경기도 수원시 팔달구 화서2동,경기도 수원시 팔달구 지동,경기도 수원시 팔달구 우만1동,경기도 수원시 팔달구 우만2동,경기도 수원시 팔달구 인계동,경기도 수원시 팔달구 행궁동,경기도 수원시 영통구,경기도 수원시 영통구 매탄1동,경기도 수원시 영통구 매탄2동,경기도 수원시 영통구 매탄3동,경기도 수원시 영통구 매탄4동,경기도 수원시 영통구 원천동,경기도 수원시 영통구 영통1동,경기도 수원시 영통구 영통2동,경기도 수원시 영통구 영통3동,경기도 수원시 영통구 망포1동,경기도 수원시 영통구 망포2동,경기도 수원시 영통구 광교1동,경기도 수원시 영통구 광교2동
2021년01월_남_10~19세,"61,039","14,878",978,"2,164","1,887","1,628","3,578",626,941,"1,479","1,042",555,"17,388",326,849,813,"1,873","1,685","1,056","2,640","2,292",921,"2,836","1,152",945,"7,051",164,246,280,"1,059","1,525",383,727,982,"1,430",255,"21,722",976,809,"2,275","1,142","1,872","2,544","1,129","2,283","2,084","1,668","3,406","1,534"
2021년01월_남_20~29세,"98,178","23,999","1,866","6,119","2,217","2,259","3,246","1,421","1,524","2,292","1,536","1,519","28,419",750,"1,927","1,454","3,430","3,101","2,069","3,202","2,523","2,538","3,517","2,819","1,089","15,097",490,"1,018",668,"1,627","2,142",742,"1,736","1,995","3,934",745,"30,663","1,731","1,242","3,599","2,023","3,345","2,518","3,155","3,531","2,461","1,660","3,830","1,568"
2021년01월_남_30~39세,"92,564","17,010","1,575","3,117","1,677","1,895","2,126","1,406","1,391","1,775",976,"1,072","30,280",923,"2,060","1,427","3,026","2,910","1,764","3,278","4,509","2,427","3,775","3,038","1,143","13,451",499,944,665,"1,364","1,689",671,"1,645","1,149","4,048",777,"31,823","1,248","1,067","3,000","1,684","3,780","2,669","3,793","2,306","2,408","2,768","4,505","2,595"
2021년01월_남_40~49세,"102,029","22,307","1,892","3,244","2,590","2,460","4,197","1,600","1,527","2,270","1,331","1,196","31,922",777,"1,999","1,605","3,142","3,213","1,921","4,058","4,472","1,915","4,374","2,793","1,653","14,132",502,840,713,"1,918","2,165",907,"1,576","1,301","3,313",897,"33,668","1,444","1,194","3,405","1,732","3,815","3,388","2,171","2,878","2,861","2,795","5,198","2,787"
2021년01월_남_50~59세,"98,106","24,695","2,221","3,407","2,617","2,698","3,957","2,015","1,797","2,745","1,780","1,458","30,543",898,"2,147","1,685","3,711","3,400","2,394","3,707","2,874","2,097","3,742","2,456","1,432","15,475",601,"1,045",884,"2,046","2,509","1,124","1,798","1,321","2,912","1,235","27,393","1,629","1,324","2,861","1,812","2,430","2,821","1,584","2,770","2,595","1,840","3,782","1,945"
2021년01월_남_60~69세,"60,163","15,298","1,656","1,912","1,462","1,622","1,499","1,733","1,246","1,872","1,081","1,215","19,996",642,"1,621","1,381","2,582","2,458","1,656","2,068","1,872","1,437","2,209","1,147",923,"11,063",456,834,701,"1,541","1,360",991,"1,336",824,"1,984","1,036","13,806","1,014",901,"1,399","1,114","1,477","1,258",617,"1,203","1,194",792,"1,597","1,240"
2021년01월_남_70~79세,"25,297","6,978",734,752,652,856,567,830,536,891,454,706,"8,020",315,758,677,"1,021","1,096",689,839,710,502,704,342,367,"5,281",230,385,423,785,554,525,684,321,841,533,"5,018",435,383,534,421,575,412,219,341,359,250,555,534
2021년01월_남_80~89세,"8,830","2,735",248,315,257,331,247,291,188,330,252,276,"2,625",110,269,216,344,325,215,309,213,153,215,145,111,"1,786",79,127,162,252,196,180,205,124,271,190,"1,684",106,113,176,150,183,203,97,156,104,79,161,156
2021년01월_남_90~99세,919,321,26,46,24,32,21,21,27,49,40,35,255,9,34,24,27,26,19,38,16,14,19,14,15,177,9,21,10,24,19,14,16,11,22,31,166,10,11,11,15,21,20,10,13,10,8,22,15
2021년01월_남_100세 이상,84,21,2,4,3,1,0,6,2,0,1,2,28,3,4,1,4,4,2,0,3,2,3,2,0,26,5,3,7,2,2,2,2,0,2,1,9,1,1,0,1,1,3,1,0,0,0,0,1
2021년01월_여_총인구수,"588,823","135,725","11,686","20,343","15,111","15,305","21,344","9,955","9,906","14,284","9,889","7,902","182,561","5,219","11,477","9,586","20,241","18,794","12,296","23,142","23,413","12,201","25,167","12,720","8,305","86,798","2,810","4,979","4,423","12,048","13,590","5,533","10,277","8,593","19,449","5,096","183,739","9,060","7,635","17,516","11,216","19,341","18,193","12,593","16,112","15,691","14,176","27,144","15,062"
2021년01월_여_연령구간인구수,"588,823","135,725","11,686","20,343","15,111","15,305","21,344","9,955","9,906","14,284","9,889","7,902","182,561","5,219","11,477","9,586","20,241","18,794","12,296","23,142","23,413","12,201","25,167","12,720","8,305","86,798","2,810","4,979","4,423","12,048","13,590","5,533","10,277","8,593","19,449","5,096","183,739","9,060","7,635","17,516","11,216","19,341","18,193","12,593","16,112","15,691","14,176","27,144","15,062"
2021년01월_여_0~9세,"46,622","8,775",654,"1,518","1,221",980,"1,704",405,549,722,685,337,"15,654",421,553,503,"1,514","1,225",720,"2,402","3,379",626,"2,697",796,818,"4,619",116,204,151,764,955,190,433,594,"1,081",131,"17,574",576,420,"1,376",629,"2,155","1,756","1,270","1,295","1,678","2,091","2,639","1,689"
2021년01월_여_10~19세,"56,965","13,664",889,"1,958","1,640","1,542","3,362",588,797,"1,344","1,043",501,"16,026",285,757,723,"1,699","1,490","1,001","2,345","2,295",808,"2,624","1,112",887,"6,726",149,239,278,"1,121","1,487",336,669,820,"1,405",222,"20,549",916,720,"2,149","1,113","1,723","2,329","1,059","2,034","2,006","1,578","3,457","1,465"
2021년01월_여_20~29세,"88,204","19,863","1,545","3,908","1,923","2,090","3,009","1,304","1,497","2,039","1,437","1,111","25,999",728,"1,691","1,285","2,931","2,770","1,851","3,031","2,563","2,495","3,215","2,478",961,"13,955",412,839,588,"1,581","1,986",599,"1,533","1,655","4,006",756,"28,387","1,383","1,257","2,881","1,766","3,198","2,406","2,435","2,998","2,086","1,723","4,613","1,641"
2021년01월_여_30~39세,"85,618","15,580","1,391","2,737","1,786","1,761","2,270","1,094","1,260","1,474","1,046",761,"27,723",795,"1,524","1,162","2,768","2,386","1,525","3,336","4,691","2,063","4,144","2,230","1,099","11,307",415,723,464,"1,279","1,749",530,"1,275","1,048","3,286",538,"31,008","1,136",896,"2,479","1,544","3,694","2,829","2,998","2,138","2,557","2,951","4,991","2,795"
2021년01월_여_40~49세,"100,484","22,834","1,791","3,257","2,841","2,598","4,756","1,331","1,519","2,215","1,576",950,"29,780",709,"1,713","1,463","3,013","2,861","1,802","4,101","3,944","1,786","4,650","2,174","1,564","13,129",360,616,577,"1,974","2,360",729,"1,409","1,436","3,072",596,"34,741","1,542","1,228","3,413","1,995","3,460","3,738","2,083","3,206","2,999","2,727","5,570","2,780"
2021년01월_여_50~59세,"98,403","24,562","2,174","3,371","2,669","2,735","3,593","1,962","1,890","2,741","2,062","1,365","31,471",973,"2,111","1,742","3,847","3,392","2,433","3,929","3,149","2,087","4,208","2,168","1,432","15,050",484,901,828,"2,136","2,640",995,"1,874","1,398","2,885",909,"27,320","1,662","1,455","2,757","1,974","2,350","2,909","1,556","2,609","2,589","1,837","3,413","2,209"
2021년01월_여_60~69세,"61,502","15,735","1,702","1,898","1,601","1,823","1,317","1,797","1,308","1,901",989,"1,399","20,471",698,"1,779","1,460","2,521","2,601","1,689","2,162","1,966","1,384","2,320",990,901,"11,604",448,772,793,"1,682","1,284","1,068","1,613",901,"2,077",966,"13,692","1,095",894,"1,358","1,238","1,583","1,200",610,999,"1,021",772,"1,456","1,466"
2021년01월_여_70~79세,"31,393","8,833",932,998,843,"1,124",787,958,671,"1,095",562,863,"9,512",377,864,814,"1,160","1,335",757,"1,120",875,591,798,427,394,"6,638",270,438,508,"1,009",665,686,966,463,"1,006",627,"6,410",475,472,638,577,733,627,362,473,478,294,635,646
2021년01월_여_80~89세,"16,304","4,848",511,593,482,548,455,406,338,631,404,480,"4,940",181,408,355,636,624,441,606,481,308,415,274,211,"3,156",137,209,194,424,393,334,430,234,523,278,"3,360",220,233,395,323,364,336,184,292,224,174,301,314
2021년01월_여_90~99세,"3,088",962,91,98,99,99,90,95,73,116,84,117,917,43,69,67,139,102,72,109,68,52,92,67,37,541,15,35,36,67,67,56,68,43,93,61,668,52,55,66,55,79,59,34,67,51,27,69,54
2021년01월_여_100세 이상,240,69,6,7,6,5,1,15,4,6,1,18,68,9,8,12,13,8,5,1,2,1,4,4,1,73,4,3,6,11,4,10,7,1,15,12,30,3,5,4,2,2,4,2,1,2,2,0,3
2021년02월_계_총인구수,"1,186,273","272,823","23,519","43,000","29,701","29,990","42,578","20,304","19,692","28,699","19,057","16,283","368,157","10,388","23,671","19,293","40,986","38,092","24,811","45,743","46,528","24,957","49,406","27,472","16,810","177,307","5,949","10,598","11,617","23,271","26,669","11,263","20,445","17,154","39,436","10,905","367,986","18,167","15,107","36,263","22,045","39,036","35,736","26,573","32,998","31,495","28,259","52,996","29,311"
2021년02월_계_연령구간인구수,"1,186,273","272,823","23,519","43,000","29,701","29,990","42,578","20,304","19,692","28,699","19,057","16,283","368,157","10,388","23,671","19,293","40,986","38,092","24,811","45,743","46,528","24,957","49,406","27,472","16,810","177,307","5,949","10,598","11,617","23,271","26,669","11,263","20,445","17,154","39,436","10,905","367,986","18,167","15,107","36,263","22,045","39,036","35,736","26,573","32,998","31,495","28,259","52,996","29,311"
2021년02월_계_0~9세,"95,749","17,934","1,325","3,089","2,469","1,914","3,592",847,"1,125","1,468","1,396",709,"32,052",862,"1,137",940,"3,119","2,394","1,431","4,900","7,028","1,303","5,612","1,651","1,675","9,667",239,422,699,"1,481","1,969",400,890,"1,154","2,145",268,"36,096","1,124",894,"2,850","1,355","4,380","3,554","2,547","2,593","3,467","4,324","5,564","3,444"
2021년02월_계_10~19세,"117,740","28,366","1,840","4,103","3,517","3,149","6,903","1,207","1,747","2,797","2,055","1,048","33,260",615,"1,587","1,529","3,540","3,178","2,047","4,957","4,600","1,718","5,441","2,242","1,806","13,959",309,473,817,"2,169","2,976",709,"1,392","1,795","2,848",471,"42,155","1,880","1,510","4,392","2,238","3,609","4,828","2,174","4,355","4,074","3,248","6,803","3,044"
2021년02월_계_20~29세,"186,260","43,782","3,405","10,064","4,112","4,350","6,245","2,691","3,019","4,325","2,946","2,625","54,212","1,475","3,595","2,723","6,341","5,813","3,907","6,183","5,046","5,092","6,699","5,305","2,033","29,399",890,"1,829","1,645","3,191","4,103","1,344","3,273","3,636","7,989","1,499","58,867","3,096","2,481","6,464","3,793","6,493","4,891","5,568","6,575","4,517","3,368","8,416","3,205"
2021년02월_계_30~39세,"177,803","32,450","2,977","5,784","3,447","3,660","4,366","2,499","2,628","3,239","2,023","1,827","57,652","1,707","3,562","2,578","5,754","5,255","3,296","6,565","9,062","4,503","7,860","5,264","2,246","25,211",921,"1,654","1,671","2,608","3,426","1,193","2,897","2,189","7,344","1,308","62,490","2,387","1,955","5,507","3,226","7,412","5,424","6,754","4,418","4,934","5,647","9,468","5,358"
2021년02월_계_40~49세,"202,518","44,986","3,664","6,515","5,422","5,020","8,912","2,913","3,067","4,440","2,893","2,140","61,652","1,490","3,678","3,062","6,164","6,064","3,706","8,157","8,512","3,690","9,013","4,938","3,178","27,636",851,"1,440","1,753","3,868","4,489","1,624","2,987","2,734","6,400","1,490","68,244","2,943","2,407","6,790","3,726","7,288","7,090","4,220","6,089","5,829","5,553","10,680","5,629"
2021년02월_계_50~59세,"196,855","49,183","4,376","6,778","5,280","5,435","7,543","3,970","3,683","5,478","3,838","2,802","62,085","1,856","4,283","3,438","7,547","6,777","4,837","7,669","6,034","4,190","7,940","4,623","2,891","30,670","1,085","1,938","1,955","4,154","5,113","2,111","3,656","2,702","5,832","2,124","54,917","3,304","2,775","5,642","3,776","4,778","5,772","3,168","5,389","5,188","3,697","7,251","4,177"
2021년02월_계_60~69세,"122,853","31,294","3,373","3,856","3,084","3,452","2,856","3,543","2,574","3,823","2,098","2,635","40,818","1,344","3,413","2,851","5,169","5,082","3,380","4,292","3,882","2,828","4,583","2,166","1,828","22,939",911,"1,616","1,640","3,221","2,680","2,072","2,970","1,740","4,084","2,005","27,802","2,121","1,816","2,781","2,381","3,113","2,493","1,232","2,235","2,250","1,584","3,071","2,725"
2021년02월_계_70~79세,"56,741","15,809","1,663","1,743","1,493","1,990","1,345","1,789","1,210","1,990","1,021","1,565","17,509",686,"1,618","1,489","2,176","2,429","1,449","1,945","1,577","1,097","1,504",772,767,"11,983",493,825,995,"1,790","1,217","1,212","1,644",789,"1,859","1,159","11,440",915,844,"1,177",993,"1,307","1,048",578,811,839,544,"1,201","1,183"
2021년02월_계_80~89세,"25,385","7,646",772,914,743,881,707,707,536,967,657,762,"7,637",289,683,578,990,959,655,927,697,467,635,423,334,"5,013",218,338,380,683,600,518,645,359,797,475,"5,089",331,352,577,478,552,551,285,449,334,256,452,472
2021년02월_계_90~99세,"4,038","1,282",116,143,125,134,107,118,96,166,127,150,"1,183",52,103,92,169,129,96,147,84,66,112,82,51,729,23,57,48,93,90,68,82,55,121,92,844,62,66,79,76,101,78,44,83,61,35,89,70
2021년02월_계_100세 이상,331,91,8,11,9,5,2,20,7,6,3,20,97,12,12,13,17,12,7,1,6,3,7,6,1,101,9,6,14,13,6,12,9,1,17,14,42,4,7,4,3,3,7,3,1,2,3,1,4
2021년02월_남_총인구수,"597,254","137,348","11,869","22,683","14,645","14,720","21,289","10,370","9,763","14,440","9,188","8,381","185,850","5,182","12,209","9,720","20,791","19,356","12,508","22,622","23,151","12,731","24,269","14,786","8,525","89,461","3,146","5,641","5,986","11,286","13,131","5,737","10,190","8,604","19,928","5,812","184,595","9,143","7,500","18,733","10,807","19,775","17,598","14,078","16,840","15,871","14,126","25,951","14,173"
2021년02월_남_연령구간인구수,"597,254","137,348","11,869","22,683","14,645","14,720","21,289","10,370","9,763","14,440","9,188","8,381","185,850","5,182","12,209","9,720","20,791","19,356","12,508","22,622","23,151","12,731","24,269","14,786","8,525","89,461","3,146","5,641","5,986","11,286","13,131","5,737","10,190","8,604","19,928","5,812","184,595","9,143","7,500","18,733","10,807","19,775","17,598","14,078","16,840","15,871","14,126","25,951","14,173"
2021년02월_남_0~9세,"49,401","9,244",677,"1,579","1,264",967,"1,897",443,570,765,713,369,"16,511",444,585,441,"1,626","1,191",710,"2,498","3,675",682,"2,926",864,869,"4,931",121,217,384,729,"1,019",212,468,566,"1,079",136,"18,715",565,481,"1,477",722,"2,259","1,830","1,307","1,307","1,813","2,261","2,930","1,763"
2021년02월_남_10~19세,"60,900","14,789",958,"2,154","1,889","1,620","3,562",621,948,"1,464","1,025",548,"17,290",325,831,805,"1,858","1,675","1,053","2,625","2,295",915,"2,836","1,140",932,"7,163",164,242,409,"1,053","1,508",376,726,988,"1,445",252,"21,658",971,799,"2,255","1,137","1,884","2,507","1,125","2,295","2,070","1,675","3,388","1,552"
2021년02월_남_20~29세,"98,121","23,952","1,865","6,167","2,195","2,243","3,237","1,390","1,523","2,289","1,526","1,517","28,342",745,"1,913","1,447","3,438","3,079","2,062","3,197","2,504","2,559","3,481","2,836","1,081","15,242",486,999,854,"1,618","2,128",741,"1,739","1,996","3,944",737,"30,585","1,712","1,237","3,576","2,016","3,355","2,496","3,158","3,549","2,452","1,653","3,822","1,559"
2021년02월_남_30~39세,"92,406","16,956","1,589","3,071","1,677","1,898","2,119","1,409","1,374","1,772",978,"1,069","30,086",910,"2,049","1,432","3,006","2,891","1,765","3,239","4,437","2,430","3,752","3,034","1,141","13,695",499,937,952,"1,341","1,692",665,"1,638","1,143","4,053",775,"31,669","1,266","1,055","3,032","1,678","3,731","2,636","3,784","2,300","2,398","2,727","4,489","2,573"
2021년02월_남_40~49세,"102,133","22,262","1,889","3,253","2,588","2,451","4,169","1,596","1,546","2,248","1,331","1,191","31,924",788,"1,972","1,601","3,158","3,210","1,923","4,064","4,516","1,915","4,364","2,778","1,635","14,343",494,830,969,"1,914","2,139",899,"1,572","1,304","3,330",892,"33,604","1,411","1,190","3,393","1,735","3,829","3,373","2,155","2,883","2,849","2,812","5,165","2,809"
2021년02월_남_50~59세,"98,229","24,627","2,219","3,397","2,616","2,692","3,948","2,013","1,794","2,732","1,771","1,445","30,564",891,"2,164","1,688","3,690","3,383","2,394","3,717","2,891","2,109","3,730","2,464","1,443","15,552",604,"1,039","1,007","2,022","2,494","1,125","1,792","1,310","2,932","1,227","27,486","1,649","1,317","2,865","1,805","2,433","2,836","1,595","2,772","2,598","1,856","3,801","1,959"
2021년02월_남_60~69세,"60,757","15,427","1,658","1,945","1,478","1,623","1,520","1,744","1,250","1,896","1,093","1,220","20,185",647,"1,635","1,384","2,617","2,475","1,676","2,097","1,885","1,441","2,236","1,167",925,"11,193",457,839,772,"1,540","1,375",992,"1,349",834,"2,000","1,035","13,952","1,013",914,"1,411","1,124","1,499","1,274",623,"1,222","1,211",802,"1,610","1,249"
2021년02월_남_70~79세,"25,360","6,989",733,751,651,858,564,831,535,895,459,712,"8,012",311,752,682,"1,023","1,093",691,832,708,506,706,340,368,"5,312",229,386,450,786,552,528,679,325,844,533,"5,047",438,379,534,423,581,415,218,342,361,251,567,538
2021년02월_남_80~89세,"8,932","2,758",253,318,259,335,252,294,195,328,250,274,"2,649",108,271,216,346,329,211,315,218,158,216,145,116,"1,823",78,128,172,257,200,182,209,127,277,193,"1,702",106,116,178,150,182,209,102,157,108,81,157,156
2021년02월_남_90~99세,928,322,26,44,25,32,21,23,26,51,40,34,258,10,33,23,25,26,21,38,18,14,19,16,15,180,9,21,10,24,22,15,16,11,22,30,168,11,11,12,16,21,19,10,13,11,8,22,14
2021년02월_남_100세 이상,87,22,2,4,3,1,0,6,2,0,2,2,29,3,4,1,4,4,2,0,4,2,3,2,0,27,5,3,7,2,2,2,2,0,2,2,9,1,1,0,1,1,3,1,0,0,0,0,1
2021년02월_여_총인구수,"589,019","135,475","11,650","20,317","15,056","15,270","21,289","9,934","9,929","14,259","9,869","7,902","182,307","5,206","11,462","9,573","20,195","18,736","12,303","23,121","23,377","12,226","25,137","12,686","8,285","87,846","2,803","4,957","5,631","11,985","13,538","5,526","10,255","8,550","19,508","5,093","183,391","9,024","7,607","17,530","11,238","19,261","18,138","12,495","16,158","15,624","14,133","27,045","15,138"
2021년02월_여_연령구간인구수,"589,019","135,475","11,650","20,317","15,056","15,270","21,289","9,934","9,929","14,259","9,869","7,902","182,307","5,206","11,462","9,573","20,195","18,736","12,303","23,121","23,377","12,226","25,137","12,686","8,285","87,846","2,803","4,957","5,631","11,985","13,538","5,526","10,255","8,550","19,508","5,093","183,391","9,024","7,607","17,530","11,238","19,261","18,138","12,495","16,158","15,624","14,133","27,045","15,138"
2021년02월_여_0~9세,"46,348","8,690",648,"1,510","1,205",947,"1,695",404,555,703,683,340,"15,541",418,552,499,"1,493","1,203",721,"2,402","3,353",621,"2,686",787,806,"4,736",118,205,315,752,950,188,422,588,"1,066",132,"17,381",559,413,"1,373",633,"2,121","1,724","1,240","1,286","1,654","2,063","2,634","1,681"
2021년02월_여_10~19세,"56,840","13,577",882,"1,949","1,628","1,529","3,341",586,799,"1,333","1,030",500,"15,970",290,756,724,"1,682","1,503",994,"2,332","2,305",803,"2,605","1,102",874,"6,796",145,231,408,"1,116","1,468",333,666,807,"1,403",219,"20,497",909,711,"2,137","1,101","1,725","2,321","1,049","2,060","2,004","1,573","3,415","1,492"
2021년02월_여_20~29세,"88,139","19,830","1,540","3,897","1,917","2,107","3,008","1,301","1,496","2,036","1,420","1,108","25,870",730,"1,682","1,276","2,903","2,734","1,845","2,986","2,542","2,533","3,218","2,469",952,"14,157",404,830,791,"1,573","1,975",603,"1,534","1,640","4,045",762,"28,282","1,384","1,244","2,888","1,777","3,138","2,395","2,410","3,026","2,065","1,715","4,594","1,646"
2021년02월_여_30~39세,"85,397","15,494","1,388","2,713","1,770","1,762","2,247","1,090","1,254","1,467","1,045",758,"27,566",797,"1,513","1,146","2,748","2,364","1,531","3,326","4,625","2,073","4,108","2,230","1,105","11,516",422,717,719,"1,267","1,734",528,"1,259","1,046","3,291",533,"30,821","1,121",900,"2,475","1,548","3,681","2,788","2,970","2,118","2,536","2,920","4,979","2,785"
2021년02월_여_40~49세,"100,385","22,724","1,775","3,262","2,834","2,569","4,743","1,317","1,521","2,192","1,562",949,"29,728",702,"1,706","1,461","3,006","2,854","1,783","4,093","3,996","1,775","4,649","2,160","1,543","13,293",357,610,784,"1,954","2,350",725,"1,415","1,430","3,070",598,"34,640","1,532","1,217","3,397","1,991","3,459","3,717","2,065","3,206","2,980","2,741","5,515","2,820"
2021년02월_여_50~59세,"98,626","24,556","2,157","3,381","2,664","2,743","3,595","1,957","1,889","2,746","2,067","1,357","31,521",965,"2,119","1,750","3,857","3,394","2,443","3,952","3,143","2,081","4,210","2,159","1,448","15,118",481,899,948,"2,132","2,619",986,"1,864","1,392","2,900",897,"27,431","1,655","1,458","2,777","1,971","2,345","2,936","1,573","2,617","2,590","1,841","3,450","2,218"
2021년02월_여_60~69세,"62,096","15,867","1,715","1,911","1,606","1,829","1,336","1,799","1,324","1,927","1,005","1,415","20,633",697,"1,778","1,467","2,552","2,607","1,704","2,195","1,997","1,387","2,347",999,903,"11,746",454,777,868,"1,681","1,305","1,080","1,621",906,"2,084",970,"13,850","1,108",902,"1,370","1,257","1,614","1,219",609,"1,013","1,039",782,"1,461","1,476"
2021년02월_여_70~79세,"31,381","8,820",930,992,842,"1,132",781,958,675,"1,095",562,853,"9,497",375,866,807,"1,153","1,336",758,"1,113",869,591,798,432,399,"6,671",264,439,545,"1,004",665,684,965,464,"1,015",626,"6,393",477,465,643,570,726,633,360,469,478,293,634,645
2021년02월_여_80~89세,"16,453","4,888",519,596,484,546,455,413,341,639,407,488,"4,988",181,412,362,644,630,444,612,479,309,419,278,218,"3,190",140,210,208,426,400,336,436,232,520,282,"3,387",225,236,399,328,370,342,183,292,226,175,295,316
2021년02월_여_90~99세,"3,110",960,90,99,100,102,86,95,70,115,87,116,925,42,70,69,144,103,75,109,66,52,93,66,36,549,14,36,38,69,68,53,66,44,99,62,676,51,55,67,60,80,59,34,70,50,27,67,56
2021년02월_여_100세 이상,244,69,6,7,6,4,2,14,5,6,1,18,68,9,8,12,13,8,5,1,2,1,4,4,1,74,4,3,7,11,4,10,7,1,15,12,33,3,6,4,2,2,4,2,1,2,3,1,3
2021년03월_계_총인구수,"1,185,984","271,918","23,472","43,381","29,535","29,781","42,343","20,102","19,605","28,490","19,033","16,176","366,553","10,256","23,619","19,160","40,758","37,829","24,653","45,648","46,464","24,850","49,124","27,413","16,779","180,743","5,919","10,490","16,679","22,690","26,409","11,126","20,353","17,101","39,248","10,728","366,770","18,091","14,980","36,167","21,943","38,899","35,541","26,438","32,925","31,345","28,118","53,036","29,287"
2021년03월_계_연령구간인구수,"1,185,984","271,918","23,472","43,381","29,535","29,781","42,343","20,102","19,605","28,490","19,033","16,176","366,553","10,256","23,619","19,160","40,758","37,829","24,653","45,648","46,464","24,850","49,124","27,413","16,779","180,743","5,919","10,490","16,679","22,690","26,409","11,126","20,353","17,101","39,248","10,728","366,770","18,091","14,980","36,167","21,943","38,899","35,541","26,438","32,925","31,345","28,118","53,036","29,287"
2021년03월_계_0~9세,"95,345","17,736","1,320","3,055","2,449","1,885","3,537",834,"1,111","1,443","1,393",709,"31,681",849,"1,137",915,"3,093","2,357","1,392","4,863","6,961","1,274","5,534","1,643","1,663","10,247",239,421,"1,389","1,459","1,941",398,873,"1,144","2,117",266,"35,681","1,100",862,"2,797","1,331","4,330","3,508","2,528","2,557","3,432","4,288","5,523","3,425"
2021년03월_계_10~19세,"117,788","28,483","1,826","4,440","3,480","3,121","6,840","1,192","1,737","2,764","2,041","1,042","33,140",606,"1,584","1,533","3,528","3,158","2,042","4,941","4,629","1,708","5,399","2,218","1,794","14,144",317,476,"1,181","2,080","2,930",692,"1,366","1,788","2,849",465,"42,021","1,866","1,504","4,357","2,229","3,627","4,783","2,151","4,345","4,038","3,242","6,823","3,056"
2021년03월_계_20~29세,"186,757","43,937","3,391","10,330","4,105","4,349","6,231","2,679","2,997","4,287","2,925","2,643","54,026","1,488","3,589","2,714","6,305","5,769","3,913","6,135","5,039","5,071","6,638","5,333","2,032","29,951",881,"1,809","2,304","3,151","4,070","1,353","3,249","3,623","8,007","1,504","58,843","3,093","2,459","6,481","3,790","6,514","4,900","5,538","6,591","4,495","3,356","8,437","3,189"
2021년03월_계_30~39세,"177,670","32,202","2,976","5,733","3,405","3,626","4,352","2,439","2,601","3,223","2,023","1,824","57,280","1,686","3,541","2,556","5,721","5,231","3,237","6,537","9,007","4,485","7,794","5,241","2,244","26,218",921,"1,652","2,824","2,545","3,429","1,166","2,887","2,181","7,306","1,307","61,970","2,375","1,921","5,493","3,199","7,286","5,361","6,694","4,397","4,899","5,553","9,449","5,343"
2021년03월_계_40~49세,"201,650","44,576","3,644","6,427","5,352","4,971","8,846","2,909","3,051","4,394","2,868","2,114","61,192","1,454","3,666","3,023","6,073","5,997","3,665","8,157","8,484","3,683","8,949","4,888","3,153","27,977",844,"1,427","2,502","3,728","4,420","1,604","2,969","2,704","6,338","1,441","67,905","2,916","2,387","6,743","3,679","7,285","7,038","4,200","6,029","5,800","5,560","10,654","5,614"
2021년03월_계_50~59세,"196,496","48,786","4,344","6,740","5,290","5,353","7,516","3,911","3,645","5,413","3,821","2,753","61,860","1,858","4,253","3,424","7,505","6,736","4,816","7,640","6,025","4,149","7,929","4,616","2,909","31,003","1,075","1,908","2,690","4,050","5,051","2,061","3,626","2,690","5,782","2,070","54,847","3,284","2,750","5,643","3,776","4,782","5,728","3,158","5,394","5,167","3,698","7,275","4,192"
2021년03월_계_60~69세,"124,098","31,515","3,410","3,879","3,096","3,467","2,877","3,549","2,624","3,852","2,127","2,634","41,094","1,317","3,422","2,863","5,200","5,083","3,397","4,363","3,931","2,855","4,618","2,200","1,845","23,408",911,"1,605","2,115","3,169","2,676","2,076","3,007","1,773","4,103","1,973","28,081","2,140","1,830","2,818","2,392","3,118","2,528","1,258","2,263","2,277","1,587","3,128","2,742"
2021년03월_계_70~79세,"56,525","15,717","1,668","1,732","1,494","1,972","1,337","1,770","1,205","1,980","1,014","1,545","17,433",667,"1,628","1,470","2,165","2,410","1,427","1,933","1,602","1,093","1,515",766,757,"11,975",487,805,"1,179","1,736","1,190","1,191","1,631",783,"1,832","1,141","11,400",915,837,"1,175",994,"1,306","1,059",577,809,821,539,"1,193","1,175"
2021년03월_계_80~89세,"25,500","7,649",771,897,736,905,699,706,534,969,681,751,"7,650",283,686,573,995,955,665,933,701,463,633,428,335,"5,062",218,327,436,681,605,515,658,358,795,469,"5,139",333,357,577,477,554,553,287,457,350,256,463,475
