카테고리,강원도 강릉시,강원도 강릉시 주문진읍,강원도 강릉시 성산면,강원도 강릉시 왕산면,강원도 강릉시 구정면,강원도 강릉시 강동면,강원도 강릉시 옥계면,강원도 강릉시 사천면,강원도 강릉시 연곡면,강원도 강릉시 홍제동,강원도 강릉시 중앙동,강원도 강릉시 옥천동,강원도 강릉시 교1동,강원도 강릉시 교2동,강원도 강릉시 포남1동,강원도 강릉시 포남2동,강원도 강릉시 초당동,강원도 강릉시 송정동,강원도 강릉시 내곡동,강원도 강릉시 강남동,강원도 강릉시 성덕동,강원도 강릉시 경포동
2020년12월_계_40~49세,"32,357","1,983",381,112,486,442,320,575,964,"2,664",633,411,"4,587","1,049","1,450","1,885",729,"1,681","2,724","2,582","5,232","1,467"
2020년12월_계_50~59세,"36,652","2,948",697,324,715,766,682,839,"1,166","2,447",803,596,"4,484","1,459","2,002","2,482",942,"1,651","2,523","3,189","4,560","1,377"
2020년12월_계_60~69세,"33,706","3,450",727,470,902,958,863,990,"1,311","1,919","1,002",684,"3,189","1,432","1,955","2,252",749,"1,387","2,104","2,933","3,334","1,095"
2020년12월_계_70~79세,"19,586","2,289",431,277,496,670,557,542,758,"1,071",677,559,"1,787",807,"1,156","1,118",372,582,"1,021","2,082","1,725",609
2020년12월_계_80~89세,"9,908","1,159",312,148,299,392,324,316,390,498,322,246,905,382,475,498,211,301,506,"1,022",917,285
2020년12월_계_90~99세,"1,649",203,50,23,71,70,44,51,58,91,83,26,128,60,70,96,34,56,76,151,145,63
2020년12월_계_100세 이상,109,22,5,0,6,7,3,2,5,6,6,0,8,8,5,0,0,3,2,14,7,0
2020년12월_남_총인구수,"105,794","7,941","1,752",850,"2,113","2,279","1,824","2,361","3,293","7,529","2,379","1,740","12,808","3,936","5,186","6,437","2,378","4,885","8,294","9,063","14,190","4,556"
2020년12월_남_연령구간인구수,"105,794","7,941","1,752",850,"2,113","2,279","1,824","2,361","3,293","7,529","2,379","1,740","12,808","3,936","5,186","6,437","2,378","4,885","8,294","9,063","14,190","4,556"
2020년12월_남_0~9세,"6,966",317,72,21,112,61,63,102,190,708,81,51,950,190,230,305,126,441,739,466,"1,344",397
2020년12월_남_10~19세,"9,958",515,108,14,145,96,96,123,253,789,138,100,"1,562",337,398,645,212,557,784,843,"1,852",391
2020년12월_남_20~29세,"13,805",829,179,52,211,271,164,258,282,894,312,187,"1,945",501,682,885,335,612,"1,383","1,142","1,879",802
2020년12월_남_30~39세,"11,408",646,121,57,171,191,129,218,300,"1,043",249,162,"1,323",429,519,696,301,646,"1,085",891,"1,671",560
2020년12월_남_40~49세,"16,473","1,084",222,72,278,292,185,323,512,"1,282",330,238,"2,130",522,770,959,340,807,"1,418","1,381","2,579",749
2020년12월_남_50~59세,"18,387","1,508",355,178,384,429,388,438,576,"1,212",421,324,"2,265",735,978,"1,206",456,763,"1,212","1,622","2,232",705
2020년12월_남_60~69세,"16,137","1,618",378,249,462,491,451,506,647,920,434,311,"1,485",684,876,"1,040",363,678,"1,019","1,392","1,604",529
2020년12월_남_70~79세,"8,727",965,215,143,231,291,247,262,372,480,281,251,764,375,520,515,162,255,462,909,714,313
2020년12월_남_80~89세,"3,573",408,90,59,102,133,92,123,143,182,110,114,363,150,194,176,74,113,179,381,286,101
2020년12월_남_90~99세,331,47,11,5,14,19,9,7,15,18,22,2,21,11,18,10,9,13,13,32,26,9
2020년12월_남_100세 이상,29,4,1,0,3,5,0,1,3,1,1,0,0,2,1,0,0,0,0,4,3,0
2020년12월_여_총인구수,"107,527","8,267","1,684",740,"2,017","2,031","1,729","2,186","3,303","7,895","2,643","1,655","13,363","3,975","5,341","6,621","2,482","5,197","8,406","9,071","14,556","4,365"
2020년12월_여_연령구간인구수,"107,527","8,267","1,684",740,"2,017","2,031","1,729","2,186","3,303","7,895","2,643","1,655","13,363","3,975","5,341","6,621","2,482","5,197","8,406","9,071","14,556","4,365"
2020년12월_여_0~9세,"6,522",288,58,6,84,43,55,93,198,670,84,47,882,177,204,296,162,467,725,479,"1,149",355
2020년12월_여_10~19세,"9,016",438,92,21,125,85,68,92,223,762,148,69,"1,475",306,363,548,198,498,765,718,"1,663",359
2020년12월_여_20~29세,"11,396",610,116,43,138,148,98,164,227,854,288,134,"1,659",445,623,786,243,534,"1,169",862,"1,599",656
2020년12월_여_30~39세,"10,283",511,87,22,169,110,87,182,271,"1,008",196,123,"1,287",329,395,566,246,666,"1,094",760,"1,669",505
2020년12월_여_40~49세,"15,884",899,159,40,208,150,135,252,452,"1,382",303,173,"2,457",527,680,926,389,874,"1,306","1,201","2,653",718
2020년12월_여_50~59세,"18,265","1,440",342,146,331,337,294,401,590,"1,235",382,272,"2,219",724,"1,024","1,276",486,888,"1,311","1,567","2,328",672
2020년12월_여_60~69세,"17,569","1,832",349,221,440,467,412,484,664,999,568,373,"1,704",748,"1,079","1,212",386,709,"1,085","1,541","1,730",566
2020년12월_여_70~79세,"10,859","1,324",216,134,265,379,310,280,386,591,396,308,"1,023",432,636,603,210,327,559,"1,173","1,011",296
2020년12월_여_80~89세,"6,335",751,222,89,197,259,232,193,247,316,212,132,542,232,281,322,137,188,327,641,631,184
2020년12월_여_90~99세,"1,318",156,39,18,57,51,35,44,43,73,61,24,107,49,52,86,25,43,63,119,119,54
2020년12월_여_100세 이상,80,18,4,0,3,2,3,1,2,5,5,0,8,6,4,0,0,3,2,10,4,0
2021년01월_계_총인구수,"213,412","16,335","3,439","1,595","4,116","4,300","3,552","4,590","6,559","15,398","5,018","3,387","26,231","7,908","10,543","13,058","4,848","10,113","16,662","18,120","28,743","8,897"
2021년01월_계_연령구간인구수,"213,412","16,335","3,439","1,595","4,116","4,300","3,552","4,590","6,559","15,398","5,018","3,387","26,231","7,908","10,543","13,058","4,848","10,113","16,662","18,120","28,743","8,897"
2021년01월_계_0~9세,"13,428",622,129,27,197,105,116,200,383,"1,351",164,97,"1,834",371,434,597,289,904,"1,448",936,"2,488",736
2021년01월_계_10~19세,"18,925",961,200,37,257,184,166,220,466,"1,572",283,162,"3,027",636,767,"1,174",406,"1,059","1,548","1,561","3,494",745
2021년01월_계_20~29세,"25,113","1,441",297,95,348,415,262,432,505,"1,731",601,321,"3,611",941,"1,287","1,677",574,"1,145","2,500","1,987","3,495","1,448"
2021년01월_계_30~39세,"21,660","1,170",203,81,336,297,216,404,573,"2,019",440,286,"2,619",766,915,"1,263",542,"1,320","2,177","1,646","3,327","1,060"
2021년01월_계_40~49세,"32,330","2,011",377,108,483,444,323,577,947,"2,668",639,409,"4,582","1,045","1,461","1,878",727,"1,668","2,719","2,585","5,198","1,481"
2021년01월_계_50~59세,"36,624","2,949",693,319,707,758,683,846,"1,159","2,443",793,588,"4,499","1,452","2,004","2,490",941,"1,653","2,516","3,163","4,594","1,374"
2021년01월_계_60~69세,"33,929","3,476",732,477,914,957,856,995,"1,309","1,939","1,008",686,"3,208","1,430","1,967","2,264",751,"1,412","2,127","2,960","3,361","1,100"
2021년01월_계_70~79세,"19,649","2,301",440,277,495,670,566,542,758,"1,071",677,567,"1,802",810,"1,153","1,125",371,584,"1,031","2,087","1,713",609
2021년01월_계_80~89세,"9,982","1,177",312,151,302,394,316,319,395,503,323,243,913,386,484,494,213,309,515,"1,029",922,282
2021년01월_계_90~99세,"1,662",205,51,23,71,69,45,53,59,95,84,28,128,63,66,95,34,56,79,152,144,62
2021년01월_계_100세 이상,110,22,5,0,6,7,3,2,5,6,6,0,8,8,5,1,0,3,2,14,7,0
2021년01월_남_총인구수,"105,799","7,992","1,747",852,"2,102","2,269","1,822","2,384","3,267","7,505","2,385","1,743","12,839","3,926","5,190","6,436","2,369","4,889","8,267","9,062","14,194","4,559"
2021년01월_남_연령구간인구수,"105,799","7,992","1,747",852,"2,102","2,269","1,822","2,384","3,267","7,505","2,385","1,743","12,839","3,926","5,190","6,436","2,369","4,889","8,267","9,062","14,194","4,559"
2021년01월_남_0~9세,"6,929",326,72,21,111,62,61,108,186,691,78,51,945,190,233,303,124,438,730,461,"1,343",395
2021년01월_남_10~19세,"9,926",521,106,16,138,96,99,126,245,797,138,98,"1,566",332,398,632,210,556,787,846,"1,838",381
2021년01월_남_20~29세,"13,736",828,179,52,209,271,162,260,276,894,314,186,"1,943",496,667,883,338,607,"1,349","1,137","1,880",805
2021년01월_남_30~39세,"11,384",647,118,59,167,187,130,220,304,"1,019",250,165,"1,326",434,511,706,295,649,"1,082",884,"1,668",563
2021년01월_남_40~49세,"16,472","1,088",220,70,274,292,184,326,500,"1,287",339,238,"2,133",523,782,953,341,804,"1,418","1,390","2,556",754
2021년01월_남_50~59세,"18,395","1,513",350,174,379,427,388,442,575,"1,211",414,319,"2,273",729,984,"1,216",452,763,"1,209","1,618","2,252",707
2021년01월_남_60~69세,"16,219","1,628",378,251,471,487,449,508,643,923,435,312,"1,496",682,882,"1,041",364,688,"1,028","1,394","1,630",529
2021년01월_남_70~79세,"8,761",976,221,143,231,289,251,261,373,481,285,257,769,375,517,516,162,255,467,909,706,317
2021년01월_남_80~89세,"3,612",412,91,61,106,134,89,125,147,182,110,114,367,152,199,174,74,116,183,387,291,98
2021년01월_남_90~99세,335,49,11,5,13,19,9,7,15,19,21,3,21,11,16,11,9,13,14,32,27,10
2021년01월_남_100세 이상,30,4,1,0,3,5,0,1,3,1,1,0,0,2,1,1,0,0,0,4,3,0
2021년01월_여_총인구수,"107,613","8,343","1,692",743,"2,014","2,031","1,730","2,206","3,292","7,893","2,633","1,644","13,392","3,982","5,353","6,622","2,479","5,224","8,395","9,058","14,549","4,338"
2021년01월_여_연령구간인구수,"107,613","8,343","1,692",743,"2,014","2,031","1,730","2,206","3,292","7,893","2,633","1,644","13,392","3,982","5,353","6,622","2,479","5,224","8,395","9,058","14,549","4,338"
2021년01월_여_0~9세,"6,499",296,57,6,86,43,55,92,197,660,86,46,889,181,201,294,165,466,718,475,"1,145",341
2021년01월_여_10~19세,"8,999",440,94,21,119,88,67,94,221,775,145,64,"1,461",304,369,542,196,503,761,715,"1,656",364
2021년01월_여_20~29세,"11,377",613,118,43,139,144,100,172,229,837,287,135,"1,668",445,620,794,236,538,"1,151",850,"1,615",643
2021년01월_여_30~39세,"10,276",523,85,22,169,110,86,184,269,"1,000",190,121,"1,293",332,404,557,247,671,"1,095",762,"1,659",497
2021년01월_여_40~49세,"15,858",923,157,38,209,152,139,251,447,"1,381",300,171,"2,449",522,679,925,386,864,"1,301","1,195","2,642",727
2021년01월_여_50~59세,"18,229","1,436",343,145,328,331,295,404,584,"1,232",379,269,"2,226",723,"1,020","1,274",489,890,"1,307","1,545","2,342",667
2021년01월_여_60~69세,"17,710","1,848",354,226,443,470,407,487,666,"1,016",573,374,"1,712",748,"1,085","1,223",387,724,"1,099","1,566","1,731",571
2021년01월_여_70~79세,"10,888","1,325",219,134,264,381,315,281,385,590,392,310,"1,033",435,636,609,209,329,564,"1,178","1,007",292
2021년01월_여_80~89세,"6,370",765,221,90,196,260,227,194,248,321,213,129,546,234,285,320,139,193,332,642,631,184
2021년01월_여_90~99세,"1,327",156,40,18,58,50,36,46,44,76,63,25,107,52,50,84,25,43,65,120,117,52
2021년01월_여_100세 이상,80,18,4,0,3,2,3,1,2,5,5,0,8,6,4,0,0,3,2,10,4,0
2021년02월_계_총인구수,"213,231","16,349","3,427","1,597","4,143","4,302","3,541","4,591","6,552","15,401","5,024","3,408","26,241","7,886","10,458","13,076","4,830","10,128","16,600","18,052","28,705","8,920"
2021년02월_계_연령구간인구수,"213,231","16,349","3,427","1,597","4,143","4,302","3,541","4,591","6,552","15,401","5,024","3,408","26,241","7,886","10,458","13,076","4,830","10,128","16,600","18,052","28,705","8,920"
2021년02월_계_0~9세,"13,369",617,130,27,205,103,118,194,381,"1,341",165,100,"1,832",370,423,601,287,910,"1,422",929,"2,477",737
2021년02월_계_10~19세,"18,853",959,195,38,261,187,160,225,465,"1,571",287,161,"3,018",630,747,"1,165",406,"1,058","1,544","1,541","3,485",750
2021년02월_계_20~29세,"24,968","1,426",288,96,347,417,259,426,498,"1,706",596,323,"3,614",939,"1,269","1,686",564,"1,136","2,478","1,986","3,454","1,460"
2021년02월_계_30~39세,"21,508","1,167",203,79,329,294,215,398,567,"2,010",436,286,"2,593",752,890,"1,274",551,"1,328","2,155","1,627","3,307","1,047"
2021년02월_계_40~49세,"32,260","2,011",376,108,498,441,324,576,948,"2,656",651,412,"4,581","1,047","1,431","1,861",713,"1,668","2,707","2,567","5,199","1,485"
2021년02월_계_50~59세,"36,609","2,959",681,317,703,756,675,846,"1,154","2,459",793,589,"4,522","1,448","1,999","2,481",940,"1,648","2,520","3,149","4,597","1,373"
2021년02월_계_60~69세,"34,179","3,496",745,482,922,960,861,"1,006","1,317","1,973","1,010",690,"3,216","1,440","1,985","2,288",754,"1,424","2,130","2,969","3,395","1,116"
2021년02월_계_70~79세,"19,648","2,305",437,278,493,672,565,540,761,"1,073",677,569,"1,793",804,"1,150","1,128",366,588,"1,042","2,083","1,714",610
2021년02월_계_80~89세,"10,050","1,180",315,149,303,393,314,325,396,510,320,249,936,385,494,494,214,307,523,"1,036",925,282
2021년02월_계_90~99세,"1,678",208,52,23,76,72,47,53,59,96,82,28,128,64,65,97,35,58,77,152,146,60
2021년02월_계_100세 이상,109,21,5,0,6,7,3,2,6,6,7,1,8,7,5,1,0,3,2,13,6,0
2021년02월_남_총인구수,"105,704","7,992","1,743",852,"2,114","2,272","1,813","2,373","3,264","7,513","2,381","1,751","12,842","3,918","5,151","6,455","2,359","4,905","8,234","9,031","14,175","4,566"
2021년02월_남_연령구간인구수,"105,704","7,992","1,743",852,"2,114","2,272","1,813","2,373","3,264","7,513","2,381","1,751","12,842","3,918","5,151","6,455","2,359","4,905","8,234","9,031","14,175","4,566"
2021년02월_남_0~9세,"6,904",324,72,21,116,62,63,104,184,682,79,53,949,191,229,305,124,442,716,461,"1,334",393
2021년02월_남_10~19세,"9,892",522,102,16,140,98,94,125,243,800,140,96,"1,561",328,390,626,211,556,788,839,"1,838",379
2021년02월_남_20~29세,"13,691",820,178,53,205,271,159,258,273,886,304,183,"1,947",492,657,900,335,606,"1,346","1,142","1,855",821
2021년02월_남_30~39세,"11,285",640,115,57,161,187,132,216,299,"1,017",246,166,"1,314",426,500,709,297,657,"1,066",875,"1,658",547
2021년02월_남_40~49세,"16,458","1,089",220,70,285,291,185,324,509,"1,286",343,240,"2,131",528,768,949,331,806,"1,410","1,379","2,555",759
2021년02월_남_50~59세,"18,385","1,513",344,174,380,421,378,441,571,"1,223",412,321,"2,285",728,980,"1,210",451,764,"1,207","1,613","2,260",709
2021년02월_남_60~69세,"16,314","1,639",387,252,473,494,452,509,648,933,442,312,"1,495",684,893,"1,053",368,690,"1,028","1,389","1,641",532
2021년02월_남_70~79세,"8,775",978,222,144,229,292,254,261,374,482,283,260,764,374,512,516,157,256,477,909,712,319
2021년02월_남_80~89세,"3,637",413,91,60,108,132,87,126,145,184,109,117,375,154,206,175,76,116,183,389,293,98
2021년02월_남_90~99세,332,49,11,5,14,19,9,8,14,19,22,3,21,11,15,11,9,12,13,31,27,9
2021년02월_남_100세 이상,31,5,1,0,3,5,0,1,4,1,1,0,0,2,1,1,0,0,0,4,2,0
2021년02월_여_총인구수,"107,527","8,357","1,684",745,"2,029","2,030","1,728","2,218","3,288","7,888","2,643","1,657","13,399","3,968","5,307","6,621","2,471","5,223","8,366","9,021","14,530","4,354"
2021년02월_여_연령구간인구수,"107,527","8,357","1,684",745,"2,029","2,030","1,728","2,218","3,288","7,888","2,643","1,657","13,399","3,968","5,307","6,621","2,471","5,223","8,366","9,021","14,530","4,354"
2021년02월_여_0~9세,"6,465",293,58,6,89,41,55,90,197,659,86,47,883,179,194,296,163,468,706,468,"1,143",344
2021년02월_여_10~19세,"8,961",437,93,22,121,89,66,100,222,771,147,65,"1,457",302,357,539,195,502,756,702,"1,647",371
2021년02월_여_20~29세,"11,277",606,110,43,142,146,100,168,225,820,292,140,"1,667",447,612,786,229,530,"1,132",844,"1,599",639
2021년02월_여_30~39세,"10,223",527,88,22,168,107,83,182,268,993,190,120,"1,279",326,390,565,254,671,"1,089",752,"1,649",500
2021년02월_여_40~49세,"15,802",922,156,38,213,150,139,252,439,"1,370",308,172,"2,450",519,663,912,382,862,"1,297","1,188","2,644",726
2021년02월_여_50~59세,"18,224","1,446",337,143,323,335,297,405,583,"1,236",381,268,"2,237",720,"1,019","1,271",489,884,"1,313","1,536","2,337",664
2021년02월_여_60~69세,"17,865","1,857",358,230,449,466,409,497,669,"1,040",568,378,"1,721",756,"1,092","1,235",386,734,"1,102","1,580","1,754",584
2021년02월_여_70~79세,"10,873","1,327",215,134,264,380,311,279,387,591,394,309,"1,029",430,638,612,209,332,565,"1,174","1,002",291
2021년02월_여_80~89세,"6,413",767,224,89,195,261,227,199,251,326,211,132,561,231,288,319,138,191,340,647,632,184
2021년02월_여_90~99세,"1,346",159,41,18,62,53,38,45,45,77,60,25,107,53,50,86,26,46,64,121,119,51
2021년02월_여_100세 이상,78,16,4,0,3,2,3,1,2,5,6,1,8,5,4,0,0,3,2,9,4,0
2021년03월_계_총인구수,"212,909","16,408","3,426","1,594","4,153","4,245","3,541","4,611","6,559","15,417","5,008","3,380","26,189","7,871","10,389","13,014","4,819","10,103","16,623","18,056","28,569","8,934"
2021년03월_계_연령구간인구수,"212,909","16,408","3,426","1,594","4,153","4,245","3,541","4,611","6,559","15,417","5,008","3,380","26,189","7,871","10,389","13,014","4,819","10,103","16,623","18,056","28,569","8,934"
2021년03월_계_0~9세,"13,309",640,131,27,208,102,116,197,371,"1,344",161,98,"1,809",367,426,582,287,915,"1,412",942,"2,443",731
2021년03월_계_10~19세,"18,753",940,196,38,267,181,149,231,473,"1,565",296,152,"2,998",619,737,"1,154",403,"1,035","1,546","1,544","3,473",756
2021년03월_계_20~29세,"24,929","1,432",290,93,345,415,265,418,499,"1,711",589,333,"3,623",939,"1,260","1,667",561,"1,130","2,471","1,984","3,453","1,451"
2021년03월_계_30~39세,"21,424","1,183",199,79,327,289,214,403,571,"1,985",440,284,"2,600",766,880,"1,266",542,"1,331","2,150","1,632","3,234","1,049"
2021년03월_계_40~49세,"32,155","2,009",375,105,498,432,322,569,952,"2,656",649,407,"4,559","1,043","1,406","1,849",727,"1,650","2,714","2,553","5,192","1,488"
2021년03월_계_50~59세,"36,466","2,969",675,318,697,754,666,849,"1,132","2,479",792,581,"4,480","1,436","1,995","2,456",932,"1,655","2,518","3,120","4,582","1,380"
2021년03월_계_60~69세,"34,391","3,518",749,486,932,950,869,"1,028","1,341","1,976",998,686,"3,259","1,441","1,985","2,305",750,"1,433","2,157","3,007","3,401","1,120"
2021년03월_계_70~79세,"19,631","2,295",436,278,489,666,571,537,766,"1,083",674,564,"1,790",806,"1,131","1,135",371,587,"1,047","2,076","1,719",610
2021년03월_계_80~89세,"10,087","1,190",318,145,308,388,320,325,393,517,319,246,939,383,503,501,213,307,524,"1,041",920,287
2021년03월_계_90~99세,"1,677",213,51,25,77,65,48,53,57,94,81,28,127,66,63,98,33,57,82,151,146,62
2021년03월_계_100세 이상,87,19,6,0,5,3,1,1,4,7,9,1,5,5,3,1,0,3,2,6,6,0
2021년03월_남_총인구수,"105,564","8,015","1,741",853,"2,117","2,255","1,818","2,375","3,274","7,521","2,379","1,738","12,811","3,912","5,125","6,418","2,354","4,894","8,237","9,031","14,121","4,575"
2021년03월_남_연령구간인구수,"105,564","8,015","1,741",853,"2,117","2,255","1,818","2,375","3,274","7,521","2,379","1,738","12,811","3,912","5,125","6,418","2,354","4,894","8,237","9,031","14,121","4,575"
2021년03월_남_0~9세,"6,886",337,73,22,118,60,63,105,179,685,78,52,935,190,230,294,123,445,716,466,"1,320",395
2021년03월_남_10~19세,"9,823",509,101,15,143,96,87,129,242,792,142,87,"1,557",324,389,619,210,549,790,839,"1,828",375
2021년03월_남_20~29세,"13,651",829,180,52,202,273,164,255,276,884,300,189,"1,931",489,651,896,334,596,"1,328","1,149","1,855",818
2021년03월_남_30~39세,"11,268",642,112,57,159,188,133,218,305,"1,009",257,164,"1,323",433,492,697,293,655,"1,068",879,"1,635",549
2021년03월_남_40~49세,"16,368","1,083",218,67,282,286,185,314,511,"1,288",340,242,"2,124",528,757,949,338,801,"1,401","1,362","2,534",758
2021년03월_남_50~59세,"18,369","1,518",345,175,379,422,374,445,569,"1,234",411,317,"2,264",722,986,"1,196",443,772,"1,214","1,608","2,260",715
2021년03월_남_60~69세,"16,419","1,653",384,257,479,495,456,514,660,939,435,310,"1,512",682,890,"1,060",369,693,"1,042","1,402","1,651",536
2021년03월_남_70~79세,"8,785",974,222,143,228,292,257,259,375,484,285,257,769,379,511,516,160,254,480,904,715,321
2021년03월_남_80~89세,"3,649",416,94,59,110,127,90,128,142,186,109,117,375,152,205,178,76,118,184,390,294,99
2021년03월_남_90~99세,324,49,11,6,14,15,9,8,12,19,20,3,21,11,13,12,8,11,14,31,28,9
2021년03월_남_100세 이상,22,5,1,0,3,1,0,0,3,1,2,0,0,2,1,1,0,0,0,1,1,0
2021년03월_여_총인구수,"107,345","8,393","1,685",741,"2,036","1,990","1,723","2,236","3,285","7,896","2,629","1,642","13,378","3,959","5,264","6,596","2,465","5,209","8,386","9,025","14,448","4,359"
2021년03월_여_연령구간인구수,"107,345","8,393","1,685",741,"2,036","1,990","1,723","2,236","3,285","7,896","2,629","1,642","13,378","3,959","5,264","6,596","2,465","5,209","8,386","9,025","14,448","4,359"
2021년03월_여_0~9세,"6,423",303,58,5,90,42,53,92,192,659,83,46,874,177,196,288,164,470,696,476,"1,123",336
2021년03월_여_10~19세,"8,930",431,95,23,124,85,62,102,231,773,154,65,"1,441",295,348,535,193,486,756,705,"1,645",381
2021년03월_여_20~29세,"11,278",603,110,41,143,142,101,163,223,827,289,144,"1,692",450,609,771,227,534,"1,143",835,"1,598",633
2021년03월_여_30~39세,"10,156",541,87,22,168,101,81,185,266,976,183,120,"1,277",333,388,569,249,676,"1,082",753,"1,599",500
2021년03월_여_40~49세,"15,787",926,157,38,216,146,137,255,441,"1,368",309,165,"2,435",515,649,900,389,849,"1,313","1,191","2,658",730
2021년03월_여_50~59세,"18,097","1,451",330,143,318,332,292,404,563,"1,245",381,264,"2,216",714,"1,009","1,260",489,883,"1,304","1,512","2,322",665
2021년03월_여_60~69세,"17,972","1,865",365,229,453,455,413,514,681,"1,037",563,376,"1,747",759,"1,095","1,245",381,740,"1,115","1,605","1,750",584
2021년03월_여_70~79세,"10,846","1,321",214,135,261,374,314,278,391,599,389,307,"1,021",427,620,619,211,333,567,"1,172","1,004",289
2021년03월_여_80~89세,"6,438",774,224,86,198,261,230,197,251,331,210,129,564,231,298,323,137,189,340,651,626,188
2021년03월_여_90~99세,"1,353",164,40,19,63,50,39,45,45,75,61,25,106,55,50,86,25,46,68,120,118,53
2021년03월_여_100세 이상,65,14,5,0,2,2,1,1,1,6,7,1,5,3,2,0,0,3,2,5,5,0
2021년04월_계_총인구수,"212,890","16,381","3,428","1,586","4,159","4,256","3,559","4,605","6,529","15,450","4,947","3,384","26,229","7,859","10,391","12,953","4,814","10,134","16,586","18,056","28,586","8,998"
2021년04월_계_연령구간인구수,"212,890","16,381","3,428","1,586","4,159","4,256","3,559","4,605","6,529","15,450","4,947","3,384","26,229","7,859","10,391","12,953","4,814","10,134","16,586","18,056","28,586","8,998"
2021년04월_계_0~9세,"13,235",640,134,26,208,102,116,192,366,"1,351",156,94,"1,793",364,433,565,289,916,"1,398",929,"2,423",740
2021년04월_계_10~19세,"18,699",947,193,39,274,183,148,235,468,"1,557",289,156,"2,979",614,734,"1,140",402,"1,030","1,543","1,536","3,477",755
2021년04월_계_20~29세,"24,920","1,449",286,91,337,416,264,420,500,"1,718",565,331,"3,622",934,"1,260","1,649",553,"1,141","2,459","2,003","3,453","1,469"
2021년04월_계_30~39세,"21,424","1,189",201,80,332,284,220,396,567,"1,988",433,286,"2,615",768,881,"1,266",541,"1,337","2,128","1,618","3,232","1,062"
2021년04월_계_40~49세,"32,108","2,012",372,103,494,435,328,567,946,"2,655",642,399,"4,565","1,041","1,403","1,836",733,"1,644","2,701","2,534","5,192","1,506"
2021년04월_계_50~59세,"36,443","2,961",674,315,692,761,668,847,"1,107","2,490",778,590,"4,485","1,425","1,983","2,453",927,"1,662","2,528","3,133","4,587","1,377"
2021년04월_계_60~69세,"34,572","3,513",759,486,947,959,869,"1,036","1,352","1,989","1,000",683,"3,293","1,448","1,999","2,317",755,"1,434","2,169","3,015","3,420","1,129"
2021년04월_계_70~79세,"19,615","2,280",434,274,492,659,571,530,769,"1,084",674,570,"1,803",807,"1,126","1,123",367,598,"1,049","2,078","1,717",610
2021년04월_계_80~89세,"10,118","1,176",317,146,307,388,324,324,393,515,321,246,942,385,504,505,215,311,528,"1,052",932,287
2021년04월_계_90~99세,"1,679",207,52,25,71,66,50,57,57,96,80,27,127,68,65,98,32,58,81,152,147,63
2021년04월_계_100세 이상,77,7,6,1,5,3,1,1,4,7,9,2,5,5,3,1,0,3,2,6,6,0
2021년04월_남_총인구수,"105,527","8,012","1,743",849,"2,128","2,271","1,823","2,360","3,250","7,524","2,350","1,735","12,814","3,909","5,122","6,393","2,359","4,906","8,223","9,028","14,123","4,605"
2021년04월_남_연령구간인구수,"105,527","8,012","1,743",849,"2,128","2,271","1,823","2,360","3,250","7,524","2,350","1,735","12,814","3,909","5,122","6,393","2,359","4,906","8,223","9,028","14,123","4,605"
2021년04월_남_0~9세,"6,835",333,73,22,117,59,63,100,179,693,75,53,924,185,231,285,125,446,715,461,"1,301",395
2021년04월_남_10~19세,"9,786",518,101,15,147,99,87,130,239,784,139,88,"1,543",320,387,610,210,542,785,836,"1,835",371
2021년04월_남_20~29세,"13,646",834,178,51,201,276,164,251,277,884,283,187,"1,920",488,654,887,329,606,"1,330","1,157","1,858",831
2021년04월_남_30~39세,"11,245",640,113,57,161,185,136,213,303,"1,006",258,161,"1,328",436,488,697,296,660,"1,053",870,"1,629",555
2021년04월_남_40~49세,"16,361","1,087",216,67,283,291,188,312,503,"1,289",336,237,"2,127",522,759,952,346,798,"1,390","1,353","2,532",773
2021년04월_남_50~59세,"18,387","1,516",347,173,377,426,372,443,554,"1,238",407,323,"2,273",725,978,"1,197",441,776,"1,229","1,613","2,266",713
2021년04월_남_60~69세,"16,475","1,660",387,257,487,501,456,519,664,943,436,306,"1,521",686,893,"1,063",369,685,"1,043","1,408","1,654",537
2021년04월_남_70~79세,"8,794",967,221,140,231,292,258,255,374,481,284,261,779,381,509,514,157,262,479,907,718,324
2021년04월_남_80~89세,"3,654",410,95,61,108,125,90,128,143,184,110,116,378,153,209,175,79,120,184,390,301,95
2021년04월_남_90~99세,324,45,11,5,13,16,9,9,11,21,20,3,21,11,13,12,7,11,15,32,28,11
2021년04월_남_100세 이상,20,2,1,1,3,1,0,0,3,1,2,0,0,2,1,1,0,0,0,1,1,0
2021년04월_여_총인구수,"107,363","8,369","1,685",737,"2,031","1,985","1,736","2,245","3,279","7,926","2,597","1,649","13,415","3,950","5,269","6,560","2,455","5,228","8,363","9,028","14,463","4,393"
2021년04월_여_연령구간인구수,"107,363","8,369","1,685",737,"2,031","1,985","1,736","2,245","3,279","7,926","2,597","1,649","13,415","3,950","5,269","6,560","2,455","5,228","8,363","9,028","14,463","4,393"
2021년04월_여_0~9세,"6,400",307,61,4,91,43,53,92,187,658,81,41,869,179,202,280,164,470,683,468,"1,122",345
2021년04월_여_10~19세,"8,913",429,92,24,127,84,61,105,229,773,150,68,"1,436",294,347,530,192,488,758,700,"1,642",384
2021년04월_여_20~29세,"11,274",615,108,40,136,140,100,169,223,834,282,144,"1,702",446,606,762,224,535,"1,129",846,"1,595",638
