카테고리,서울특별시 송파구,서울특별시 송파구 풍납1동,서울특별시 송파구 풍납2동,서울특별시 송파구 거여1동,서울특별시 송파구 거여2동,서울특별시 송파구 마천1동,서울특별시 송파구 마천2동,서울특별시 송파구 방이1동,서울특별시 송파구 방이2동,서울특별시 송파구 오륜동,서울특별시 송파구 오금동,서울특별시 송파구 송파1동,서울특별시 송파구 송파2동,서울특별시 송파구 석촌동,서울특별시 송파구 삼전동,서울특별시 송파구 가락본동,서울특별시 송파구 가락1동,서울특별시 송파구 가락2동,서울특별시 송파구 문정1동,서울특별시 송파구 문정2동,서울특별시 송파구 장지동,서울특별시 송파구 위례동,서울특별시 송파구 잠실본동,서울특별시 송파구 잠실2동,서울특별시 송파구 잠실3동,서울특별시 송파구 잠실4동,서울특별시 송파구 잠실6동,서울특별시 송파구 잠실7동
2021년01월_여_60~69세,"44,689","1,326","1,730",999,"1,443","1,636","1,713","1,034","1,725","1,295","3,007","1,665","1,508","2,116","2,040","1,851","1,726","2,124","1,505","1,671","2,010","1,298","1,828","1,597","2,484","1,315","1,271",772
2021년01월_여_70~79세,"20,843",675,849,517,839,"1,012",969,406,783,460,"1,279",790,553,"1,088",903,803,656,864,593,793,916,502,846,870,"1,229",597,594,457
2021년01월_여_80~89세,"8,674",276,345,219,371,460,407,234,280,212,652,266,254,356,350,349,208,398,246,373,464,238,312,286,413,217,264,224
2021년01월_여_90~99세,"1,939",50,68,40,90,75,99,45,56,74,159,57,65,61,86,53,47,79,51,78,136,84,49,66,105,58,55,53
2021년01월_여_100세 이상,219,5,7,1,8,13,28,7,1,0,8,8,10,8,10,3,4,11,9,5,4,3,11,20,9,16,7,3
2021년02월_계_총인구수,"665,463","13,724","25,398","12,893","19,190","19,525","19,390","16,111","26,169","18,446","39,226","24,624","20,195","32,319","31,221","26,957","27,550","32,910","20,596","29,241","29,953","31,760","28,480","35,864","35,093","21,646","17,157","9,825"
2021년02월_계_연령구간인구수,"665,463","13,724","25,398","12,893","19,190","19,525","19,390","16,111","26,169","18,446","39,226","24,624","20,195","32,319","31,221","26,957","27,550","32,910","20,596","29,241","29,953","31,760","28,480","35,864","35,093","21,646","17,157","9,825"
2021년02월_계_0~9세,"49,952",680,"1,950",644,"1,333",938,883,"1,059","1,180","1,305","2,804","1,212","1,574","1,570","1,542","1,612","3,180","2,555","1,337","1,649","2,356","5,146","1,258","4,105","3,260","2,787","1,456",577
2021년02월_계_10~19세,"58,618",880,"2,038",991,"1,541","1,599","1,347","1,656","1,242","2,774","3,203","1,372","1,907","1,889","1,986","1,867","2,197","3,517","1,506","1,449","2,725","4,139","1,774","5,828","4,060","2,384","1,723","1,024"
2021년02월_계_20~29세,"93,256","1,692","3,794","1,842","2,234","2,336","2,445","2,483","5,177","2,188","5,520","4,526","2,845","5,542","5,347","4,161","3,427","4,539","3,268","5,241","4,098","3,006","5,087","3,295","3,836","2,016","2,038","1,273"
2021년02월_계_30~39세,"109,298","1,896","4,266","1,747","2,673","2,210","2,257","2,260","6,007","1,707","5,601","5,391","2,960","7,004","6,596","4,771","5,173","4,796","3,554","7,449","4,743","5,425","6,153","3,956","4,358","3,022","2,320","1,003"
2021년02월_계_40~49세,"109,072","1,949","4,075","1,909","3,031","2,801","2,726","2,682","3,685","3,353","5,792","3,500","3,149","4,891","5,184","3,888","4,392","5,658","2,902","4,334","4,781","6,443","4,463","8,667","6,273","4,384","2,771","1,389"
2021년02월_계_50~59세,"102,389","2,403","3,660","2,348","3,335","3,593","3,690","2,700","3,626","3,162","6,853","3,510","3,280","4,736","4,488","4,704","4,059","5,235","3,369","3,517","4,888","3,682","4,103","4,893","5,283","2,928","2,666","1,678"
2021년02월_계_60~69세,"84,812","2,458","3,305","1,935","2,768","3,287","3,408","1,975","3,186","2,455","5,692","3,048","2,778","3,939","3,688","3,708","3,370","4,127","2,958","3,156","3,796","2,449","3,390","2,904","4,661","2,461","2,456","1,454"
2021년02월_계_70~79세,"40,893","1,228","1,642","1,048","1,583","1,915","1,783",859,"1,512","1,051","2,547","1,494","1,193","2,007","1,730","1,566","1,366","1,710","1,210","1,637","1,731","1,030","1,629","1,619","2,498","1,195","1,178",932
2021년02월_계_80~89세,"14,332",463,569,372,568,724,703,368,475,348,"1,001",484,411,639,542,589,321,650,407,689,678,338,534,498,719,371,452,419
2021년02월_계_90~99세,"2,556",67,90,53,108,105,114,61,76,102,202,79,86,93,106,84,60,111,72,112,153,99,76,79,135,77,84,72
2021년02월_계_100세 이상,285,8,9,4,16,17,34,8,3,1,11,8,12,9,12,7,5,12,13,8,4,3,13,20,10,21,13,4
2021년02월_남_총인구수,"320,991","6,736","12,070","6,532","9,432","9,964","9,827","7,755","12,297","9,073","18,993","11,520","9,674","15,414","14,737","13,352","13,405","16,199","10,173","13,511","14,500","15,440","13,446","17,140","16,687","10,400","8,119","4,595"
2021년02월_남_연령구간인구수,"320,991","6,736","12,070","6,532","9,432","9,964","9,827","7,755","12,297","9,073","18,993","11,520","9,674","15,414","14,737","13,352","13,405","16,199","10,173","13,511","14,500","15,440","13,446","17,140","16,687","10,400","8,119","4,595"
2021년02월_남_0~9세,"25,744",385,"1,019",338,695,492,427,525,629,710,"1,440",616,802,800,786,820,"1,723","1,332",697,820,"1,204","2,596",630,"2,097","1,694","1,447",720,300
2021년02월_남_10~19세,"30,041",447,"1,020",520,834,823,700,850,673,"1,539","1,706",673,944,956,"1,042",972,"1,075","1,869",788,742,"1,395","2,063",892,"2,928","2,049","1,229",885,427
2021년02월_남_20~29세,"44,357",893,"1,672",978,"1,145","1,212","1,318","1,257","2,161","1,156","2,847","2,015","1,321","2,527","2,400","2,046","1,708","2,282","1,629","2,031","2,071","1,500","2,237","1,551","1,822",992,974,612
2021년02월_남_30~39세,"52,417",992,"2,008",924,"1,365","1,221","1,246","1,083","2,939",719,"2,753","2,647","1,399","3,385","3,242","2,419","2,424","2,334","1,823","3,441","2,382","2,479","3,010","1,586","1,856","1,253","1,028",459
2021년02월_남_40~49세,"52,547",965,"1,971",957,"1,491","1,445","1,422","1,235","1,811","1,469","2,701","1,639","1,514","2,413","2,482","1,925","2,134","2,721","1,400","2,088","2,346","3,270","2,164","4,033","2,920","2,128","1,286",617
2021년02월_남_50~59세,"49,687","1,167","1,778","1,189","1,620","1,918","1,897","1,264","1,685","1,569","3,205","1,602","1,578","2,282","2,101","2,292","1,913","2,539","1,595","1,724","2,280","1,810","1,936","2,658","2,593","1,442","1,239",811
2021년02월_남_60~69세,"39,947","1,124","1,566",931,"1,310","1,649","1,691",937,"1,456","1,165","2,688","1,382","1,303","1,824","1,645","1,841","1,605","1,991","1,442","1,476","1,779","1,112","1,550","1,312","2,163","1,138","1,184",683
2021년02월_남_70~79세,"19,949",561,794,530,745,903,812,455,726,581,"1,259",710,633,916,827,769,696,848,614,834,806,504,782,746,"1,253",595,579,471
2021년02월_남_80~89세,"5,622",181,218,149,203,265,293,131,195,138,347,214,162,284,189,239,113,252,163,315,215,95,217,208,303,151,188,194
2021년02월_남_90~99세,608,18,22,13,16,32,15,18,20,26,44,22,16,26,20,25,13,30,18,36,22,11,26,16,32,20,30,21
2021년02월_남_100세 이상,72,3,2,3,8,4,6,0,2,1,3,0,2,1,3,4,1,1,4,4,0,0,2,5,2,5,6,0
2021년02월_여_총인구수,"344,472","6,988","13,328","6,361","9,758","9,561","9,563","8,356","13,872","9,373","20,233","13,104","10,521","16,905","16,484","13,605","14,145","16,711","10,423","15,730","15,453","16,320","15,034","18,724","18,406","11,246","9,038","5,230"
2021년02월_여_연령구간인구수,"344,472","6,988","13,328","6,361","9,758","9,561","9,563","8,356","13,872","9,373","20,233","13,104","10,521","16,905","16,484","13,605","14,145","16,711","10,423","15,730","15,453","16,320","15,034","18,724","18,406","11,246","9,038","5,230"
2021년02월_여_0~9세,"24,208",295,931,306,638,446,456,534,551,595,"1,364",596,772,770,756,792,"1,457","1,223",640,829,"1,152","2,550",628,"2,008","1,566","1,340",736,277
2021년02월_여_10~19세,"28,577",433,"1,018",471,707,776,647,806,569,"1,235","1,497",699,963,933,944,895,"1,122","1,648",718,707,"1,330","2,076",882,"2,900","2,011","1,155",838,597
2021년02월_여_20~29세,"48,899",799,"2,122",864,"1,089","1,124","1,127","1,226","3,016","1,032","2,673","2,511","1,524","3,015","2,947","2,115","1,719","2,257","1,639","3,210","2,027","1,506","2,850","1,744","2,014","1,024","1,064",661
2021년02월_여_30~39세,"56,881",904,"2,258",823,"1,308",989,"1,011","1,177","3,068",988,"2,848","2,744","1,561","3,619","3,354","2,352","2,749","2,462","1,731","4,008","2,361","2,946","3,143","2,370","2,502","1,769","1,292",544
2021년02월_여_40~49세,"56,525",984,"2,104",952,"1,540","1,356","1,304","1,447","1,874","1,884","3,091","1,861","1,635","2,478","2,702","1,963","2,258","2,937","1,502","2,246","2,435","3,173","2,299","4,634","3,353","2,256","1,485",772
2021년02월_여_50~59세,"52,702","1,236","1,882","1,159","1,715","1,675","1,793","1,436","1,941","1,593","3,648","1,908","1,702","2,454","2,387","2,412","2,146","2,696","1,774","1,793","2,608","1,872","2,167","2,235","2,690","1,486","1,427",867
2021년02월_여_60~69세,"44,865","1,334","1,739","1,004","1,458","1,638","1,717","1,038","1,730","1,290","3,004","1,666","1,475","2,115","2,043","1,867","1,765","2,136","1,516","1,680","2,017","1,337","1,840","1,592","2,498","1,323","1,272",771
2021년02월_여_70~79세,"20,944",667,848,518,838,"1,012",971,404,786,470,"1,288",784,560,"1,091",903,797,670,862,596,803,925,526,847,873,"1,245",600,599,461
2021년02월_여_80~89세,"8,710",282,351,223,365,459,410,237,280,210,654,270,249,355,353,350,208,398,244,374,463,243,317,290,416,220,264,225
2021년02월_여_90~99세,"1,948",49,68,40,92,73,99,43,56,76,158,57,70,67,86,59,47,81,54,76,131,88,50,63,103,57,54,51
2021년02월_여_100세 이상,213,5,7,1,8,13,28,8,1,0,8,8,10,8,9,3,4,11,9,4,4,3,11,15,8,16,7,4
2021년03월_계_총인구수,"661,411","13,524","25,358","12,769","19,045","19,334","19,215","16,004","26,116","18,341","39,052","24,506","19,772","32,095","31,059","26,836","27,327","32,786","20,469","29,209","29,816","31,987","28,278","35,585","34,802","21,397","16,982","9,747"
2021년03월_계_연령구간인구수,"661,411","13,524","25,358","12,769","19,045","19,334","19,215","16,004","26,116","18,341","39,052","24,506","19,772","32,095","31,059","26,836","27,327","32,786","20,469","29,209","29,816","31,987","28,278","35,585","34,802","21,397","16,982","9,747"
2021년03월_계_0~9세,"49,503",672,"1,912",642,"1,326",911,878,"1,043","1,171","1,292","2,793","1,196","1,541","1,560","1,535","1,601","3,121","2,552","1,307","1,657","2,321","5,124","1,248","4,076","3,244","2,750","1,454",576
2021년03월_계_10~19세,"58,349",866,"2,033",974,"1,532","1,594","1,338","1,645","1,244","2,748","3,154","1,367","1,871","1,859","1,979","1,856","2,240","3,499","1,494","1,439","2,710","4,188","1,751","5,815","4,034","2,383","1,718","1,018"
2021년03월_계_20~29세,"92,926","1,672","3,825","1,831","2,230","2,324","2,428","2,477","5,208","2,174","5,503","4,546","2,778","5,521","5,322","4,148","3,356","4,526","3,236","5,247","4,067","3,039","5,077","3,300","3,803","1,997","2,015","1,276"
2021년03월_계_30~39세,"108,429","1,883","4,233","1,734","2,667","2,206","2,242","2,249","5,956","1,689","5,577","5,357","2,898","6,926","6,543","4,725","5,066","4,765","3,551","7,439","4,726","5,436","6,123","3,895","4,294","2,976","2,286",987
2021년03월_계_40~49세,"108,182","1,906","4,035","1,869","3,008","2,765","2,703","2,633","3,669","3,320","5,745","3,476","3,119","4,860","5,122","3,871","4,357","5,621","2,892","4,334","4,733","6,445","4,410","8,590","6,227","4,346","2,756","1,370"
2021년03월_계_50~59세,"101,730","2,343","3,669","2,309","3,292","3,558","3,668","2,685","3,616","3,139","6,808","3,464","3,195","4,671","4,480","4,684","4,040","5,224","3,339","3,517","4,862","3,748","4,089","4,879","5,219","2,917","2,652","1,663"
2021년03월_계_60~69세,"84,924","2,468","3,323","1,942","2,772","3,269","3,397","1,988","3,197","2,462","5,716","3,048","2,728","3,974","3,698","3,730","3,384","4,128","2,964","3,149","3,823","2,505","3,383","2,909","4,657","2,434","2,421","1,455"
2021년03월_계_70~79세,"40,569","1,194","1,651","1,045","1,545","1,896","1,749",853,"1,503","1,066","2,539","1,486","1,160","1,999","1,721","1,553","1,385","1,700","1,206","1,625","1,745","1,048","1,604","1,581","2,485","1,167","1,148",915
2021년03월_계_80~89세,"14,223",458,576,368,562,714,702,365,478,353,"1,000",485,400,631,545,582,314,659,406,687,671,351,512,472,705,360,451,416
2021년03월_계_90~99세,"2,459",61,92,53,105,95,107,60,71,97,204,80,77,88,107,83,61,106,69,110,153,100,76,66,129,66,75,68
2021년03월_계_100세 이상,117,1,9,2,6,2,3,6,3,1,13,1,5,6,7,3,3,6,5,5,5,3,5,2,5,1,6,3
2021년03월_남_총인구수,"319,047","6,627","12,040","6,463","9,342","9,872","9,760","7,716","12,254","9,025","18,908","11,465","9,479","15,310","14,658","13,308","13,253","16,126","10,110","13,499","14,418","15,554","13,362","17,052","16,567","10,278","8,044","4,557"
2021년03월_남_연령구간인구수,"319,047","6,627","12,040","6,463","9,342","9,872","9,760","7,716","12,254","9,025","18,908","11,465","9,479","15,310","14,658","13,308","13,253","16,126","10,110","13,499","14,418","15,554","13,362","17,052","16,567","10,278","8,044","4,557"
2021년03월_남_0~9세,"25,517",381,995,340,687,472,426,511,631,704,"1,438",609,795,793,785,815,"1,674","1,328",679,832,"1,187","2,597",627,"2,082","1,686","1,427",715,301
2021년03월_남_10~19세,"29,865",442,"1,017",503,832,818,694,849,673,"1,519","1,672",672,922,929,"1,039",968,"1,091","1,867",779,733,"1,391","2,090",881,"2,924","2,033","1,225",879,423
2021년03월_남_20~29세,"44,170",879,"1,684",968,"1,133","1,206","1,309","1,255","2,157","1,148","2,847","2,019","1,293","2,505","2,397","2,046","1,673","2,271","1,614","2,021","2,043","1,518","2,240","1,568","1,816",981,963,616
2021년03월_남_30~39세,"51,963",983,"1,994",918,"1,363","1,218","1,237","1,082","2,914",713,"2,744","2,629","1,358","3,351","3,193","2,401","2,371","2,314","1,830","3,423","2,371","2,489","2,993","1,566","1,820","1,226","1,013",449
2021년03월_남_40~49세,"52,177",938,"1,950",943,"1,474","1,432","1,420","1,211","1,801","1,463","2,683","1,625","1,509","2,410","2,465","1,913","2,107","2,698","1,402","2,102","2,329","3,257","2,152","3,995","2,899","2,115","1,284",600
2021년03월_남_50~59세,"49,329","1,132","1,781","1,164","1,600","1,900","1,879","1,258","1,681","1,550","3,175","1,584","1,540","2,251","2,098","2,291","1,896","2,543","1,564","1,723","2,247","1,847","1,928","2,652","2,575","1,431","1,229",810
2021년03월_남_60~69세,"40,006","1,126","1,571",936,"1,308","1,640","1,690",944,"1,459","1,168","2,700","1,383","1,277","1,854","1,643","1,844","1,609","1,981","1,451","1,481","1,805","1,129","1,542","1,321","2,159","1,132","1,171",682
2021년03월_남_70~79세,"19,849",550,802,528,725,900,802,457,721,592,"1,256",707,617,912,829,762,706,845,612,831,810,517,765,733,"1,251",586,569,464
2021년03월_남_80~89세,"5,563",176,223,148,203,257,290,132,196,142,345,213,155,280,186,240,113,251,161,313,211,100,209,199,298,140,190,192
2021년03월_남_90~99세,581,19,21,13,16,29,13,17,19,25,45,24,13,24,22,26,13,27,17,37,24,10,24,12,28,15,28,20
2021년03월_남_100세 이상,27,1,2,2,1,0,0,0,2,1,3,0,0,1,1,2,0,1,1,3,0,0,1,0,2,0,3,0
2021년03월_여_총인구수,"342,364","6,897","13,318","6,306","9,703","9,462","9,455","8,288","13,862","9,316","20,144","13,041","10,293","16,785","16,401","13,528","14,074","16,660","10,359","15,710","15,398","16,433","14,916","18,533","18,235","11,119","8,938","5,190"
2021년03월_여_연령구간인구수,"342,364","6,897","13,318","6,306","9,703","9,462","9,455","8,288","13,862","9,316","20,144","13,041","10,293","16,785","16,401","13,528","14,074","16,660","10,359","15,710","15,398","16,433","14,916","18,533","18,235","11,119","8,938","5,190"
2021년03월_여_0~9세,"23,986",291,917,302,639,439,452,532,540,588,"1,355",587,746,767,750,786,"1,447","1,224",628,825,"1,134","2,527",621,"1,994","1,558","1,323",739,275
2021년03월_여_10~19세,"28,484",424,"1,016",471,700,776,644,796,571,"1,229","1,482",695,949,930,940,888,"1,149","1,632",715,706,"1,319","2,098",870,"2,891","2,001","1,158",839,595
2021년03월_여_20~29세,"48,756",793,"2,141",863,"1,097","1,118","1,119","1,222","3,051","1,026","2,656","2,527","1,485","3,016","2,925","2,102","1,683","2,255","1,622","3,226","2,024","1,521","2,837","1,732","1,987","1,016","1,052",660
2021년03월_여_30~39세,"56,466",900,"2,239",816,"1,304",988,"1,005","1,167","3,042",976,"2,833","2,728","1,540","3,575","3,350","2,324","2,695","2,451","1,721","4,016","2,355","2,947","3,130","2,329","2,474","1,750","1,273",538
2021년03월_여_40~49세,"56,005",968,"2,085",926,"1,534","1,333","1,283","1,422","1,868","1,857","3,062","1,851","1,610","2,450","2,657","1,958","2,250","2,923","1,490","2,232","2,404","3,188","2,258","4,595","3,328","2,231","1,472",770
2021년03월_여_50~59세,"52,401","1,211","1,888","1,145","1,692","1,658","1,789","1,427","1,935","1,589","3,633","1,880","1,655","2,420","2,382","2,393","2,144","2,681","1,775","1,794","2,615","1,901","2,161","2,227","2,644","1,486","1,423",853
2021년03월_여_60~69세,"44,918","1,342","1,752","1,006","1,464","1,629","1,707","1,044","1,738","1,294","3,016","1,665","1,451","2,120","2,055","1,886","1,775","2,147","1,513","1,668","2,018","1,376","1,841","1,588","2,498","1,302","1,250",773
2021년03월_여_70~79세,"20,720",644,849,517,820,996,947,396,782,474,"1,283",779,543,"1,087",892,791,679,855,594,794,935,531,839,848,"1,234",581,579,451
2021년03월_여_80~89세,"8,660",282,353,220,359,457,412,233,282,211,655,272,245,351,359,342,201,408,245,374,460,251,303,273,407,220,261,224
2021년03월_여_90~99세,"1,878",42,71,40,89,66,94,43,52,72,159,56,64,64,85,57,48,79,52,73,129,90,52,54,101,51,47,48
2021년03월_여_100세 이상,90,0,7,0,5,2,3,6,1,0,10,1,5,5,6,1,3,5,4,2,5,3,4,2,3,1,3,3
2021년04월_계_총인구수,"660,160","13,432","25,277","12,739","19,068","19,306","19,194","15,958","26,277","18,303","38,933","24,390","19,599","31,981","31,003","26,762","27,179","32,748","20,384","29,192","29,735","32,102","28,288","35,587","34,713","21,386","16,892","9,732"
2021년04월_계_연령구간인구수,"660,160","13,432","25,277","12,739","19,068","19,306","19,194","15,958","26,277","18,303","38,933","24,390","19,599","31,981","31,003","26,762","27,179","32,748","20,384","29,192","29,735","32,102","28,288","35,587","34,713","21,386","16,892","9,732"
2021년04월_계_0~9세,"49,108",667,"1,919",630,"1,331",893,872,"1,037","1,167","1,282","2,776","1,177","1,530","1,567","1,513","1,590","3,079","2,534","1,300","1,655","2,317","5,101","1,230","4,018","3,207","2,729","1,423",564
2021년04월_계_10~19세,"58,170",855,"2,026",967,"1,505","1,592","1,325","1,651","1,237","2,708","3,124","1,355","1,847","1,845","1,967","1,856","2,245","3,471","1,496","1,435","2,690","4,235","1,736","5,822","4,044","2,393","1,721","1,022"
2021년04월_계_20~29세,"92,675","1,656","3,830","1,833","2,240","2,319","2,441","2,453","5,274","2,175","5,468","4,532","2,762","5,481","5,319","4,118","3,306","4,535","3,178","5,221","4,062","3,033","5,089","3,308","3,775","1,993","2,001","1,273"
2021년04월_계_30~39세,"107,997","1,867","4,202","1,732","2,685","2,185","2,228","2,239","6,034","1,694","5,549","5,328","2,859","6,911","6,532","4,710","5,018","4,749","3,539","7,430","4,717","5,401","6,117","3,861","4,243","2,944","2,241",982
2021년04월_계_40~49세,"107,983","1,879","4,038","1,847","2,977","2,769","2,705","2,612","3,668","3,297","5,713","3,465","3,082","4,841","5,118","3,873","4,356","5,604","2,880","4,340","4,727","6,489","4,409","8,580","6,226","4,353","2,776","1,359"
2021년04월_계_50~59세,"101,452","2,319","3,646","2,305","3,298","3,555","3,625","2,673","3,626","3,124","6,804","3,414","3,165","4,655","4,465","4,654","3,983","5,244","3,338","3,507","4,836","3,778","4,097","4,912","5,192","2,928","2,637","1,672"
2021년04월_계_60~69세,"85,310","2,475","3,333","1,942","2,805","3,279","3,442","2,000","3,208","2,491","5,737","3,063","2,708","3,949","3,708","3,743","3,410","4,139","2,963","3,168","3,820","2,550","3,405","2,950","4,694","2,446","2,419","1,463"
2021년04월_계_70~79세,"40,580","1,191","1,630","1,054","1,554","1,898","1,743",858,"1,507","1,071","2,534","1,483","1,156","1,995","1,728","1,546","1,391","1,703","1,203","1,630","1,737","1,058","1,615","1,584","2,484","1,168","1,150",909
2021년04월_계_80~89세,"14,294",460,569,373,562,720,708,367,480,365,"1,005",493,405,639,540,584,320,657,409,687,671,355,509,484,713,363,440,416
2021년04월_계_90~99세,"2,477",62,81,53,105,94,102,62,73,95,209,79,80,91,106,85,68,107,73,113,153,99,76,66,130,68,79,68
2021년04월_계_100세 이상,114,1,3,3,6,2,3,6,3,1,14,1,5,7,7,3,3,5,5,6,5,3,5,2,5,1,5,4
2021년04월_남_총인구수,"318,374","6,581","12,028","6,458","9,349","9,878","9,740","7,691","12,294","9,002","18,868","11,403","9,403","15,254","14,634","13,242","13,172","16,099","10,086","13,488","14,357","15,609","13,350","17,045","16,531","10,275","7,985","4,552"
2021년04월_남_연령구간인구수,"318,374","6,581","12,028","6,458","9,349","9,878","9,740","7,691","12,294","9,002","18,868","11,403","9,403","15,254","14,634","13,242","13,172","16,099","10,086","13,488","14,357","15,609","13,350","17,045","16,531","10,275","7,985","4,552"
2021년04월_남_0~9세,"25,299",375,998,334,688,465,426,505,624,695,"1,435",608,792,789,773,804,"1,654","1,323",679,827,"1,182","2,575",615,"2,054","1,668","1,418",697,296
2021년04월_남_10~19세,"29,756",439,"1,015",496,812,817,684,853,672,"1,495","1,657",664,911,915,"1,037",965,"1,096","1,849",783,731,"1,379","2,111",876,"2,919","2,043","1,237",875,425
2021년04월_남_20~29세,"44,058",875,"1,691",974,"1,147","1,208","1,309","1,242","2,174","1,147","2,843","2,011","1,293","2,514","2,386","2,015","1,649","2,275","1,591","2,012","2,028","1,523","2,221","1,575","1,808",978,954,615
2021년04월_남_30~39세,"51,718",973,"1,991",919,"1,363","1,207","1,223","1,081","2,930",713,"2,727","2,604","1,333","3,330","3,188","2,392","2,341","2,306","1,823","3,423","2,366","2,482","2,995","1,553","1,806","1,209",990,450
2021년04월_남_40~49세,"52,075",918,"1,946",925,"1,469","1,443","1,421","1,202","1,809","1,452","2,671","1,619","1,486","2,402","2,473","1,915","2,107","2,689","1,405","2,101","2,321","3,271","2,156","3,992","2,886","2,116","1,288",592
2021년04월_남_50~59세,"49,211","1,128","1,776","1,171","1,597","1,902","1,865","1,250","1,687","1,544","3,175","1,560","1,527","2,253","2,088","2,273","1,866","2,554","1,560","1,712","2,233","1,854","1,930","2,661","2,566","1,435","1,228",816
2021년04월_남_60~69세,"40,202","1,131","1,581",942,"1,323","1,646","1,712",950,"1,460","1,189","2,709","1,392","1,275","1,831","1,648","1,851","1,616","1,979","1,457","1,491","1,805","1,158","1,553","1,338","2,173","1,139","1,168",685
2021년04월_남_70~79세,"19,834",545,789,533,728,904,797,459,719,594,"1,256",703,614,912,835,754,709,846,605,837,807,522,772,736,"1,246",585,566,461
2021년04월_남_80~89세,"5,608",176,222,149,205,258,291,132,196,148,347,218,158,281,183,244,119,249,165,313,212,103,207,205,305,143,187,192
2021년04월_남_90~99세,587,20,18,13,16,28,12,17,21,24,45,24,14,26,22,27,15,28,17,38,24,10,24,12,28,15,29,20
2021년04월_남_100세 이상,26,1,1,2,1,0,0,0,2,1,3,0,0,1,1,2,0,1,1,3,0,0,1,0,2,0,3,0
2021년04월_여_총인구수,"341,786","6,851","13,249","6,281","9,719","9,428","9,454","8,267","13,983","9,301","20,065","12,987","10,196","16,727","16,369","13,520","14,007","16,649","10,298","15,704","15,378","16,493","14,938","18,542","18,182","11,111","8,907","5,180"
2021년04월_여_연령구간인구수,"341,786","6,851","13,249","6,281","9,719","9,428","9,454","8,267","13,983","9,301","20,065","12,987","10,196","16,727","16,369","13,520","14,007","16,649","10,298","15,704","15,378","16,493","14,938","18,542","18,182","11,111","8,907","5,180"
2021년04월_여_0~9세,"23,809",292,921,296,643,428,446,532,543,587,"1,341",569,738,778,740,786,"1,425","1,211",621,828,"1,135","2,526",615,"1,964","1,539","1,311",726,268
2021년04월_여_10~19세,"28,414",416,"1,011",471,693,775,641,798,565,"1,213","1,467",691,936,930,930,891,"1,149","1,622",713,704,"1,311","2,124",860,"2,903","2,001","1,156",846,597
2021년04월_여_20~29세,"48,617",781,"2,139",859,"1,093","1,111","1,132","1,211","3,100","1,028","2,625","2,521","1,469","2,967","2,933","2,103","1,657","2,260","1,587","3,209","2,034","1,510","2,868","1,733","1,967","1,015","1,047",658
2021년04월_여_30~39세,"56,279",894,"2,211",813,"1,322",978,"1,005","1,158","3,104",981,"2,822","2,724","1,526","3,581","3,344","2,318","2,677","2,443","1,716","4,007","2,351","2,919","3,122","2,308","2,437","1,735","1,251",532
2021년04월_여_40~49세,"55,908",961,"2,092",922,"1,508","1,326","1,284","1,410","1,859","1,845","3,042","1,846","1,596","2,439","2,645","1,958","2,249","2,915","1,475","2,239","2,406","3,218","2,253","4,588","3,340","2,237","1,488",767
2021년04월_여_50~59세,"52,241","1,191","1,870","1,134","1,701","1,653","1,760","1,423","1,939","1,580","3,629","1,854","1,638","2,402","2,377","2,381","2,117","2,690","1,778","1,795","2,603","1,924","2,167","2,251","2,626","1,493","1,409",856
2021년04월_여_60~69세,"45,108","1,344","1,752","1,000","1,482","1,633","1,730","1,050","1,748","1,302","3,028","1,671","1,433","2,118","2,060","1,892","1,794","2,160","1,506","1,677","2,015","1,392","1,852","1,612","2,521","1,307","1,251",778
2021년04월_여_70~79세,"20,746",646,841,521,826,994,946,399,788,477,"1,278",780,542,"1,083",893,792,682,857,598,793,930,536,843,848,"1,238",583,584,448
2021년04월_여_80~89세,"8,686",284,347,224,357,462,417,235,284,217,658,275,247,358,357,340,201,408,244,374,459,252,302,279,408,220,253,224
2021년04월_여_90~99세,"1,890",42,63,40,89,66,90,45,52,71,164,55,66,65,84,58,53,79,56,75,129,89,52,54,102,53,50,48
2021년04월_여_100세 이상,88,0,2,1,5,2,3,6,1,0,11,1,5,6,6,1,3,4,4,3,5,3,4,2,3,1,2,4
2021년05월_계_총인구수,"659,446","13,404","25,179","12,711","19,043","19,245","19,177","15,864","26,365","18,279","38,843","24,345","19,490","31,961","30,950","26,662","27,403","32,673","20,322","29,187","29,644","32,292","28,261","35,484","34,706","21,380","16,894","9,682"
2021년05월_계_연령구간인구수,"659,446","13,404","25,179","12,711","19,043","19,245","19,177","15,864","26,365","18,279","38,843","24,345","19,490","31,961","30,950","26,662","27,403","32,673","20,322","29,187","29,644","32,292","28,261","35,484","34,706","21,380","16,894","9,682"
2021년05월_계_0~9세,"48,832",666,"1,904",620,"1,328",887,865,"1,022","1,148","1,270","2,771","1,176","1,517","1,542","1,493","1,573","3,121","2,535","1,293","1,637","2,282","5,091","1,227","3,981","3,192","2,705","1,414",572
2021년05월_계_10~19세,"58,037",850,"2,004",946,"1,499","1,579","1,322","1,638","1,239","2,692","3,080","1,364","1,830","1,848","1,972","1,836","2,279","3,451","1,479","1,437","2,691","4,266","1,723","5,831","4,048","2,399","1,722","1,012"
2021년05월_계_20~29세,"92,386","1,656","3,850","1,841","2,221","2,320","2,422","2,418","5,337","2,170","5,436","4,503","2,717","5,495","5,274","4,110","3,288","4,508","3,164","5,190","4,039","3,069","5,075","3,276","3,769","1,992","1,994","1,252"
