카테고리,강원도 원주시,강원도 원주시 문막읍,강원도 원주시 소초면,강원도 원주시 호저면,강원도 원주시 지정면,강원도 원주시 부론면,강원도 원주시 귀래면,강원도 원주시 흥업면,강원도 원주시 판부면,강원도 원주시 신림면,강원도 원주시 중앙동,강원도 원주시 원인동,강원도 원주시 개운동,강원도 원주시 명륜1동,강원도 원주시 명륜2동,강원도 원주시 단구동,강원도 원주시 일산동,강원도 원주시 학성동,강원도 원주시 단계동,강원도 원주시 우산동,강원도 원주시 태장1동,강원도 원주시 태장2동,강원도 원주시 봉산동,강원도 원주시 행구동,강원도 원주시 무실동,강원도 원주시 반곡관설동
2020년10월_여_총인구수,"178,186","8,728","4,138","1,796","13,927","1,105","1,067","4,126","3,447","1,763","1,293","2,704","6,679","4,498","8,109","22,250","4,405","2,449","14,336","6,512","5,062","12,576","4,191","3,833","16,684","22,508"
2020년10월_여_연령구간인구수,"178,186","8,728","4,138","1,796","13,927","1,105","1,067","4,126","3,447","1,763","1,293","2,704","6,679","4,498","8,109","22,250","4,405","2,449","14,336","6,512","5,062","12,576","4,191","3,833","16,684","22,508"
2020년10월_여_0~9세,"13,926",589,177,46,"2,304",25,19,207,200,30,23,110,352,208,404,"1,658",195,76,941,511,391,857,135,229,"1,604","2,635"
2020년10월_여_10~19세,"17,350",804,270,69,"1,142",50,40,322,312,52,45,166,596,398,855,"2,556",268,126,"1,176",549,556,"1,302",320,423,"2,016","2,937"
2020년10월_여_20~29세,"21,254",909,380,132,"1,511",57,66,618,433,92,83,365,800,526,"1,001","2,949",851,260,"2,096",872,497,"1,410",439,425,"1,888","2,594"
2020년10월_여_30~39세,"22,218",865,310,110,"3,340",38,33,363,352,69,95,258,604,387,684,"2,689",413,194,"1,861",784,553,"1,352",260,335,"2,334","3,935"
2020년10월_여_40~49세,"29,129","1,406",465,135,"2,242",57,79,523,562,118,109,318,934,623,"1,250","4,227",512,276,"2,179",999,864,"2,098",529,647,"3,357","4,620"
2020년10월_여_50~59세,"30,199","1,545",817,335,"1,612",180,205,720,647,374,223,509,"1,268",902,"1,583","3,855",744,467,"2,837","1,100",812,"2,287",809,740,"2,642","2,986"
2020년10월_여_60~69세,"22,742","1,218",840,417,"1,024",294,271,690,480,478,284,479,"1,045",732,"1,195","2,278",707,503,"1,914",871,693,"1,693",787,533,"1,708","1,608"
2020년10월_여_70~79세,"12,081",791,468,248,407,202,197,358,242,304,211,285,618,428,606,"1,229",415,318,766,499,426,908,507,266,677,705
2020년10월_여_80~89세,"7,813",514,336,267,287,172,122,285,181,212,175,191,387,248,452,702,244,186,467,269,238,581,339,185,363,410
2020년10월_여_90~99세,"1,390",82,73,36,53,28,33,39,37,33,40,21,69,44,78,102,51,40,93,55,28,86,60,46,90,73
2020년10월_여_100세 이상,84,5,2,1,5,2,2,1,1,1,5,2,6,2,1,5,5,3,6,3,4,2,6,4,5,5
2020년11월_계_총인구수,"353,928","17,787","8,654","3,771","27,747","2,256","2,166","8,714","7,240","3,622","2,770","5,197","12,791","8,680","15,699","43,843","8,681","4,881","28,105","13,698","10,193","25,027","8,275","7,578","32,675","43,878"
2020년11월_계_연령구간인구수,"353,928","17,787","8,654","3,771","27,747","2,256","2,166","8,714","7,240","3,622","2,770","5,197","12,791","8,680","15,699","43,843","8,681","4,881","28,105","13,698","10,193","25,027","8,275","7,578","32,675","43,878"
2020년11월_계_0~9세,"28,339","1,175",370,109,"4,612",41,42,419,397,60,54,219,680,384,746,"3,409",416,168,"2,058","1,051",813,"1,788",280,467,"3,262","5,319"
2020년11월_계_10~19세,"35,970","1,630",555,156,"2,325",92,74,669,662,118,100,355,"1,314",787,"1,731","5,304",633,288,"2,413","1,224","1,171","2,680",702,862,"4,327","5,798"
2020년11월_계_20~29세,"45,391","2,092",969,324,"2,898",133,144,"1,416",983,212,191,749,"1,645","1,187","2,153","6,433","1,664",588,"4,383","2,017","1,062","3,031",950,940,"4,051","5,176"
2020년11월_계_30~39세,"45,234","1,848",709,248,"6,856",86,117,811,838,184,205,527,"1,223",788,"1,388","5,455",928,418,"3,974","1,658","1,116","2,789",656,680,"4,407","7,325"
2020년11월_계_40~49세,"57,317","2,909","1,000",339,"4,694",167,168,"1,189","1,144",297,284,652,"1,730","1,157","2,377","7,996","1,029",615,"4,043","2,135","1,765","4,217","1,077","1,197","6,299","8,837"
2020년11월_계_50~59세,"60,775","3,305","1,728",747,"3,067",399,447,"1,528","1,412",765,585,988,"2,445","1,746","3,144","7,635","1,435",953,"5,265","2,334","1,716","4,621","1,627","1,493","5,140","6,250"
2020년11월_계_60~69세,"45,320","2,505","1,813",912,"2,070",636,583,"1,500","1,025","1,009",653,898,"1,960","1,416","2,330","4,373","1,326",955,"3,734","1,850","1,390","3,319","1,524","1,084","3,275","3,180"
2020년11월_계_70~79세,"21,669","1,422",883,483,741,395,343,683,466,577,374,477,"1,095",763,"1,080","2,059",760,536,"1,389",916,737,"1,598",866,496,"1,254","1,276"
2020년11월_계_80~89세,"11,993",781,529,405,412,265,206,444,269,347,263,292,603,390,652,"1,034",413,307,718,437,382,868,505,297,550,624
2020년11월_계_90~99세,"1,808",112,94,47,67,40,39,52,43,52,56,36,90,58,96,137,70,50,120,72,36,113,79,57,104,88
2020년11월_계_100세 이상,112,8,4,1,5,2,3,3,1,1,5,4,6,4,2,8,7,3,8,4,5,3,9,5,6,5
2020년11월_남_총인구수,"175,624","9,080","4,525","1,979","13,695","1,148","1,107","4,596","3,813","1,858","1,479","2,504","6,139","4,186","7,603","21,545","4,250","2,439","13,644","7,193","5,120","12,473","4,089","3,757","16,040","21,362"
2020년11월_남_연령구간인구수,"175,624","9,080","4,525","1,979","13,695","1,148","1,107","4,596","3,813","1,858","1,479","2,504","6,139","4,186","7,603","21,545","4,250","2,439","13,644","7,193","5,120","12,473","4,089","3,757","16,040","21,362"
2020년11월_남_0~9세,"14,437",594,196,61,"2,297",18,24,215,198,30,30,111,335,180,346,"1,748",218,92,"1,100",544,423,932,144,244,"1,678","2,679"
2020년11월_남_10~19세,"18,630",831,279,87,"1,163",41,35,346,357,66,57,187,715,385,878,"2,758",364,165,"1,244",673,613,"1,395",381,438,"2,304","2,868"
2020년11월_남_20~29세,"24,186","1,181",598,197,"1,401",73,78,802,548,118,106,389,857,667,"1,149","3,497",799,327,"2,258","1,153",565,"1,627",523,518,"2,172","2,583"
2020년11월_남_30~39세,"22,982",994,400,139,"3,461",48,84,457,492,116,110,270,624,402,706,"2,754",509,225,"2,074",878,565,"1,443",395,346,"2,090","3,400"
2020년11월_남_40~49세,"28,230","1,514",540,207,"2,426",112,89,665,587,177,179,335,804,538,"1,133","3,762",527,340,"1,869","1,132",897,"2,129",545,553,"2,944","4,226"
2020년11월_남_50~59세,"30,548","1,752",914,416,"1,434",222,246,812,768,396,362,482,"1,178",843,"1,567","3,756",685,496,"2,411","1,241",901,"2,339",818,752,"2,511","3,246"
2020년11월_남_60~69세,"22,414","1,287",968,488,"1,032",335,310,803,542,529,368,417,911,680,"1,127","2,067",614,444,"1,796",973,694,"1,613",739,547,"1,568","1,562"
2020년11월_남_70~79세,"9,594",630,417,238,341,194,150,322,227,274,165,198,480,330,472,838,342,220,619,410,310,681,357,236,575,568
2020년11월_남_80~89세,"4,167",265,190,136,125,93,84,161,88,133,87,101,214,146,207,328,169,120,248,172,143,288,167,110,182,210
2020년11월_남_90~99세,408,29,21,10,15,12,6,11,6,19,15,12,21,13,17,34,21,10,24,16,8,25,17,12,15,19
2020년11월_남_100세 이상,28,3,2,0,0,0,1,2,0,0,0,2,0,2,1,3,2,0,1,1,1,1,3,1,1,1
2020년11월_여_총인구수,"178,304","8,707","4,129","1,792","14,052","1,108","1,059","4,118","3,427","1,764","1,291","2,693","6,652","4,494","8,096","22,298","4,431","2,442","14,461","6,505","5,073","12,554","4,186","3,821","16,635","22,516"
2020년11월_여_연령구간인구수,"178,304","8,707","4,129","1,792","14,052","1,108","1,059","4,118","3,427","1,764","1,291","2,693","6,652","4,494","8,096","22,298","4,431","2,442","14,461","6,505","5,073","12,554","4,186","3,821","16,635","22,516"
2020년11월_여_0~9세,"13,902",581,174,48,"2,315",23,18,204,199,30,24,108,345,204,400,"1,661",198,76,958,507,390,856,136,223,"1,584","2,640"
2020년11월_여_10~19세,"17,340",799,276,69,"1,162",51,39,323,305,52,43,168,599,402,853,"2,546",269,123,"1,169",551,558,"1,285",321,424,"2,023","2,930"
2020년11월_여_20~29세,"21,205",911,371,127,"1,497",60,66,614,435,94,85,360,788,520,"1,004","2,936",865,261,"2,125",864,497,"1,404",427,422,"1,879","2,593"
2020년11월_여_30~39세,"22,252",854,309,109,"3,395",38,33,354,346,68,95,257,599,386,682,"2,701",419,193,"1,900",780,551,"1,346",261,334,"2,317","3,925"
2020년11월_여_40~49세,"29,087","1,395",460,132,"2,268",55,79,524,557,120,105,317,926,619,"1,244","4,234",502,275,"2,174","1,003",868,"2,088",532,644,"3,355","4,611"
2020년11월_여_50~59세,"30,227","1,553",814,331,"1,633",177,201,716,644,369,223,506,"1,267",903,"1,577","3,879",750,457,"2,854","1,093",815,"2,282",809,741,"2,629","3,004"
2020년11월_여_60~69세,"22,906","1,218",845,424,"1,038",301,273,697,483,480,285,481,"1,049",736,"1,203","2,306",712,511,"1,938",877,696,"1,706",785,537,"1,707","1,618"
2020년11월_여_70~79세,"12,075",792,466,245,400,201,193,361,239,303,209,279,615,433,608,"1,221",418,316,770,506,427,917,509,260,679,708
2020년11월_여_80~89세,"7,826",516,339,269,287,172,122,283,181,214,176,191,389,244,445,706,244,187,470,265,239,580,338,187,368,414
2020년11월_여_90~99세,"1,400",83,73,37,52,28,33,41,37,33,41,24,69,45,79,103,49,40,96,56,28,88,62,45,89,69
2020년11월_여_100세 이상,84,5,2,1,5,2,2,1,1,1,5,2,6,2,1,5,5,3,7,3,4,2,6,4,5,4
2020년12월_계_총인구수,"354,376","17,735","8,672","3,754","27,927","2,258","2,182","8,678","7,243","3,599","2,762","5,177","12,791","8,662","15,635","43,935","8,680","4,851","28,544","13,673","10,161","24,978","8,217","7,596","32,678","43,988"
2020년12월_계_연령구간인구수,"354,376","17,735","8,672","3,754","27,927","2,258","2,182","8,678","7,243","3,599","2,762","5,177","12,791","8,662","15,635","43,935","8,680","4,851","28,544","13,673","10,161","24,978","8,217","7,596","32,678","43,988"
2020년12월_계_0~9세,"28,302","1,159",377,111,"4,645",40,44,418,397,60,51,216,669,384,734,"3,398",411,163,"2,088","1,041",798,"1,778",277,468,"3,257","5,318"
2020년12월_계_10~19세,"35,918","1,613",550,153,"2,343",92,72,657,663,111,103,348,"1,312",781,"1,726","5,305",634,291,"2,440","1,222","1,158","2,669",685,866,"4,321","5,803"
2020년12월_계_20~29세,"45,576","2,097",977,321,"2,919",133,147,"1,412",992,212,192,746,"1,643","1,181","2,141","6,483","1,662",582,"4,471","2,015","1,073","3,014",938,938,"4,067","5,220"
2020년12월_계_30~39세,"45,323","1,842",717,243,"6,905",86,117,806,828,182,201,525,"1,209",790,"1,387","5,434",922,408,"4,072","1,661","1,094","2,786",652,687,"4,420","7,349"
2020년12월_계_40~49세,"57,215","2,882",999,339,"4,733",168,165,"1,171","1,149",287,282,647,"1,733","1,148","2,364","7,991","1,025",605,"4,084","2,120","1,753","4,202","1,055","1,193","6,291","8,829"
2020년12월_계_50~59세,"60,829","3,293","1,718",747,"3,079",395,453,"1,532","1,411",761,584,982,"2,445","1,746","3,117","7,672","1,434",950,"5,345","2,325","1,722","4,625","1,626","1,495","5,106","6,266"
2020년12월_계_60~69세,"45,593","2,527","1,833",909,"2,078",643,589,"1,506","1,025","1,013",654,902,"1,973","1,420","2,346","4,402","1,333",956,"3,791","1,866","1,394","3,332","1,517","1,095","3,288","3,201"
2020년12월_계_70~79세,"21,636","1,418",870,483,743,390,343,676,462,572,372,471,"1,105",763,"1,076","2,060",771,531,"1,401",909,739,"1,581",865,495,"1,260","1,280"
2020년12월_계_80~89세,"12,062",784,533,398,410,270,211,445,269,348,264,300,605,390,648,"1,040",415,311,725,438,387,873,514,298,558,628
2020년12월_계_90~99세,"1,810",112,94,49,67,39,39,52,46,52,54,36,91,55,94,142,65,51,119,72,38,115,79,56,104,89
2020년12월_계_100세 이상,112,8,4,1,5,2,2,3,1,1,5,4,6,4,2,8,8,3,8,4,5,3,9,5,6,5
2020년12월_남_총인구수,"175,939","9,058","4,541","1,974","13,788","1,149","1,112","4,580","3,819","1,836","1,475","2,486","6,142","4,165","7,586","21,611","4,243","2,412","13,889","7,190","5,096","12,452","4,059","3,773","16,066","21,437"
2020년12월_남_연령구간인구수,"175,939","9,058","4,541","1,974","13,788","1,149","1,112","4,580","3,819","1,836","1,475","2,486","6,142","4,165","7,586","21,611","4,243","2,412","13,889","7,190","5,096","12,452","4,059","3,773","16,066","21,437"
2020년12월_남_0~9세,"14,424",583,200,63,"2,312",17,25,216,197,30,28,108,328,182,343,"1,752",213,90,"1,122",535,411,929,142,245,"1,669","2,684"
2020년12월_남_10~19세,"18,628",818,277,86,"1,174",42,35,342,353,62,57,185,719,382,875,"2,764",365,166,"1,253",677,607,"1,390",367,442,"2,304","2,886"
2020년12월_남_20~29세,"24,281","1,183",600,195,"1,399",71,77,803,565,118,107,381,858,655,"1,155","3,520",795,322,"2,315","1,145",566,"1,624",522,518,"2,194","2,593"
2020년12월_남_30~39세,"23,037",996,409,137,"3,487",48,83,450,477,115,110,265,614,403,706,"2,750",507,218,"2,141",881,549,"1,433",390,349,"2,108","3,411"
2020년12월_남_40~49세,"28,219","1,506",543,207,"2,448",113,86,655,592,169,178,334,805,534,"1,125","3,758",525,336,"1,887","1,127",894,"2,134",535,552,"2,946","4,230"
2020년12월_남_50~59세,"30,560","1,748",906,417,"1,448",221,247,814,774,394,360,478,"1,181",836,"1,548","3,772",686,489,"2,442","1,240",909,"2,327",819,754,"2,490","3,260"
2020년12월_남_60~69세,"22,561","1,292",979,487,"1,039",340,316,809,536,527,368,421,915,687,"1,137","2,090",617,442,"1,827",985,693,"1,622",738,554,"1,573","1,567"
2020년12월_남_70~79세,"9,586",633,412,238,341,192,152,317,226,271,164,196,488,328,471,833,346,218,624,408,313,675,355,236,577,572
2020년12월_남_80~89세,"4,204",268,192,134,125,94,84,161,92,132,88,104,212,145,209,335,167,121,252,173,145,291,171,110,188,211
2020년12월_남_90~99세,410,28,21,10,15,11,6,11,7,18,15,12,22,11,16,34,19,10,25,18,8,26,17,12,16,22
2020년12월_남_100세 이상,29,3,2,0,0,0,1,2,0,0,0,2,0,2,1,3,3,0,1,1,1,1,3,1,1,1
2020년12월_여_총인구수,"178,437","8,677","4,131","1,780","14,139","1,109","1,070","4,098","3,424","1,763","1,287","2,691","6,649","4,497","8,049","22,324","4,437","2,439","14,655","6,483","5,065","12,526","4,158","3,823","16,612","22,551"
2020년12월_여_연령구간인구수,"178,437","8,677","4,131","1,780","14,139","1,109","1,070","4,098","3,424","1,763","1,287","2,691","6,649","4,497","8,049","22,324","4,437","2,439","14,655","6,483","5,065","12,526","4,158","3,823","16,612","22,551"
2020년12월_여_0~9세,"13,878",576,177,48,"2,333",23,19,202,200,30,23,108,341,202,391,"1,646",198,73,966,506,387,849,135,223,"1,588","2,634"
2020년12월_여_10~19세,"17,290",795,273,67,"1,169",50,37,315,310,49,46,163,593,399,851,"2,541",269,125,"1,187",545,551,"1,279",318,424,"2,017","2,917"
2020년12월_여_20~29세,"21,295",914,377,126,"1,520",62,70,609,427,94,85,365,785,526,986,"2,963",867,260,"2,156",870,507,"1,390",416,420,"1,873","2,627"
2020년12월_여_30~39세,"22,286",846,308,106,"3,418",38,34,356,351,67,91,260,595,387,681,"2,684",415,190,"1,931",780,545,"1,353",262,338,"2,312","3,938"
2020년12월_여_40~49세,"28,996","1,376",456,132,"2,285",55,79,516,557,118,104,313,928,614,"1,239","4,233",500,269,"2,197",993,859,"2,068",520,641,"3,345","4,599"
2020년12월_여_50~59세,"30,269","1,545",812,330,"1,631",174,206,718,637,367,224,504,"1,264",910,"1,569","3,900",748,461,"2,903","1,085",813,"2,298",807,741,"2,616","3,006"
2020년12월_여_60~69세,"23,032","1,235",854,422,"1,039",303,273,697,489,486,286,481,"1,058",733,"1,209","2,312",716,514,"1,964",881,701,"1,710",779,541,"1,715","1,634"
2020년12월_여_70~79세,"12,050",785,458,245,402,198,191,359,236,301,208,275,617,435,605,"1,227",425,313,777,501,426,906,510,259,683,708
2020년12월_여_80~89세,"7,858",516,341,264,285,176,127,284,177,216,176,196,393,245,439,705,248,190,473,265,242,582,343,188,370,417
2020년12월_여_90~99세,"1,400",84,73,39,52,28,33,41,39,34,39,24,69,44,78,108,46,41,94,54,30,89,62,44,88,67
2020년12월_여_100세 이상,83,5,2,1,5,2,1,1,1,1,5,2,6,2,1,5,5,3,7,3,4,2,6,4,5,4
2021년01월_계_총인구수,"354,664","17,684","8,626","3,731","28,135","2,251","2,182","8,619","7,267","3,579","2,760","5,169","12,768","8,640","15,625","44,084","8,663","4,836","28,650","13,677","10,136","24,955","8,202","7,645","32,697","44,083"
2021년01월_계_연령구간인구수,"354,664","17,684","8,626","3,731","28,135","2,251","2,182","8,619","7,267","3,579","2,760","5,169","12,768","8,640","15,625","44,084","8,663","4,836","28,650","13,677","10,136","24,955","8,202","7,645","32,697","44,083"
2021년01월_계_0~9세,"28,236","1,143",370,112,"4,690",38,43,413,395,60,49,210,666,394,726,"3,388",403,166,"2,082","1,037",782,"1,775",276,472,"3,239","5,307"
2021년01월_계_10~19세,"35,852","1,599",529,148,"2,389",94,73,642,664,110,105,351,"1,311",766,"1,703","5,307",632,287,"2,430","1,226","1,155","2,647",682,874,"4,321","5,807"
2021년01월_계_20~29세,"45,621","2,081",968,322,"2,892",126,147,"1,382",999,201,196,744,"1,627","1,169","2,173","6,545","1,656",580,"4,490","2,011","1,058","3,042",926,947,"4,079","5,260"
2021년01월_계_30~39세,"45,234","1,826",712,231,"6,910",86,115,794,836,181,202,515,"1,199",786,"1,367","5,436",928,405,"4,100","1,648","1,091","2,765",656,705,"4,374","7,366"
2021년01월_계_40~49세,"57,160","2,870",984,341,"4,805",169,163,"1,153","1,149",281,282,650,"1,721","1,137","2,363","7,984","1,013",604,"4,079","2,120","1,758","4,172","1,045","1,188","6,306","8,823"
2021년01월_계_50~59세,"60,832","3,304","1,713",733,"3,105",394,451,"1,541","1,417",750,577,964,"2,444","1,737","3,113","7,707","1,444",939,"5,337","2,309","1,719","4,622","1,627","1,491","5,120","6,274"
2021년01월_계_60~69세,"45,951","2,535","1,848",908,"2,106",639,591,"1,516","1,029","1,015",656,915,"1,989","1,430","2,359","4,439","1,322",957,"3,863","1,896","1,409","3,354","1,522","1,108","3,319","3,226"
2021년01월_계_70~79세,"21,681","1,412",863,488,749,394,347,673,459,579,370,475,"1,105",765,"1,083","2,069",770,528,"1,415",915,730,"1,584",859,503,"1,265","1,281"
2021년01월_계_80~89세,"12,149",795,541,398,415,270,212,446,272,348,264,305,610,394,643,"1,059",421,316,731,436,390,875,520,296,560,632
2021년01월_계_90~99세,"1,838",111,94,49,69,39,38,56,46,53,54,36,91,58,93,142,66,51,115,74,40,116,81,56,108,102
2021년01월_계_100세 이상,110,8,4,1,5,2,2,3,1,1,5,4,5,4,2,8,8,3,8,5,4,3,8,5,6,5
2021년01월_남_총인구수,"175,962","9,039","4,513","1,963","13,872","1,148","1,112","4,547","3,833","1,829","1,475","2,477","6,120","4,151","7,592","21,647","4,233","2,408","13,943","7,191","5,089","12,433","4,052","3,796","16,037","21,462"
2021년01월_남_연령구간인구수,"175,962","9,039","4,513","1,963","13,872","1,148","1,112","4,547","3,833","1,829","1,475","2,477","6,120","4,151","7,592","21,647","4,233","2,408","13,943","7,191","5,089","12,433","4,052","3,796","16,037","21,462"
2021년01월_남_0~9세,"14,384",574,199,67,"2,340",16,25,216,195,30,28,105,330,187,337,"1,739",207,91,"1,122",527,403,925,140,250,"1,659","2,672"
2021년01월_남_10~19세,"18,550",809,265,82,"1,191",43,35,332,355,61,58,184,715,377,872,"2,746",364,164,"1,246",691,609,"1,370",371,442,"2,290","2,878"
2021년01월_남_20~29세,"24,296","1,178",593,196,"1,383",68,76,789,570,113,112,380,845,649,"1,176","3,550",792,323,"2,330","1,135",558,"1,645",518,523,"2,193","2,601"
2021년01월_남_30~39세,"22,957",991,401,131,"3,493",47,81,440,484,115,110,255,604,400,691,"2,745",515,214,"2,149",871,548,"1,423",391,357,"2,092","3,409"
2021년01월_남_40~49세,"28,175","1,502",539,206,"2,472",113,84,641,592,165,177,341,799,532,"1,124","3,756",518,335,"1,891","1,129",899,"2,123",527,552,"2,930","4,228"
2021년01월_남_50~59세,"30,572","1,756",903,413,"1,460",225,246,821,775,390,355,469,"1,175",826,"1,550","3,788",692,486,"2,429","1,233",902,"2,319",821,750,"2,511","3,277"
2021년01월_남_60~69세,"22,720","1,296",984,486,"1,045",339,319,816,537,532,369,426,932,689,"1,143","2,106",610,443,"1,862","1,000",702,"1,631",737,562,"1,578","1,576"
2021년01월_남_70~79세,"9,620",628,410,238,342,193,153,317,224,275,164,196,483,332,477,837,345,221,634,416,308,681,355,239,579,573
2021년01월_남_80~89세,"4,233",274,195,134,130,93,86,160,94,131,88,107,216,144,205,343,167,121,254,168,149,289,172,108,186,219
2021년01월_남_90~99세,425,28,22,10,16,11,6,13,7,17,14,12,21,13,16,34,20,10,25,19,10,26,17,12,18,28
2021년01월_남_100세 이상,30,3,2,0,0,0,1,2,0,0,0,2,0,2,1,3,3,0,1,2,1,1,3,1,1,1
2021년01월_여_총인구수,"178,702","8,645","4,113","1,768","14,263","1,103","1,070","4,072","3,434","1,750","1,285","2,692","6,648","4,489","8,033","22,437","4,430","2,428","14,707","6,486","5,047","12,522","4,150","3,849","16,660","22,621"
2021년01월_여_연령구간인구수,"178,702","8,645","4,113","1,768","14,263","1,103","1,070","4,072","3,434","1,750","1,285","2,692","6,648","4,489","8,033","22,437","4,430","2,428","14,707","6,486","5,047","12,522","4,150","3,849","16,660","22,621"
2021년01월_여_0~9세,"13,852",569,171,45,"2,350",22,18,197,200,30,21,105,336,207,389,"1,649",196,75,960,510,379,850,136,222,"1,580","2,635"
2021년01월_여_10~19세,"17,302",790,264,66,"1,198",51,38,310,309,49,47,167,596,389,831,"2,561",268,123,"1,184",535,546,"1,277",311,432,"2,031","2,929"
2021년01월_여_20~29세,"21,325",903,375,126,"1,509",58,71,593,429,88,84,364,782,520,997,"2,995",864,257,"2,160",876,500,"1,397",408,424,"1,886","2,659"
2021년01월_여_30~39세,"22,277",835,311,100,"3,417",39,34,354,352,66,92,260,595,386,676,"2,691",413,191,"1,951",777,543,"1,342",265,348,"2,282","3,957"
2021년01월_여_40~49세,"28,985","1,368",445,135,"2,333",56,79,512,557,116,105,309,922,605,"1,239","4,228",495,269,"2,188",991,859,"2,049",518,636,"3,376","4,595"
2021년01월_여_50~59세,"30,260","1,548",810,320,"1,645",169,205,720,642,360,222,495,"1,269",911,"1,563","3,919",752,453,"2,908","1,076",817,"2,303",806,741,"2,609","2,997"
2021년01월_여_60~69세,"23,231","1,239",864,422,"1,061",300,272,700,492,483,287,489,"1,057",741,"1,216","2,333",712,514,"2,001",896,707,"1,723",785,546,"1,741","1,650"
2021년01월_여_70~79세,"12,061",784,453,250,407,201,194,356,235,304,206,279,622,433,606,"1,232",425,307,781,499,422,903,504,264,686,708
2021년01월_여_80~89세,"7,916",521,346,264,285,177,126,286,178,217,176,198,394,250,438,716,254,195,477,268,241,586,348,188,374,413
2021년01월_여_90~99세,"1,413",83,72,39,53,28,32,43,39,36,40,24,70,45,77,108,46,41,90,55,30,90,64,44,90,74
2021년01월_여_100세 이상,80,5,2,1,5,2,1,1,1,1,5,2,5,2,1,5,5,3,7,3,3,2,5,4,5,4
2021년02월_계_총인구수,"354,933","17,678","8,594","3,722","28,286","2,253","2,199","8,575","7,288","3,566","2,749","5,177","12,700","8,608","15,586","44,238","8,658","4,823","28,768","13,604","10,146","24,914","8,171","7,673","32,737","44,220"
2021년02월_계_연령구간인구수,"354,933","17,678","8,594","3,722","28,286","2,253","2,199","8,575","7,288","3,566","2,749","5,177","12,700","8,608","15,586","44,238","8,658","4,823","28,768","13,604","10,146","24,914","8,171","7,673","32,737","44,220"
2021년02월_계_0~9세,"28,150","1,131",362,109,"4,720",40,45,402,403,57,51,208,648,390,724,"3,385",405,164,"2,080","1,012",787,"1,759",276,478,"3,206","5,308"
2021년02월_계_10~19세,"35,824","1,601",521,147,"2,426",92,81,639,671,113,101,349,"1,307",767,"1,689","5,303",641,287,"2,439","1,215","1,142","2,650",664,871,"4,305","5,803"
2021년02월_계_20~29세,"45,429","2,078",954,317,"2,869",128,143,"1,355",977,196,188,752,"1,602","1,143","2,180","6,546","1,641",563,"4,490","2,002","1,053","3,026",920,942,"4,100","5,264"
2021년02월_계_30~39세,"45,253","1,802",719,238,"6,933",90,116,787,859,174,198,512,"1,179",783,"1,357","5,463",929,400,"4,137","1,599","1,100","2,745",654,710,"4,368","7,401"
2021년02월_계_40~49세,"57,093","2,865",950,336,"4,843",166,164,"1,136","1,141",271,277,644,"1,717","1,149","2,324","8,001","1,017",606,"4,082","2,113","1,746","4,160","1,037","1,198","6,306","8,844"
2021년02월_계_50~59세,"60,873","3,314","1,712",722,"3,106",394,454,"1,532","1,417",750,575,963,"2,438","1,711","3,112","7,743","1,439",937,"5,340","2,320","1,728","4,592","1,616","1,479","5,156","6,323"
2021년02월_계_60~69세,"46,393","2,553","1,868",917,"2,144",635,591,"1,537","1,037","1,027",663,929,"1,991","1,449","2,380","4,509","1,322",962,"3,925","1,912","1,416","3,392","1,522","1,133","3,329","3,250"
2021년02월_계_70~79세,"21,676","1,412",868,484,753,395,352,670,457,574,367,472,"1,109",762,"1,082","2,051",765,528,"1,410",912,736,"1,586",869,506,"1,275","1,281"
2021년02월_계_80~89세,"12,265",800,540,401,419,273,213,459,275,351,270,304,613,392,643,"1,082",425,321,738,439,395,885,522,293,576,636
2021년02월_계_90~99세,"1,865",114,96,50,68,38,38,55,50,52,54,40,91,57,93,146,66,52,119,75,39,116,83,58,110,105
2021년02월_계_100세 이상,112,8,4,1,5,2,2,3,1,1,5,4,5,5,2,9,8,3,8,5,4,3,8,5,6,5
2021년02월_남_총인구수,"176,007","9,026","4,510","1,961","13,941","1,158","1,118","4,518","3,836","1,818","1,471","2,476","6,079","4,135","7,564","21,730","4,221","2,396","13,982","7,148","5,085","12,424","4,039","3,800","16,058","21,513"
2021년02월_남_연령구간인구수,"176,007","9,026","4,510","1,961","13,941","1,158","1,118","4,518","3,836","1,818","1,471","2,476","6,079","4,135","7,564","21,730","4,221","2,396","13,982","7,148","5,085","12,424","4,039","3,800","16,058","21,513"
2021년02월_남_0~9세,"14,333",569,193,66,"2,348",18,25,208,198,28,29,104,320,181,336,"1,742",205,91,"1,126",516,409,910,141,249,"1,639","2,682"
2021년02월_남_10~19세,"18,526",803,260,80,"1,208",43,39,326,363,63,55,181,716,378,860,"2,757",370,163,"1,246",686,594,"1,378",364,439,"2,288","2,866"
2021년02월_남_20~29세,"24,155","1,171",593,194,"1,366",72,74,776,552,110,107,382,832,637,"1,181","3,548",779,312,"2,314","1,131",560,"1,643",513,517,"2,196","2,595"
2021년02월_남_30~39세,"22,991",978,405,135,"3,516",51,78,441,495,110,108,257,596,398,683,"2,776",519,213,"2,170",840,552,"1,411",390,355,"2,102","3,412"
2021년02월_남_40~49세,"28,126","1,500",518,204,"2,490",112,88,627,586,158,176,338,790,537,"1,103","3,739",512,338,"1,899","1,131",890,"2,133",523,560,"2,937","4,237"
