카테고리,전국,서울특별시,부산광역시,대구광역시,인천광역시,광주광역시,대전광역시,울산광역시,세종특별자치시,경기도,강원도,충청북도,충청남도,전라북도,전라남도,경상북도,경상남도,제주특별자치도
2020년12월_여_50~59세,"4,282,470","774,974","292,845","217,139","256,130","117,962","121,283","102,911","21,711","1,102,615","130,154","132,842","160,507","144,634","145,589","221,920","285,199","54,055"
2020년12월_여_60~69세,"3,445,902","656,660","280,036","170,787","185,618","85,733","92,093","72,097","15,204","770,912","121,424","111,608","139,797","129,517","135,186","206,309","232,715","40,206"
2020년12월_여_70~79세,"2,033,906","383,660","161,093","98,677","96,635","52,107","49,811","31,593","7,790","418,433","74,729","66,247","93,832","95,185","108,527","133,935","136,755","24,897"
2020년12월_여_80~89세,"1,120,961","169,755","74,076","50,405","50,822","25,676","26,034","15,209","4,694","221,664","46,465","43,030","64,910","60,804","75,083","90,756","85,661","15,917"
2020년12월_여_90~99세,"195,402","31,462","11,743","7,356","9,676","4,616","4,474","2,553",937,"39,884","8,706","7,158","11,000","10,612","12,888","14,955","13,921","3,461"
2020년12월_여_100세 이상,"16,561","5,001","1,467",557,710,369,282,140,40,"3,158",598,408,717,679,748,781,650,256
2021년01월_계_총인구수,"51,825,932","9,657,969","3,389,388","2,415,813","2,942,452","1,449,115","1,463,291","1,135,370","357,871","13,449,499","1,541,696","1,599,658","2,119,837","1,802,748","1,850,575","2,637,639","3,338,396","674,615"
2021년01월_계_연령구간인구수,"51,825,932","9,657,969","3,389,388","2,415,813","2,942,452","1,449,115","1,463,291","1,135,370","357,871","13,449,499","1,541,696","1,599,658","2,119,837","1,802,748","1,850,575","2,637,639","3,338,396","674,615"
2021년01월_계_0~9세,"3,944,244","618,497","230,816","176,889","227,148","118,800","113,762","97,748","47,226","1,140,854","105,030","122,503","171,364","127,540","131,214","188,090","266,782","59,981"
2021년01월_계_10~19세,"4,784,388","778,910","271,560","225,070","273,616","156,572","145,937","112,239","43,097","1,327,712","136,888","148,922","202,234","174,489","166,967","225,638","323,933","70,604"
2021년01월_계_20~29세,"6,792,483","1,455,044","429,313","320,703","400,479","209,152","212,178","144,200","37,735","1,809,285","179,392","198,562","242,407","211,009","200,139","283,151","377,156","82,578"
2021년01월_계_30~39세,"6,856,414","1,471,606","417,816","293,117","405,098","185,375","193,830","151,063","61,528","1,906,582","165,709","194,224","267,444","188,304","185,184","289,674","397,603","82,257"
2021년01월_계_40~49세,"8,285,935","1,524,671","510,191","382,725","483,494","240,490","236,679","187,557","69,371","2,300,938","223,835","240,713","327,795","267,631","259,461","382,585","535,531","112,268"
2021년01월_계_50~59세,"8,642,700","1,522,983","567,681","424,889","511,934","234,038","241,468","209,208","45,466","2,239,200","267,211","273,075","339,367","299,370","313,564","458,984","581,701","112,561"
2021년01월_계_60~69세,"6,794,549","1,250,098","534,388","328,155","371,191","164,625","180,804","146,754","30,553","1,548,037","243,284","225,183","281,740","257,255","273,902","411,909","466,435","80,236"
2021년01월_계_70~79세,"3,707,683","706,115","293,881","175,695","178,045","93,816","91,576","60,475","14,468","768,814","135,573","120,768","171,750","170,693","192,845","241,832","245,650","45,687"
2021년01월_계_80~89세,"1,740,386","280,163","116,604","78,265","78,046","39,892","40,750","22,857","7,164","350,794","72,528","65,860","100,324","91,787","110,137","135,776","125,370","24,069"
2021년01월_계_90~99세,"255,030","43,029","15,237","9,561","12,423","5,930","5,932","3,093","1,213","52,908","11,378","9,278","14,487","13,804","16,279","19,000","17,402","4,076"
2021년01월_계_100세 이상,"22,120","6,853","1,901",744,978,425,375,176,50,"4,375",868,570,925,866,883,"1,000",833,298
2021년01월_남_총인구수,"25,838,512","4,695,999","1,659,527","1,191,656","1,473,639","716,929","730,396","583,402","178,656","6,765,862","775,727","811,057","1,082,095","896,115","930,132","1,328,384","1,680,383","338,553"
2021년01월_남_연령구간인구수,"25,838,512","4,695,999","1,659,527","1,191,656","1,473,639","716,929","730,396","583,402","178,656","6,765,862","775,727","811,057","1,082,095","896,115","930,132","1,328,384","1,680,383","338,553"
2021년01월_남_0~9세,"2,022,468","317,563","118,407","90,568","116,621","61,027","58,464","50,226","24,186","584,069","53,706","62,672","87,762","65,428","66,870","97,000","137,066","30,833"
2021년01월_남_10~19세,"2,473,667","399,754","140,305","117,595","140,769","81,112","75,482","59,084","21,631","682,503","71,226","77,417","104,987","90,373","86,567","118,494","169,474","36,894"
2021년01월_남_20~29세,"3,566,435","704,862","223,537","171,170","208,707","109,299","111,283","80,996","19,200","952,644","100,951","110,536","133,789","113,901","111,795","160,287","209,823","43,655"
2021년01월_남_30~39세,"3,532,439","735,813","213,618","152,524","209,491","94,606","101,189","80,190","30,043","982,309","87,020","103,077","144,053","97,119","97,448","154,509","207,891","41,539"
2021년01월_남_40~49세,"4,210,504","755,311","256,870","188,820","247,140","119,313","118,023","95,574","35,393","1,169,698","114,956","124,791","174,740","137,909","138,677","199,686","275,701","57,902"
2021년01월_남_50~59세,"4,362,639","748,598","275,594","208,139","255,910","116,062","120,390","106,431","23,693","1,134,692","137,420","140,506","179,320","154,867","168,176","237,416","296,962","58,463"
2021년01월_남_60~69세,"3,323,601","590,203","252,875","156,192","183,897","78,515","87,810","73,981","15,140","769,505","120,964","112,689","140,779","127,079","137,960","204,435","231,794","39,783"
2021년01월_남_70~79세,"1,670,127","321,364","132,502","76,817","81,220","41,572","41,694","28,757","6,659","348,924","60,833","54,477","77,850","75,407","84,561","107,885","108,848","20,757"
2021년01월_남_80~89세,"613,527","109,372","42,054","27,551","26,951","14,099","14,576","7,589","2,436","127,700","25,807","22,669","35,204","30,798","34,718","44,562","39,359","8,082"
2021년01월_남_90~99세,"57,682","11,332","3,344","2,102","2,672","1,270","1,394",538,265,"12,643","2,576","2,062","3,404","3,055","3,238","3,895","3,288",604
2021년01월_남_100세 이상,"5,423","1,827",421,178,261,54,91,36,10,"1,175",268,161,207,179,122,215,177,41
2021년01월_여_총인구수,"25,987,420","4,961,970","1,729,861","1,224,157","1,468,813","732,186","732,895","551,968","179,215","6,683,637","765,969","788,601","1,037,742","906,633","920,443","1,309,255","1,658,013","336,062"
2021년01월_여_연령구간인구수,"25,987,420","4,961,970","1,729,861","1,224,157","1,468,813","732,186","732,895","551,968","179,215","6,683,637","765,969","788,601","1,037,742","906,633","920,443","1,309,255","1,658,013","336,062"
2021년01월_여_0~9세,"1,921,776","300,934","112,409","86,321","110,527","57,773","55,298","47,522","23,040","556,785","51,324","59,831","83,602","62,112","64,344","91,090","129,716","29,148"
2021년01월_여_10~19세,"2,310,721","379,156","131,255","107,475","132,847","75,460","70,455","53,155","21,466","645,209","65,662","71,505","97,247","84,116","80,400","107,144","154,459","33,710"
2021년01월_여_20~29세,"3,226,048","750,182","205,776","149,533","191,772","99,853","100,895","63,204","18,535","856,641","78,441","88,026","108,618","97,108","88,344","122,864","167,333","38,923"
2021년01월_여_30~39세,"3,323,975","735,793","204,198","140,593","195,607","90,769","92,641","70,873","31,485","924,273","78,689","91,147","123,391","91,185","87,736","135,165","189,712","40,718"
2021년01월_여_40~49세,"4,075,431","769,360","253,321","193,905","236,354","121,177","118,656","91,983","33,978","1,131,240","108,879","115,922","153,055","129,722","120,784","182,899","259,830","54,366"
2021년01월_여_50~59세,"4,280,061","774,385","292,087","216,750","256,024","117,976","121,078","102,777","21,773","1,104,508","129,791","132,569","160,047","144,503","145,388","221,568","284,739","54,098"
2021년01월_여_60~69세,"3,470,948","659,895","281,513","171,963","187,294","86,110","92,994","72,773","15,413","778,532","122,320","112,494","140,961","130,176","135,942","207,474","234,641","40,453"
2021년01월_여_70~79세,"2,037,556","384,751","161,379","98,878","96,825","52,244","49,882","31,718","7,809","419,890","74,740","66,291","93,900","95,286","108,284","133,947","136,802","24,930"
2021년01월_여_80~89세,"1,126,859","170,791","74,550","50,714","51,095","25,793","26,174","15,268","4,728","223,094","46,721","43,191","65,120","60,989","75,419","91,214","86,011","15,987"
2021년01월_여_90~99세,"197,348","31,697","11,893","7,459","9,751","4,660","4,538","2,555",948,"40,265","8,802","7,216","11,083","10,749","13,041","15,105","14,114","3,472"
2021년01월_여_100세 이상,"16,697","5,026","1,480",566,717,371,284,140,40,"3,200",600,409,718,687,761,785,656,257
2021년02월_계_총인구수,"51,824,142","9,648,606","3,387,761","2,413,191","2,941,705","1,447,953","1,462,064","1,132,953","359,569","13,471,758","1,540,875","1,599,122","2,119,542","1,801,319","1,849,795","2,636,747","3,336,045","675,137"
2021년02월_계_연령구간인구수,"51,824,142","9,648,606","3,387,761","2,413,191","2,941,705","1,447,953","1,462,064","1,132,953","359,569","13,471,758","1,540,875","1,599,122","2,119,542","1,801,319","1,849,795","2,636,747","3,336,045","675,137"
2021년02월_계_0~9세,"3,927,428","614,701","229,989","175,992","226,037","118,272","113,038","97,069","47,289","1,137,876","104,721","122,051","170,553","126,814","130,649","187,099","265,256","60,022"
2021년02월_계_10~19세,"4,772,917","776,296","270,716","224,223","273,059","155,985","145,510","111,590","43,332","1,326,417","136,420","148,452","201,869","173,854","166,405","225,182","323,073","70,534"
2021년02월_계_20~29세,"6,771,959","1,449,950","428,013","319,256","398,734","208,358","211,623","143,223","37,759","1,809,124","178,462","197,701","241,076","210,027","199,258","281,975","375,212","82,208"
2021년02월_계_30~39세,"6,834,586","1,466,661","416,025","291,854","403,643","184,837","193,082","150,171","61,557","1,904,371","165,142","193,667","266,151","187,430","184,466","288,266","395,154","82,109"
2021년02월_계_40~49세,"8,287,143","1,523,103","510,485","381,902","483,581","240,549","236,454","187,255","69,982","2,304,741","223,343","240,548","328,338","267,394","259,441","382,383","535,181","112,463"
2021년02월_계_50~59세,"8,644,918","1,522,829","566,594","424,457","511,793","234,091","241,208","208,784","45,760","2,244,792","266,717","272,604","339,335","299,270","313,666","458,501","581,689","112,828"
2021년02월_계_60~69세,"6,840,597","1,255,862","536,607","330,162","374,458","165,368","182,044","147,840","30,908","1,562,484","245,138","227,167","284,032","258,628","275,053","414,634","469,593","80,619"
2021년02월_계_70~79세,"3,710,261","706,474","294,327","175,891","178,233","93,874","91,636","60,692","14,469","770,026","135,408","120,708","171,696","170,754","192,615","241,712","246,054","45,692"
2021년02월_계_80~89세,"1,754,576","282,532","117,738","79,011","78,618","40,228","41,101","23,025","7,227","354,104","73,189","66,297","100,919","92,346","110,903","136,736","126,348","24,254"
2021년02월_계_90~99세,"257,462","43,325","15,359","9,696","12,558","5,961","5,988","3,124","1,236","53,410","11,461","9,343","14,637","13,930","16,443","19,246","17,641","4,104"
2021년02월_계_100세 이상,"22,295","6,873","1,908",747,991,430,380,180,50,"4,413",874,584,936,872,896,"1,013",844,304
2021년02월_남_총인구수,"25,836,561","4,690,282","1,658,540","1,190,244","1,473,245","716,331","729,663","582,190","179,528","6,777,066","775,186","810,751","1,082,026","895,485","929,889","1,328,167","1,679,295","338,673"
2021년02월_남_연령구간인구수,"25,836,561","4,690,282","1,658,540","1,190,244","1,473,245","716,331","729,663","582,190","179,528","6,777,066","775,186","810,751","1,082,026","895,485","929,889","1,328,167","1,679,295","338,673"
2021년02월_남_0~9세,"2,013,879","315,565","118,018","90,171","116,109","60,752","58,062","49,895","24,220","582,577","53,578","62,436","87,340","65,055","66,530","96,462","136,256","30,853"
2021년02월_남_10~19세,"2,467,570","398,241","139,765","117,111","140,481","80,788","75,235","58,762","21,778","681,663","70,958","77,188","104,821","90,066","86,371","118,357","169,087","36,898"
2021년02월_남_20~29세,"3,555,102","701,927","222,783","170,285","207,750","108,914","111,005","80,445","19,239","952,514","100,402","110,006","133,001","113,441","111,414","159,730","208,823","43,423"
2021년02월_남_30~39세,"3,522,547","733,246","212,814","152,032","208,746","94,361","100,790","79,809","30,063","981,717","86,784","102,929","143,426","96,734","97,106","153,836","206,711","41,443"
2021년02월_남_40~49세,"4,211,408","754,506","257,146","188,481","247,319","119,358","117,977","95,488","35,638","1,171,899","114,658","124,645","175,060","137,729","138,583","199,533","275,500","57,888"
2021년02월_남_50~59세,"4,364,043","748,716","275,097","207,880","255,768","116,085","120,216","106,202","23,872","1,137,406","137,194","140,253","179,285","154,871","168,307","237,223","297,063","58,605"
2021년02월_남_60~69세,"3,346,265","592,809","253,816","157,160","185,546","78,869","88,425","74,454","15,313","776,618","121,861","113,739","142,045","127,800","138,566","205,870","233,377","39,997"
2021년02월_남_70~79세,"1,672,552","321,493","132,717","76,952","81,372","41,642","41,708","28,894","6,675","349,722","60,817","54,487","77,956","75,515","84,582","108,068","109,196","20,756"
2021년02월_남_80~89세,"619,492","110,577","42,571","27,861","27,185","14,231","14,752","7,660","2,452","128,993","26,076","22,832","35,430","31,000","35,010","44,927","39,782","8,153"
2021년02월_남_90~99세,"58,234","11,371","3,394","2,135","2,702","1,277","1,404",544,267,"12,768","2,584","2,071","3,453","3,092","3,297","3,944","3,316",615
2021년02월_남_100세 이상,"5,469","1,831",419,176,267,54,89,37,11,"1,189",274,165,209,182,123,217,184,42
2021년02월_여_총인구수,"25,987,581","4,958,324","1,729,221","1,222,947","1,468,460","731,622","732,401","550,763","180,041","6,694,692","765,689","788,371","1,037,516","905,834","919,906","1,308,580","1,656,750","336,464"
2021년02월_여_연령구간인구수,"25,987,581","4,958,324","1,729,221","1,222,947","1,468,460","731,622","732,401","550,763","180,041","6,694,692","765,689","788,371","1,037,516","905,834","919,906","1,308,580","1,656,750","336,464"
2021년02월_여_0~9세,"1,913,549","299,136","111,971","85,821","109,928","57,520","54,976","47,174","23,069","555,299","51,143","59,615","83,213","61,759","64,119","90,637","129,000","29,169"
2021년02월_여_10~19세,"2,305,347","378,055","130,951","107,112","132,578","75,197","70,275","52,828","21,554","644,754","65,462","71,264","97,048","83,788","80,034","106,825","153,986","33,636"
2021년02월_여_20~29세,"3,216,857","748,023","205,230","148,971","190,984","99,444","100,618","62,778","18,520","856,610","78,060","87,695","108,075","96,586","87,844","122,245","166,389","38,785"
2021년02월_여_30~39세,"3,312,039","733,415","203,211","139,822","194,897","90,476","92,292","70,362","31,494","922,654","78,358","90,738","122,725","90,696","87,360","134,430","188,443","40,666"
2021년02월_여_40~49세,"4,075,735","768,597","253,339","193,421","236,262","121,191","118,477","91,767","34,344","1,132,842","108,685","115,903","153,278","129,665","120,858","182,850","259,681","54,575"
2021년02월_여_50~59세,"4,280,875","774,113","291,497","216,577","256,025","118,006","120,992","102,582","21,888","1,107,386","129,523","132,351","160,050","144,399","145,359","221,278","284,626","54,223"
2021년02월_여_60~69세,"3,494,332","663,053","282,791","173,002","188,912","86,499","93,619","73,386","15,595","785,866","123,277","113,428","141,987","130,828","136,487","208,764","236,216","40,622"
2021년02월_여_70~79세,"2,037,709","384,981","161,610","98,939","96,861","52,232","49,928","31,798","7,794","420,304","74,591","66,221","93,740","95,239","108,033","133,644","136,858","24,936"
2021년02월_여_80~89세,"1,135,084","171,955","75,167","51,150","51,433","25,997","26,349","15,365","4,775","225,111","47,113","43,465","65,489","61,346","75,893","91,809","86,566","16,101"
2021년02월_여_90~99세,"199,228","31,954","11,965","7,561","9,856","4,684","4,584","2,580",969,"40,642","8,877","7,272","11,184","10,838","13,146","15,302","14,325","3,489"
2021년02월_여_100세 이상,"16,826","5,042","1,489",571,724,376,291,143,39,"3,224",600,419,727,690,773,796,660,262
2021년03월_계_총인구수,"51,705,905","9,598,484","3,372,399","2,408,875","2,936,461","1,445,473","1,458,463","1,129,254","360,462","13,465,837","1,536,399","1,595,714","2,115,823","1,797,450","1,844,811","2,635,563","3,330,463","673,974"
2021년03월_계_연령구간인구수,"51,705,905","9,598,484","3,372,399","2,408,875","2,936,461","1,445,473","1,458,463","1,129,254","360,462","13,465,837","1,536,399","1,595,714","2,115,823","1,797,450","1,844,811","2,635,563","3,330,463","673,974"
2021년03월_계_0~9세,"3,908,794","611,000","228,788","175,023","224,970","117,808","112,297","96,422","47,300","1,134,030","104,267","121,435","169,781","126,003","129,808","186,212","263,754","59,896"
2021년03월_계_10~19세,"4,761,113","773,744","269,772","223,056","272,731","155,277","145,010","111,038","43,522","1,325,112","136,144","147,917","201,595","173,148","165,694","224,849","322,143","70,361"
2021년03월_계_20~29세,"6,767,952","1,450,425","427,087","318,439","397,817","208,324","211,498","142,413","37,866","1,811,928","177,773","197,273","240,801","209,743","198,940","281,752","373,828","82,045"
2021년03월_계_30~39세,"6,812,701","1,460,545","413,824","290,921","402,590","184,137","192,338","149,430","61,515","1,902,623","164,474","192,814","265,022","186,504","183,333","287,291","393,463","81,877"
2021년03월_계_40~49세,"8,250,451","1,511,822","507,745","380,397","481,697","239,690","235,062","186,357","70,075","2,298,082","222,044","239,437","327,135","266,068","258,097","381,224","533,259","112,260"
2021년03월_계_50~59세,"8,613,059","1,513,916","562,268","422,961","510,040","233,891","240,184","207,808","45,953","2,241,613","265,217","270,956","337,907","298,408","312,636","457,121","579,448","112,732"
2021년03월_계_60~69세,"6,876,287","1,255,009","536,731","332,302","377,343","165,964","183,343","148,776","31,270","1,574,976","246,701","229,572","286,395","260,057","275,866","417,995","473,178","80,809"
2021년03월_계_70~79세,"3,694,544","698,222","293,083","176,041","177,632","93,656","91,414","60,792","14,451","767,454","134,639","120,213","171,028","170,491","191,873","241,666","246,385","45,504"
2021년03월_계_80~89세,"1,756,509","280,381","117,687","79,451","78,689","40,468","41,193","23,060","7,245","355,003","73,365","66,515","101,096","92,542","111,394","137,445","126,739","24,236"
2021년03월_계_90~99세,"252,860","40,690","14,652","9,757","12,430","5,966","5,920","3,070","1,228","52,598","11,279","9,260","14,544","13,931","16,503","19,293","17,680","4,059"
2021년03월_계_100세 이상,"11,635","2,730",762,527,522,292,204,88,37,"2,418",496,322,519,555,667,715,586,195
2021년03월_남_총인구수,"25,787,390","4,667,524","1,651,804","1,188,070","1,470,750","715,226","728,075","580,424","180,030","6,776,866","773,248","809,457","1,080,841","893,974","927,884","1,327,990","1,677,021","338,206"
2021년03월_남_연령구간인구수,"25,787,390","4,667,524","1,651,804","1,188,070","1,470,750","715,226","728,075","580,424","180,030","6,776,866","773,248","809,457","1,080,841","893,974","927,884","1,327,990","1,677,021","338,206"
2021년03월_남_0~9세,"2,004,358","313,593","117,397","89,724","115,534","60,518","57,718","49,576","24,191","580,656","53,356","62,073","86,924","64,662","66,099","96,026","135,499","30,812"
2021년03월_남_10~19세,"2,461,124","396,480","139,207","116,435","140,296","80,441","74,958","58,467","21,879","681,134","70,800","76,956","104,686","89,712","86,006","118,190","168,658","36,819"
2021년03월_남_20~29세,"3,553,434","701,692","222,299","169,898","207,288","108,861","110,997","80,049","19,340","954,223","100,001","109,843","132,916","113,372","111,245","159,753","208,326","43,331"
2021년03월_남_30~39세,"3,512,198","730,024","211,834","151,679","208,208","94,061","100,467","79,487","30,060","981,307","86,463","102,529","142,787","96,316","96,542","153,340","205,771","41,323"
2021년03월_남_40~49세,"4,194,134","749,245","255,985","187,691","246,409","118,954","117,325","95,078","35,685","1,169,016","113,993","124,152","174,570","137,030","137,910","198,786","274,572","57,733"
2021년03월_남_50~59세,"4,350,790","744,903","273,191","207,246","254,889","116,034","119,734","105,688","23,984","1,136,118","136,665","139,496","178,806","154,577","167,901","236,757","296,162","58,639"
2021년03월_남_60~69세,"3,365,650","592,801","253,865","158,081","186,974","79,138","89,062","74,951","15,478","783,261","122,776","115,081","143,402","128,577","139,161","207,695","235,216","40,131"
2021년03월_남_70~79세,"1,667,451","318,342","132,317","77,066","81,174","41,585","41,615","28,925","6,688","348,918","60,508","54,292","77,776","75,507","84,444","108,170","109,456","20,668"
2021년03월_남_80~89세,"619,697","109,404","42,457","28,025","27,220","14,328","14,798","7,685","2,455","129,226","26,078","22,934","35,483","31,060","35,212","45,250","39,941","8,141"
2021년03월_남_90~99세,"56,059","10,337","3,105","2,107","2,632","1,269","1,363",507,263,"12,419","2,481","2,025","3,403","3,064","3,282","3,903","3,305",594
2021년03월_남_100세 이상,"2,495",703,147,118,126,37,38,11,7,588,127,76,88,97,82,120,115,15
2021년03월_여_총인구수,"25,918,515","4,930,960","1,720,595","1,220,805","1,465,711","730,247","730,388","548,830","180,432","6,688,971","763,151","786,257","1,034,982","903,476","916,927","1,307,573","1,653,442","335,768"
2021년03월_여_연령구간인구수,"25,918,515","4,930,960","1,720,595","1,220,805","1,465,711","730,247","730,388","548,830","180,432","6,688,971","763,151","786,257","1,034,982","903,476","916,927","1,307,573","1,653,442","335,768"
2021년03월_여_0~9세,"1,904,436","297,407","111,391","85,299","109,436","57,290","54,579","46,846","23,109","553,374","50,911","59,362","82,857","61,341","63,709","90,186","128,255","29,084"
2021년03월_여_10~19세,"2,299,989","377,264","130,565","106,621","132,435","74,836","70,052","52,571","21,643","643,978","65,344","70,961","96,909","83,436","79,688","106,659","153,485","33,542"
2021년03월_여_20~29세,"3,214,518","748,733","204,788","148,541","190,529","99,463","100,501","62,364","18,526","857,705","77,772","87,430","107,885","96,371","87,695","121,999","165,502","38,714"
2021년03월_여_30~39세,"3,300,503","730,521","201,990","139,242","194,382","90,076","91,871","69,943","31,455","921,316","78,011","90,285","122,235","90,188","86,791","133,951","187,692","40,554"
2021년03월_여_40~49세,"4,056,317","762,577","251,760","192,706","235,288","120,736","117,737","91,279","34,390","1,129,066","108,051","115,285","152,565","129,038","120,187","182,438","258,687","54,527"
2021년03월_여_50~59세,"4,262,269","769,013","289,077","215,715","255,151","117,857","120,450","102,120","21,969","1,105,495","128,552","131,460","159,101","143,831","144,735","220,364","283,286","54,093"
2021년03월_여_60~69세,"3,510,637","662,208","282,866","174,221","190,369","86,826","94,281","73,825","15,792","791,715","123,925","114,491","142,993","131,480","136,705","210,300","237,962","40,678"
2021년03월_여_70~79세,"2,027,093","379,880","160,766","98,975","96,458","52,071","49,799","31,867","7,763","418,536","74,131","65,921","93,252","94,984","107,429","133,496","136,929","24,836"
2021년03월_여_80~89세,"1,136,812","170,977","75,230","51,426","51,469","26,140","26,395","15,375","4,790","225,777","47,287","43,581","65,613","61,482","76,182","92,195","86,798","16,095"
2021년03월_여_90~99세,"196,801","30,353","11,547","7,650","9,798","4,697","4,557","2,563",965,"40,179","8,798","7,235","11,141","10,867","13,221","15,390","14,375","3,465"
2021년03월_여_100세 이상,"9,140","2,027",615,409,396,255,166,77,30,"1,830",369,246,431,458,585,595,471,180
2021년04월_계_총인구수,"51,702,100","9,588,711","3,369,704","2,406,296","2,936,214","1,444,787","1,457,619","1,128,163","361,396","13,479,798","1,536,175","1,596,303","2,116,452","1,796,331","1,844,148","2,635,896","3,329,623","674,484"
2021년04월_계_연령구간인구수,"51,702,100","9,588,711","3,369,704","2,406,296","2,936,214","1,444,787","1,457,619","1,128,163","361,396","13,479,798","1,536,175","1,596,303","2,116,452","1,796,331","1,844,148","2,635,896","3,329,623","674,484"
2021년04월_계_0~9세,"3,891,405","607,863","227,645","174,060","223,789","117,272","111,757","95,855","47,239","1,130,520","103,764","120,958","169,094","125,253","129,089","185,360","262,156","59,731"
2021년04월_계_10~19세,"4,753,626","770,905","269,088","222,409","272,335","154,930","144,580","110,894","43,710","1,325,369","135,834","147,753","201,400","172,628","165,294","224,452","321,732","70,313"
2021년04월_계_20~29세,"6,761,949","1,448,195","426,109","317,686","397,230","208,208","211,361","142,012","38,010","1,812,656","177,456","197,283","240,595","209,487","198,752","281,555","373,293","82,061"
2021년04월_계_30~39세,"6,802,386","1,458,508","413,070","290,180","402,023","183,705","192,055","148,949","61,490","1,901,856","164,049","192,675","264,398","185,964","182,942","286,646","392,090","81,786"
2021년04월_계_40~49세,"8,244,087","1,508,768","507,314","379,728","481,422","239,431","234,618","186,142","70,245","2,298,715","221,735","239,112","327,136","265,638","257,603","381,057","533,055","112,368"
2021년04월_계_50~59세,"8,604,370","1,511,117","560,443","422,181","509,335","233,781","239,844","207,341","46,140","2,242,984","264,796","270,275","337,664","298,144","312,389","456,550","578,495","112,891"
2021년04월_계_60~69세,"6,918,145","1,259,839","538,609","333,756","380,258","166,786","184,422","149,602","31,569","1,587,742","248,600","231,704","288,630","261,328","277,277","420,500","476,254","81,269"
2021년04월_계_70~79세,"3,693,918","697,684","293,433","175,962","177,642","93,666","91,427","61,003","14,422","767,606","134,410","119,962","170,950","170,497","191,492","241,463","246,804","45,495"
2021년04월_계_80~89세,"1,766,149","282,213","118,489","79,992","79,183","40,716","41,422","23,183","7,284","357,086","73,713","66,910","101,393","92,815","112,032","138,128","127,294","24,296"
2021년04월_계_90~99세,"254,459","40,883","14,737","9,815","12,477","6,001","5,932","3,096","1,251","52,864","11,331","9,348","14,668","14,018","16,622","19,467","17,871","4,078"
2021년04월_계_100세 이상,"11,606","2,736",767,527,520,291,201,86,36,"2,400",487,323,524,559,656,718,579,196
2021년04월_남_총인구수,"25,784,538","4,661,711","1,650,252","1,186,663","1,470,490","714,834","727,522","579,853","180,462","6,784,466","773,037","809,679","1,081,275","893,415","927,667","1,328,240","1,676,550","338,422"
2021년04월_남_연령구간인구수,"25,784,538","4,661,711","1,650,252","1,186,663","1,470,490","714,834","727,522","579,853","180,462","6,784,466","773,037","809,679","1,081,275","893,415","927,667","1,328,240","1,676,550","338,422"
2021년04월_남_0~9세,"1,995,212","311,894","116,788","89,201","114,935","60,215","57,464","49,243","24,138","578,890","53,087","61,815","86,543","64,295","65,770","95,529","134,678","30,727"
2021년04월_남_10~19세,"2,456,839","394,929","138,793","116,065","140,034","80,270","74,723","58,389","21,991","681,423","70,583","76,852","104,558","89,424","85,729","117,953","168,347","36,776"
2021년04월_남_20~29세,"3,550,306","700,106","221,748","169,519","206,995","108,762","110,901","79,887","19,408","954,827","99,831","109,808","132,853","113,225","111,168","159,722","208,160","43,386"
2021년04월_남_30~39세,"3,507,413","729,046","211,534","151,345","207,964","93,897","100,347","79,228","30,026","981,229","86,151","102,467","142,442","96,038","96,318","153,072","205,068","41,241"
2021년04월_남_40~49세,"4,190,587","747,653","255,758","187,387","246,217","118,857","117,038","95,028","35,767","1,169,273","113,843","123,945","174,552","136,817","137,655","198,630","274,435","57,732"
2021년04월_남_50~59세,"4,347,620","743,744","272,472","206,898","254,583","116,033","119,640","105,402","24,073","1,136,978","136,524","139,115","178,739","154,498","167,869","236,526","295,775","58,751"
2021년04월_남_60~69세,"3,385,900","594,968","254,617","158,693","188,402","79,467","89,501","75,345","15,637","789,501","123,761","116,237","144,670","129,133","139,935","208,998","236,673","40,362"
2021년04월_남_70~79세,"1,667,934","318,032","132,478","77,098","81,182","41,574","41,606","29,052","6,681","349,150","60,433","54,217","77,829","75,612","84,394","108,186","109,745","20,665"
2021년04월_남_80~89세,"623,913","110,235","42,798","28,225","27,416","14,442","14,907","7,758","2,469","130,158","26,222","23,098","35,581","31,193","35,458","45,560","40,223","8,170"
2021년04월_남_90~99세,"56,334","10,401","3,117","2,112","2,638","1,280","1,359",510,265,"12,458","2,479","2,047","3,419","3,083","3,292","3,943","3,334",597
2021년04월_남_100세 이상,"2,480",703,149,120,124,37,36,11,7,579,123,78,89,97,79,121,112,15
2021년04월_여_총인구수,"25,917,562","4,927,000","1,719,452","1,219,633","1,465,724","729,953","730,097","548,310","180,934","6,695,332","763,138","786,624","1,035,177","902,916","916,481","1,307,656","1,653,073","336,062"
2021년04월_여_연령구간인구수,"25,917,562","4,927,000","1,719,452","1,219,633","1,465,724","729,953","730,097","548,310","180,934","6,695,332","763,138","786,624","1,035,177","902,916","916,481","1,307,656","1,653,073","336,062"
2021년04월_여_0~9세,"1,896,193","295,969","110,857","84,859","108,854","57,057","54,293","46,612","23,101","551,630","50,677","59,143","82,551","60,958","63,319","89,831","127,478","29,004"
2021년04월_여_10~19세,"2,296,787","375,976","130,295","106,344","132,301","74,660","69,857","52,505","21,719","643,946","65,251","70,901","96,842","83,204","79,565","106,499","153,385","33,537"
