카테고리,인천광역시 남동구,인천광역시 남동구 구월1동,인천광역시 남동구 구월2동,인천광역시 남동구 구월3동,인천광역시 남동구 구월4동,인천광역시 남동구 간석1동,인천광역시 남동구 간석2동,인천광역시 남동구 간석3동,인천광역시 남동구 간석4동,인천광역시 남동구 만수1동,인천광역시 남동구 만수2동,인천광역시 남동구 만수3동,인천광역시 남동구 만수4동,인천광역시 남동구 만수5동,인천광역시 남동구 만수6동,인천광역시 남동구 장수서창동,인천광역시 남동구 서창2동,인천광역시 남동구 남촌도림동,인천광역시 남동구 논현1동,인천광역시 남동구 논현2동,인천광역시 남동구 논현고잔동
2021년03월_계_30~39세,"71,302","4,632","4,466","5,669","1,650","3,115","2,750","3,662","4,075","2,160","2,932","2,197","2,809","1,817","2,847","2,388","7,441","2,260","4,506","4,597","5,329"
2021년03월_계_40~49세,"88,072","5,584","6,598","4,732","2,248","3,392","3,822","4,256","4,535","2,426","4,095","2,871","3,294","2,076","3,726","3,420","7,552","3,307","5,795","5,621","8,722"
2021년03월_계_50~59세,"89,633","5,077","5,764","4,426","2,967","3,965","3,792","5,254","5,188","3,322","4,323","3,204","3,777","3,069","4,811","3,470","4,992","4,269","5,532","5,642","6,789"
2021년03월_계_60~69세,"67,411","3,763","4,131","2,984","2,369","3,246","2,979","4,178","4,157","2,818","3,496","2,505","3,162","2,733","3,634","2,987","4,083","3,157","3,588","3,783","3,658"
2021년03월_계_70~79세,"30,999","1,578","1,762","1,375","1,282","1,808","1,538","2,003","1,850","1,499","1,586","1,154","1,394","1,442","1,599","1,243","1,637","1,442","1,513","1,888","1,406"
2021년03월_계_80~89세,"12,764",614,631,517,547,755,567,833,776,795,554,402,654,527,799,489,525,602,639,897,641
2021년03월_계_90~99세,"2,014",126,103,69,78,112,107,114,123,102,89,62,101,84,151,81,86,103,114,126,83
2021년03월_계_100세 이상,80,4,7,1,5,3,2,9,11,1,3,3,4,2,4,1,3,3,1,10,3
2021년03월_남_총인구수,"259,545","15,480","17,595","14,723","7,560","10,975","11,079","13,981","14,465","8,435","12,031","8,991","10,432","7,756","12,071","10,081","19,704","10,843","16,192","16,599","20,552"
2021년03월_남_연령구간인구수,"259,545","15,480","17,595","14,723","7,560","10,975","11,079","13,981","14,465","8,435","12,031","8,991","10,432","7,756","12,071","10,081","19,704","10,843","16,192","16,599","20,552"
2021년03월_남_0~9세,"20,896","1,591","1,900",858,330,605,808,781,887,436,878,666,725,320,753,800,"3,015",655,"1,400","1,267","2,221"
2021년03월_남_10~19세,"25,305","1,473","2,250",928,570,830,"1,099","1,059","1,192",557,"1,233",835,"1,011",504,"1,150","1,140","1,982","1,021","1,816","1,729","2,926"
2021년03월_남_20~29세,"36,286","2,087","2,220","2,865","1,113","1,609","1,524","2,061","2,153","1,176","1,706","1,308","1,511","1,136","1,819","1,296","1,881","1,566","2,256","2,501","2,498"
2021년03월_남_30~39세,"36,711","2,265","2,105","3,040",949,"1,682","1,388","1,935","2,145","1,160","1,506","1,183","1,452","1,034","1,496","1,207","3,581","1,199","2,366","2,528","2,490"
2021년03월_남_40~49세,"44,800","2,902","3,177","2,566","1,228","1,763","1,956","2,243","2,318","1,252","2,045","1,488","1,605","1,120","1,764","1,731","3,937","1,733","2,921","2,836","4,215"
2021년03월_남_50~59세,"44,178","2,415","2,879","2,195","1,491","1,911","1,922","2,633","2,552","1,654","2,058","1,571","1,795","1,516","2,302","1,668","2,368","2,165","2,788","2,801","3,494"
2021년03월_남_60~69세,"32,515","1,785","1,968","1,446","1,123","1,519","1,446","2,020","2,053","1,341","1,635","1,247","1,457","1,278","1,810","1,452","1,969","1,611","1,731","1,784","1,840"
2021년03월_남_70~79세,"14,096",734,837,616,556,792,707,915,878,607,750,545,658,631,705,579,795,658,669,824,640
2021년03월_남_80~89세,"4,350",210,236,188,190,249,195,305,262,231,200,138,196,204,243,189,167,215,222,300,210
2021년03월_남_90~99세,395,18,21,21,10,15,34,26,23,21,19,10,21,13,29,19,8,20,23,26,18
2021년03월_남_100세 이상,13,0,2,0,0,0,0,3,2,0,1,0,1,0,0,0,1,0,0,3,0
2021년03월_여_총인구수,"263,168","16,274","18,089","14,921","7,405","11,323","11,047","14,017","14,572","8,897","12,485","8,830","10,964","7,748","12,661","10,137","19,998","10,313","16,004","16,351","21,132"
2021년03월_여_연령구간인구수,"263,168","16,274","18,089","14,921","7,405","11,323","11,047","14,017","14,572","8,897","12,485","8,830","10,964","7,748","12,661","10,137","19,998","10,313","16,004","16,351","21,132"
2021년03월_여_0~9세,"19,752","1,511","1,678",772,299,548,763,806,884,416,844,623,729,297,673,798,"2,823",603,"1,391","1,156","2,138"
2021년03월_여_10~19세,"24,114","1,586","2,107",856,468,772,"1,000","1,038","1,187",525,"1,230",796,890,494,"1,161","1,047","1,783",889,"1,740","1,604","2,941"
2021년03월_여_20~29세,"34,085","2,128","2,067","3,592","1,039","1,538","1,375","1,944","2,019","1,099","1,547","1,195","1,335","1,003","1,605","1,058","1,899","1,279","1,905","2,129","2,329"
2021년03월_여_30~39세,"34,591","2,367","2,361","2,629",701,"1,433","1,362","1,727","1,930","1,000","1,426","1,014","1,357",783,"1,351","1,181","3,860","1,061","2,140","2,069","2,839"
2021년03월_여_40~49세,"43,272","2,682","3,421","2,166","1,020","1,629","1,866","2,013","2,217","1,174","2,050","1,383","1,689",956,"1,962","1,689","3,615","1,574","2,874","2,785","4,507"
2021년03월_여_50~59세,"45,455","2,662","2,885","2,231","1,476","2,054","1,870","2,621","2,636","1,668","2,265","1,633","1,982","1,553","2,509","1,802","2,624","2,104","2,744","2,841","3,295"
2021년03월_여_60~69세,"34,896","1,978","2,163","1,538","1,246","1,727","1,533","2,158","2,104","1,477","1,861","1,258","1,705","1,455","1,824","1,535","2,114","1,546","1,857","1,999","1,818"
2021년03월_여_70~79세,"16,903",844,925,759,726,"1,016",831,"1,088",972,892,836,609,736,811,894,664,842,784,844,"1,064",766
2021년03월_여_80~89세,"8,414",404,395,329,357,506,372,528,514,564,354,264,458,323,556,300,358,387,417,597,431
2021년03월_여_90~99세,"1,619",108,82,48,68,97,73,88,100,81,70,52,80,71,122,62,78,83,91,100,65
2021년03월_여_100세 이상,67,4,5,1,5,3,2,6,9,1,2,3,3,2,4,1,2,3,1,7,3
2021년04월_계_총인구수,"522,330","31,745","35,659","29,731","14,917","22,231","22,141","27,967","28,972","17,347","24,455","17,812","21,342","15,468","24,648","20,183","39,743","21,130","32,239","32,944","41,656"
2021년04월_계_연령구간인구수,"522,330","31,745","35,659","29,731","14,917","22,231","22,141","27,967","28,972","17,347","24,455","17,812","21,342","15,468","24,648","20,183","39,743","21,130","32,239","32,944","41,656"
2021년04월_계_0~9세,"40,351","3,071","3,550","1,635",623,"1,151","1,555","1,559","1,763",839,"1,687","1,290","1,439",609,"1,405","1,582","5,821","1,235","2,789","2,418","4,330"
2021년04월_계_10~19세,"49,332","3,059","4,352","1,789","1,028","1,577","2,097","2,104","2,351","1,085","2,464","1,618","1,899",998,"2,297","2,184","3,803","1,892","3,544","3,315","5,876"
2021년04월_계_20~29세,"70,232","4,216","4,280","6,461","2,157","3,121","2,895","4,001","4,131","2,291","3,244","2,505","2,825","2,133","3,400","2,353","3,763","2,838","4,170","4,631","4,817"
2021년04월_계_30~39세,"71,104","4,602","4,472","5,686","1,646","3,120","2,747","3,633","4,079","2,159","2,907","2,186","2,814","1,819","2,837","2,365","7,383","2,269","4,505","4,581","5,294"
2021년04월_계_40~49세,"88,008","5,594","6,600","4,736","2,234","3,376","3,829","4,243","4,521","2,426","4,087","2,898","3,263","2,059","3,703","3,412","7,594","3,295","5,795","5,622","8,721"
2021년04월_계_50~59세,"89,447","5,064","5,745","4,463","2,959","3,944","3,796","5,229","5,172","3,305","4,316","3,171","3,774","3,032","4,791","3,449","4,991","4,269","5,541","5,639","6,797"
2021년04월_계_60~69세,"67,902","3,799","4,167","3,001","2,370","3,265","3,010","4,219","4,178","2,849","3,517","2,519","3,185","2,743","3,654","3,007","4,136","3,179","3,617","3,811","3,676"
2021년04월_계_70~79세,"30,995","1,585","1,750","1,374","1,273","1,807","1,536","2,017","1,855","1,491","1,579","1,151","1,400","1,452","1,598","1,252","1,630","1,436","1,517","1,884","1,408"
2021년04월_계_80~89세,"12,868",626,630,519,543,753,568,840,787,794,558,408,645,535,809,497,535,609,651,909,652
2021년04월_계_90~99세,"2,009",125,105,66,79,114,106,113,124,107,93,63,93,86,150,81,83,105,110,124,82
2021년04월_계_100세 이상,82,4,8,1,5,3,2,9,11,1,3,3,5,2,4,1,4,3,0,10,3
2021년04월_남_총인구수,"259,335","15,476","17,566","14,776","7,531","10,932","11,087","13,958","14,446","8,440","11,980","8,986","10,400","7,748","12,028","10,058","19,740","10,833","16,202","16,596","20,552"
2021년04월_남_연령구간인구수,"259,335","15,476","17,566","14,776","7,531","10,932","11,087","13,958","14,446","8,440","11,980","8,986","10,400","7,748","12,028","10,058","19,740","10,833","16,202","16,596","20,552"
2021년04월_남_0~9세,"20,765","1,578","1,892",860,327,603,801,767,888,430,861,672,717,318,742,795,"3,008",636,"1,398","1,261","2,211"
2021년04월_남_10~19세,"25,249","1,482","2,242",930,561,814,"1,099","1,064","1,175",552,"1,223",824,"1,004",505,"1,146","1,139","2,002","1,015","1,824","1,719","2,929"
2021년04월_남_20~29세,"36,192","2,083","2,216","2,872","1,112","1,598","1,505","2,059","2,136","1,186","1,693","1,309","1,511","1,139","1,806","1,289","1,872","1,562","2,248","2,498","2,498"
2021년04월_남_30~39세,"36,632","2,245","2,098","3,055",944,"1,680","1,397","1,917","2,144","1,165","1,491","1,176","1,444","1,038","1,495","1,200","3,557","1,211","2,361","2,535","2,479"
2021년04월_남_40~49세,"44,762","2,898","3,184","2,566","1,222","1,764","1,962","2,235","2,318","1,244","2,041","1,498","1,595","1,106","1,751","1,725","3,965","1,723","2,922","2,841","4,202"
2021년04월_남_50~59세,"44,095","2,423","2,860","2,214","1,487","1,893","1,920","2,620","2,551","1,649","2,055","1,559","1,786","1,499","2,293","1,661","2,367","2,168","2,788","2,796","3,506"
2021년04월_남_60~69세,"32,757","1,799","1,986","1,454","1,126","1,524","1,466","2,040","2,065","1,358","1,645","1,253","1,472","1,283","1,814","1,459","1,997","1,621","1,746","1,790","1,859"
2021년04월_남_70~79세,"14,089",738,828,616,554,791,707,917,880,604,745,543,661,640,707,578,791,657,670,824,638
2021년04월_남_80~89세,"4,389",211,236,190,188,249,198,308,263,232,206,141,190,207,246,193,172,220,222,304,213
2021년04월_남_90~99세,392,19,22,19,10,16,32,28,24,20,19,11,19,13,28,19,8,20,23,25,17
2021년04월_남_100세 이상,13,0,2,0,0,0,0,3,2,0,1,0,1,0,0,0,1,0,0,3,0
2021년04월_여_총인구수,"262,995","16,269","18,093","14,955","7,386","11,299","11,054","14,009","14,526","8,907","12,475","8,826","10,942","7,720","12,620","10,125","20,003","10,297","16,037","16,348","21,104"
2021년04월_여_연령구간인구수,"262,995","16,269","18,093","14,955","7,386","11,299","11,054","14,009","14,526","8,907","12,475","8,826","10,942","7,720","12,620","10,125","20,003","10,297","16,037","16,348","21,104"
2021년04월_여_0~9세,"19,586","1,493","1,658",775,296,548,754,792,875,409,826,618,722,291,663,787,"2,813",599,"1,391","1,157","2,119"
2021년04월_여_10~19세,"24,083","1,577","2,110",859,467,763,998,"1,040","1,176",533,"1,241",794,895,493,"1,151","1,045","1,801",877,"1,720","1,596","2,947"
2021년04월_여_20~29세,"34,040","2,133","2,064","3,589","1,045","1,523","1,390","1,942","1,995","1,105","1,551","1,196","1,314",994,"1,594","1,064","1,891","1,276","1,922","2,133","2,319"
2021년04월_여_30~39세,"34,472","2,357","2,374","2,631",702,"1,440","1,350","1,716","1,935",994,"1,416","1,010","1,370",781,"1,342","1,165","3,826","1,058","2,144","2,046","2,815"
2021년04월_여_40~49세,"43,246","2,696","3,416","2,170","1,012","1,612","1,867","2,008","2,203","1,182","2,046","1,400","1,668",953,"1,952","1,687","3,629","1,572","2,873","2,781","4,519"
2021년04월_여_50~59세,"45,352","2,641","2,885","2,249","1,472","2,051","1,876","2,609","2,621","1,656","2,261","1,612","1,988","1,533","2,498","1,788","2,624","2,101","2,753","2,843","3,291"
2021년04월_여_60~69세,"35,145","2,000","2,181","1,547","1,244","1,741","1,544","2,179","2,113","1,491","1,872","1,266","1,713","1,460","1,840","1,548","2,139","1,558","1,871","2,021","1,817"
2021년04월_여_70~79세,"16,906",847,922,758,719,"1,016",829,"1,100",975,887,834,608,739,812,891,674,839,779,847,"1,060",770
2021년04월_여_80~89세,"8,479",415,394,329,355,504,370,532,524,562,352,267,455,328,563,304,363,389,429,605,439
2021년04월_여_90~99세,"1,617",106,83,47,69,98,74,85,100,87,74,52,74,73,122,62,75,85,87,99,65
2021년04월_여_100세 이상,69,4,6,1,5,3,2,6,9,1,2,3,4,2,4,1,3,3,0,7,3
2021년05월_계_총인구수,"521,719","31,697","35,672","29,806","14,859","22,066","22,127","27,870","28,940","17,305","24,457","17,756","21,330","15,457","24,590","20,158","39,693","21,105","32,207","32,996","41,628"
2021년05월_계_연령구간인구수,"521,719","31,697","35,672","29,806","14,859","22,066","22,127","27,870","28,940","17,305","24,457","17,756","21,330","15,457","24,590","20,158","39,693","21,105","32,207","32,996","41,628"
2021년05월_계_0~9세,"40,035","3,060","3,516","1,637",618,"1,124","1,549","1,548","1,746",821,"1,669","1,273","1,424",608,"1,382","1,561","5,797","1,232","2,771","2,402","4,297"
2021년05월_계_10~19세,"49,283","3,052","4,353","1,797","1,024","1,572","2,086","2,079","2,348","1,081","2,466","1,621","1,903",994,"2,281","2,196","3,820","1,877","3,537","3,309","5,887"
2021년05월_계_20~29세,"70,064","4,188","4,302","6,449","2,154","3,094","2,908","3,984","4,118","2,294","3,245","2,493","2,801","2,139","3,392","2,346","3,737","2,827","4,171","4,619","4,803"
2021년05월_계_30~39세,"70,742","4,579","4,434","5,714","1,629","3,083","2,730","3,608","4,057","2,155","2,872","2,176","2,819","1,825","2,803","2,353","7,313","2,248","4,447","4,621","5,276"
2021년05월_계_40~49세,"87,720","5,602","6,599","4,735","2,221","3,345","3,813","4,220","4,518","2,396","4,100","2,868","3,240","2,027","3,675","3,393","7,610","3,275","5,800","5,605","8,678"
2021년05월_계_50~59세,"89,365","5,051","5,754","4,471","2,927","3,908","3,803","5,202","5,152","3,288","4,320","3,173","3,775","3,006","4,794","3,435","4,997","4,283","5,540","5,654","6,832"
2021년05월_계_60~69세,"68,419","3,833","4,216","3,032","2,390","3,267","3,021","4,245","4,207","2,875","3,538","2,525","3,220","2,772","3,678","3,043","4,159","3,202","3,651","3,840","3,705"
2021년05월_계_70~79세,"31,035","1,587","1,746","1,378","1,274","1,806","1,532","2,012","1,865","1,492","1,584","1,153","1,407","1,453","1,615","1,247","1,636","1,432","1,522","1,887","1,407"
2021년05월_계_80~89세,"12,960",617,639,525,540,752,579,849,794,798,565,407,641,545,816,505,537,615,656,921,659
2021년05월_계_90~99세,"2,012",124,105,67,77,111,104,115,125,104,95,64,93,86,150,78,83,111,112,127,81
2021년05월_계_100세 이상,84,4,8,1,5,4,2,8,10,1,3,3,7,2,4,1,4,3,0,11,3
2021년05월_남_총인구수,"259,035","15,441","17,573","14,804","7,499","10,858","11,074","13,911","14,442","8,437","11,984","8,951","10,405","7,732","11,998","10,031","19,708","10,822","16,210","16,635","20,520"
2021년05월_남_연령구간인구수,"259,035","15,441","17,573","14,804","7,499","10,858","11,074","13,911","14,442","8,437","11,984","8,951","10,405","7,732","11,998","10,031","19,708","10,822","16,210","16,635","20,520"
2021년05월_남_0~9세,"20,610","1,573","1,877",867,326,587,799,767,882,420,849,662,710,319,732,778,"2,992",637,"1,397","1,251","2,185"
2021년05월_남_10~19세,"25,196","1,477","2,236",932,556,811,"1,089","1,050","1,171",551,"1,227",823,"1,007",499,"1,135","1,143","2,015","1,005","1,830","1,712","2,927"
2021년05월_남_20~29세,"36,133","2,063","2,236","2,859","1,109","1,591","1,515","2,053","2,131","1,187","1,697","1,318","1,494","1,141","1,809","1,284","1,859","1,566","2,246","2,491","2,484"
2021년05월_남_30~39세,"36,449","2,230","2,082","3,064",931,"1,661","1,384","1,900","2,139","1,173","1,471","1,160","1,450","1,040","1,479","1,191","3,521","1,195","2,329","2,566","2,483"
2021년05월_남_40~49세,"44,656","2,905","3,180","2,552","1,221","1,755","1,959","2,234","2,319","1,232","2,054","1,487","1,584","1,090","1,746","1,715","3,973","1,714","2,929","2,835","4,172"
2021년05월_남_50~59세,"44,057","2,417","2,863","2,232","1,462","1,877","1,919","2,608","2,541","1,642","2,057","1,555","1,790","1,476","2,289","1,660","2,367","2,168","2,797","2,811","3,526"
2021년05월_남_60~69세,"33,001","1,813","2,006","1,468","1,145","1,525","1,469","2,048","2,078","1,371","1,654","1,250","1,495","1,298","1,820","1,477","2,005","1,635","1,764","1,805","1,875"
2021년05월_남_70~79세,"14,112",737,833,620,552,788,705,906,887,607,750,543,664,643,712,570,794,661,671,831,638
2021년05월_남_80~89세,"4,422",207,239,191,187,249,204,313,267,234,206,141,191,213,249,196,173,220,224,305,213
2021년05월_남_90~99세,385,19,19,19,10,14,31,29,25,20,18,12,18,13,27,17,8,21,23,25,17
2021년05월_남_100세 이상,14,0,2,0,0,0,0,3,2,0,1,0,2,0,0,0,1,0,0,3,0
2021년05월_여_총인구수,"262,684","16,256","18,099","15,002","7,360","11,208","11,053","13,959","14,498","8,868","12,473","8,805","10,925","7,725","12,592","10,127","19,985","10,283","15,997","16,361","21,108"
2021년05월_여_연령구간인구수,"262,684","16,256","18,099","15,002","7,360","11,208","11,053","13,959","14,498","8,868","12,473","8,805","10,925","7,725","12,592","10,127","19,985","10,283","15,997","16,361","21,108"
2021년05월_여_0~9세,"19,425","1,487","1,639",770,292,537,750,781,864,401,820,611,714,289,650,783,"2,805",595,"1,374","1,151","2,112"
2021년05월_여_10~19세,"24,087","1,575","2,117",865,468,761,997,"1,029","1,177",530,"1,239",798,896,495,"1,146","1,053","1,805",872,"1,707","1,597","2,960"
2021년05월_여_20~29세,"33,931","2,125","2,066","3,590","1,045","1,503","1,393","1,931","1,987","1,107","1,548","1,175","1,307",998,"1,583","1,062","1,878","1,261","1,925","2,128","2,319"
2021년05월_여_30~39세,"34,293","2,349","2,352","2,650",698,"1,422","1,346","1,708","1,918",982,"1,401","1,016","1,369",785,"1,324","1,162","3,792","1,053","2,118","2,055","2,793"
2021년05월_여_40~49세,"43,064","2,697","3,419","2,183","1,000","1,590","1,854","1,986","2,199","1,164","2,046","1,381","1,656",937,"1,929","1,678","3,637","1,561","2,871","2,770","4,506"
2021년05월_여_50~59세,"45,308","2,634","2,891","2,239","1,465","2,031","1,884","2,594","2,611","1,646","2,263","1,618","1,985","1,530","2,505","1,775","2,630","2,115","2,743","2,843","3,306"
2021년05월_여_60~69세,"35,418","2,020","2,210","1,564","1,245","1,742","1,552","2,197","2,129","1,504","1,884","1,275","1,725","1,474","1,858","1,566","2,154","1,567","1,887","2,035","1,830"
2021년05월_여_70~79세,"16,923",850,913,758,722,"1,018",827,"1,106",978,885,834,610,743,810,903,677,842,771,851,"1,056",769
2021년05월_여_80~89세,"8,538",410,400,334,353,503,375,536,527,564,359,266,450,332,567,309,364,395,432,616,446
2021년05월_여_90~99세,"1,627",105,86,48,67,97,73,86,100,84,77,52,75,73,123,61,75,90,89,102,64
2021년05월_여_100세 이상,70,4,6,1,5,4,2,5,8,1,2,3,5,2,4,1,3,3,0,8,3
2021년06월_계_총인구수,"521,340","31,736","35,698","29,931","14,783","21,987","22,079","27,770","28,961","17,321","24,461","17,758","21,293","15,398","24,572","20,103","39,656","21,072","32,209","32,999","41,553"
2021년06월_계_연령구간인구수,"521,340","31,736","35,698","29,931","14,783","21,987","22,079","27,770","28,961","17,321","24,461","17,758","21,293","15,398","24,572","20,103","39,656","21,072","32,209","32,999","41,553"
2021년06월_계_0~9세,"39,766","3,055","3,495","1,641",609,"1,102","1,537","1,526","1,746",819,"1,654","1,272","1,416",597,"1,363","1,552","5,767","1,232","2,751","2,380","4,252"
2021년06월_계_10~19세,"49,245","3,069","4,362","1,810","1,000","1,566","2,075","2,066","2,344","1,083","2,464","1,618","1,886",980,"2,280","2,188","3,835","1,867","3,546","3,310","5,896"
2021년06월_계_20~29세,"69,911","4,153","4,317","6,466","2,149","3,106","2,899","3,978","4,118","2,281","3,252","2,489","2,787","2,141","3,385","2,336","3,706","2,805","4,143","4,626","4,774"
2021년06월_계_30~39세,"70,528","4,582","4,398","5,741","1,608","3,091","2,687","3,597","4,054","2,166","2,877","2,195","2,814","1,804","2,790","2,330","7,244","2,252","4,445","4,589","5,264"
2021년06월_계_40~49세,"87,639","5,609","6,609","4,768","2,221","3,318","3,797","4,199","4,520","2,384","4,095","2,849","3,237","2,026","3,660","3,370","7,658","3,261","5,798","5,608","8,652"
2021년06월_계_50~59세,"89,077","5,055","5,745","4,452","2,899","3,870","3,829","5,170","5,125","3,276","4,316","3,161","3,759","2,971","4,790","3,409","4,970","4,251","5,528","5,657","6,844"
2021년06월_계_60~69세,"68,966","3,856","4,250","3,075","2,406","3,268","3,023","4,259","4,253","2,911","3,548","2,552","3,236","2,791","3,713","3,070","4,209","3,236","3,710","3,882","3,718"
2021년06월_계_70~79세,"31,065","1,605","1,760","1,381","1,270","1,800","1,542","1,997","1,872","1,491","1,586","1,152","1,406","1,452","1,617","1,258","1,637","1,437","1,515","1,873","1,414"
2021년06월_계_80~89세,"13,050",626,648,529,538,748,585,857,794,806,573,402,654,546,820,510,544,618,657,938,657
2021년06월_계_90~99세,"2,009",122,105,67,78,113,103,113,126,103,93,65,90,88,150,79,82,110,116,127,79
2021년06월_계_100세 이상,84,4,9,1,5,5,2,8,9,1,3,3,8,2,4,1,4,3,0,9,3
2021년06월_남_총인구수,"258,876","15,462","17,571","14,852","7,464","10,819","11,021","13,866","14,456","8,468","12,002","8,958","10,387","7,684","11,988","9,991","19,715","10,798","16,248","16,643","20,483"
2021년06월_남_연령구간인구수,"258,876","15,462","17,571","14,852","7,464","10,819","11,021","13,866","14,456","8,468","12,002","8,958","10,387","7,684","11,988","9,991","19,715","10,798","16,248","16,643","20,483"
2021년06월_남_0~9세,"20,465","1,570","1,860",861,323,576,789,757,883,421,848,660,710,314,717,772,"2,979",637,"1,384","1,244","2,160"
2021년06월_남_10~19세,"25,203","1,482","2,248",938,543,810,"1,087","1,045","1,171",554,"1,225",824,994,491,"1,143","1,138","2,030",998,"1,847","1,708","2,927"
2021년06월_남_20~29세,"36,071","2,057","2,243","2,859","1,104","1,607","1,508","2,040","2,129","1,187","1,703","1,314","1,489","1,135","1,809","1,276","1,849","1,551","2,232","2,504","2,475"
2021년06월_남_30~39세,"36,362","2,226","2,061","3,085",922,"1,661","1,354","1,900","2,131","1,183","1,480","1,169","1,445","1,019","1,472","1,182","3,497","1,199","2,348","2,547","2,481"
2021년06월_남_40~49세,"44,617","2,912","3,181","2,564","1,219","1,737","1,943","2,232","2,329","1,227","2,054","1,487","1,584","1,091","1,739","1,707","3,993","1,712","2,923","2,842","4,141"
2021년06월_남_50~59세,"43,904","2,417","2,854","2,231","1,452","1,855","1,935","2,587","2,524","1,643","2,057","1,548","1,782","1,458","2,289","1,635","2,353","2,142","2,790","2,807","3,545"
2021년06월_남_60~69세,"33,267","1,824","2,020","1,481","1,152","1,528","1,462","2,056","2,106","1,386","1,657","1,264","1,508","1,310","1,829","1,489","2,038","1,651","1,800","1,826","1,880"
2021년06월_남_70~79세,"14,134",746,840,620,553,782,707,903,886,612,751,541,661,641,713,578,789,667,672,827,645
2021년06월_남_80~89세,"4,458",210,243,193,186,249,205,315,271,236,208,139,194,212,251,197,177,221,228,309,214
2021년06월_남_90~99세,382,18,19,20,10,14,31,28,25,19,18,12,18,13,26,17,9,20,24,26,15
2021년06월_남_100세 이상,13,0,2,0,0,0,0,3,1,0,1,0,2,0,0,0,1,0,0,3,0
2021년06월_여_총인구수,"262,464","16,274","18,127","15,079","7,319","11,168","11,058","13,904","14,505","8,853","12,459","8,800","10,906","7,714","12,584","10,112","19,941","10,274","15,961","16,356","21,070"
2021년06월_여_연령구간인구수,"262,464","16,274","18,127","15,079","7,319","11,168","11,058","13,904","14,505","8,853","12,459","8,800","10,906","7,714","12,584","10,112","19,941","10,274","15,961","16,356","21,070"
2021년06월_여_0~9세,"19,301","1,485","1,635",780,286,526,748,769,863,398,806,612,706,283,646,780,"2,788",595,"1,367","1,136","2,092"
2021년06월_여_10~19세,"24,042","1,587","2,114",872,457,756,988,"1,021","1,173",529,"1,239",794,892,489,"1,137","1,050","1,805",869,"1,699","1,602","2,969"
2021년06월_여_20~29세,"33,840","2,096","2,074","3,607","1,045","1,499","1,391","1,938","1,989","1,094","1,549","1,175","1,298","1,006","1,576","1,060","1,857","1,254","1,911","2,122","2,299"
2021년06월_여_30~39세,"34,166","2,356","2,337","2,656",686,"1,430","1,333","1,697","1,923",983,"1,397","1,026","1,369",785,"1,318","1,148","3,747","1,053","2,097","2,042","2,783"
2021년06월_여_40~49세,"43,022","2,697","3,428","2,204","1,002","1,581","1,854","1,967","2,191","1,157","2,041","1,362","1,653",935,"1,921","1,663","3,665","1,549","2,875","2,766","4,511"
2021년06월_여_50~59세,"45,173","2,638","2,891","2,221","1,447","2,015","1,894","2,583","2,601","1,633","2,259","1,613","1,977","1,513","2,501","1,774","2,617","2,109","2,738","2,850","3,299"
2021년06월_여_60~69세,"35,699","2,032","2,230","1,594","1,254","1,740","1,561","2,203","2,147","1,525","1,891","1,288","1,728","1,481","1,884","1,581","2,171","1,585","1,910","2,056","1,838"
2021년06월_여_70~79세,"16,931",859,920,761,717,"1,018",835,"1,094",986,879,835,611,745,811,904,680,848,770,843,"1,046",769
2021년06월_여_80~89세,"8,592",416,405,336,352,499,380,542,523,570,365,263,460,334,569,313,367,397,429,629,443
2021년06월_여_90~99세,"1,627",104,86,47,68,99,72,85,101,84,75,53,72,75,124,62,73,90,92,101,64
2021년06월_여_100세 이상,71,4,7,1,5,5,2,5,8,1,2,3,6,2,4,1,3,3,0,6,3
2021년07월_계_총인구수,"520,683","31,623","35,648","30,013","14,718","21,893","22,104","27,741","28,976","17,256","24,480","17,719","21,221","15,402","24,531","20,053","39,614","21,043","32,173","32,997","41,478"
2021년07월_계_연령구간인구수,"520,683","31,623","35,648","30,013","14,718","21,893","22,104","27,741","28,976","17,256","24,480","17,719","21,221","15,402","24,531","20,053","39,614","21,043","32,173","32,997","41,478"
2021년07월_계_0~9세,"39,438","3,015","3,492","1,634",589,"1,095","1,530","1,488","1,740",810,"1,641","1,270","1,397",597,"1,352","1,530","5,730","1,225","2,738","2,340","4,225"
2021년07월_계_10~19세,"49,167","3,057","4,349","1,813",987,"1,570","2,080","2,072","2,337","1,076","2,483","1,597","1,860",979,"2,255","2,184","3,862","1,855","3,524","3,315","5,912"
2021년07월_계_20~29세,"69,671","4,134","4,294","6,486","2,142","3,098","2,895","3,959","4,114","2,250","3,245","2,486","2,772","2,125","3,382","2,329","3,676","2,801","4,136","4,613","4,734"
2021년07월_계_30~39세,"70,144","4,559","4,359","5,758","1,611","3,077","2,696","3,603","4,019","2,165","2,847","2,185","2,799","1,792","2,768","2,305","7,146","2,248","4,407","4,585","5,215"
2021년07월_계_40~49세,"87,521","5,581","6,610","4,801","2,181","3,286","3,770","4,188","4,547","2,369","4,112","2,830","3,240","2,028","3,634","3,367","7,696","3,247","5,781","5,601","8,652"
2021년07월_계_50~59세,"89,004","5,022","5,725","4,475","2,892","3,859","3,835","5,135","5,131","3,253","4,321","3,173","3,718","2,968","4,782","3,405","4,975","4,245","5,561","5,673","6,856"
