카테고리,충청북도,충청북도 청주시,충청북도 청주시 상당구,충청북도 청주시 서원구,충청북도 청주시 흥덕구,충청북도 청주시 청원구,충청북도 충주시,충청북도 제천시,충청북도 보은군,충청북도 옥천군,충청북도 영동군,충청북도 증평군,충청북도 진천군,충청북도 괴산군,충청북도 음성군,충청북도 단양군
2020년12월_남_40~49세,"124,974","69,108","15,023","15,161","21,882","17,042","15,869","9,488","1,874","3,366","2,907","3,019","7,411","2,358","7,746","1,828"
2020년12월_남_50~59세,"140,958","69,133","16,464","16,858","21,656","14,155","19,253","12,279","3,238","4,799","4,513","3,162","7,493","4,168","9,884","3,036"
2020년12월_남_60~69세,"111,733","47,553","11,831","12,116","13,585","10,021","15,883","11,359","3,496","5,023","4,691","2,499","5,284","4,625","8,061","3,259"
2020년12월_남_70~79세,"54,272","21,157","5,439","5,516","5,558","4,644","7,756","5,624","2,042","2,931","2,852","1,201","2,524","2,563","3,885","1,737"
2020년12월_남_80~89세,"22,539","8,007","2,130","2,124","1,944","1,809","3,376","2,275","1,063","1,265","1,349",503,"1,190","1,177","1,587",747
2020년12월_남_90~99세,"2,051",704,231,168,159,146,311,178,101,146,120,45,87,102,183,74
2020년12월_남_100세 이상,161,50,12,15,6,17,15,25,1,6,11,4,5,8,27,9
2020년12월_여_총인구수,"789,246","419,145","95,554","98,025","130,908","94,658","103,913","66,313","16,120","25,038","23,851","17,678","39,882","19,168","43,765","14,373"
2020년12월_여_연령구간인구수,"789,246","419,145","95,554","98,025","130,908","94,658","103,913","66,313","16,120","25,038","23,851","17,678","39,882","19,168","43,765","14,373"
2020년12월_여_0~9세,"60,303","36,361","7,928","6,773","11,872","9,788","7,197","4,278",715,"1,239","1,146","1,563","3,735",671,"2,824",574
2020년12월_여_10~19세,"71,676","41,371","9,486","9,746","12,753","9,386","9,097","5,655",982,"1,822","1,624","1,609","3,858","1,034","3,689",935
2020년12월_여_20~29세,"88,360","54,533","11,236","12,952","18,796","11,549","10,428","6,557",987,"1,895","1,954","1,882","3,901","1,352","3,951",920
2020년12월_여_30~39세,"91,394","56,420","11,253","10,998","19,514","14,655","10,674","6,218","1,001","1,854","1,545","2,109","5,229","1,164","4,236",944
2020년12월_여_40~49세,"116,220","67,422","15,282","15,520","21,291","15,329","15,071","8,954","1,446","2,887","2,455","2,571","6,151","1,747","6,019","1,497"
2020년12월_여_50~59세,"132,842","68,834","16,509","17,377","21,428","13,520","18,379","11,731","2,662","4,163","3,973","2,852","6,240","3,522","7,854","2,632"
2020년12월_여_60~69세,"111,608","49,598","12,064","13,071","14,064","10,399","15,854","11,444","3,318","4,832","4,510","2,491","5,070","4,202","7,194","3,095"
2020년12월_여_70~79세,"66,247","26,194","6,871","6,931","6,613","5,779","9,673","6,820","2,542","3,427","3,659","1,476","3,008","2,944","4,345","2,159"
2020년12월_여_80~89세,"43,030","15,570","4,121","3,938","3,885","3,626","6,505","3,961","2,051","2,475","2,552",988,"2,297","2,160","3,082","1,389"
2020년12월_여_90~99세,"7,158","2,705",760,688,664,593,980,644,389,423,404,131,378,350,539,215
2020년12월_여_100세 이상,408,137,44,31,28,34,55,51,27,21,29,6,15,22,32,13
2021년01월_계_총인구수,"1,599,658","845,710","191,363","194,154","266,196","193,997","210,139","132,759","32,364","50,468","47,230","36,807","83,849","38,338","92,945","29,049"
2021년01월_계_연령구간인구수,"1,599,658","845,710","191,363","194,154","266,196","193,997","210,139","132,759","32,364","50,468","47,230","36,807","83,849","38,338","92,945","29,049"
2021년01월_계_0~9세,"122,503","73,844","16,182","13,605","24,141","19,916","14,474","8,661","1,445","2,564","2,305","3,199","7,700","1,295","5,832","1,184"
2021년01월_계_10~19세,"148,922","86,043","19,850","20,253","26,537","19,403","18,846","11,613","2,098","3,887","3,350","3,353","8,079","2,068","7,615","1,970"
2021년01월_계_20~29세,"198,562","120,041","24,686","28,230","41,078","26,047","24,311","14,649","2,363","4,348","4,377","4,512","9,267","3,062","9,431","2,201"
2021년01월_계_30~39세,"194,224","118,352","23,091","22,505","41,270","31,486","23,307","12,947","2,194","3,866","3,234","4,725","11,510","2,493","9,587","2,009"
2021년01월_계_40~49세,"240,713","136,576","30,503","30,520","43,251","32,302","30,880","18,363","3,304","6,213","5,314","5,580","13,584","3,930","13,673","3,296"
2021년01월_계_50~59세,"273,075","137,889","33,109","34,120","43,042","27,618","37,531","23,933","5,850","8,940","8,434","6,030","13,741","7,402","17,696","5,629"
2021년01월_계_60~69세,"225,183","98,153","24,245","25,412","27,941","20,555","32,011","22,941","6,874","9,933","9,232","5,025","10,441","8,791","15,382","6,400"
2021년01월_계_70~79세,"120,768","47,522","12,374","12,479","12,217","10,452","17,454","12,479","4,582","6,359","6,525","2,691","5,545","5,462","8,249","3,900"
2021년01월_계_80~89세,"65,860","23,668","6,266","6,116","5,862","5,424","9,955","6,264","3,130","3,757","3,893","1,501","3,490","3,356","4,693","2,153"
2021년01월_계_90~99세,"9,278","3,432","1,001",865,822,744,"1,301",832,497,574,526,181,473,449,729,284
2021년01월_계_100세 이상,570,190,56,49,35,50,69,77,27,27,40,10,19,30,58,23
2021년01월_남_총인구수,"811,057","426,213","95,118","96,402","135,102","99,591","106,269","66,633","16,271","25,447","23,487","19,125","43,937","19,702","49,247","14,726"
2021년01월_남_연령구간인구수,"811,057","426,213","95,118","96,402","135,102","99,591","106,269","66,633","16,271","25,447","23,487","19,125","43,937","19,702","49,247","14,726"
2021년01월_남_0~9세,"62,672","37,701","8,206","6,947","12,309","10,239","7,347","4,440",738,"1,334","1,169","1,647","3,984",650,"3,043",619
2021년01월_남_10~19세,"77,417","44,686","10,329","10,534","13,773","10,050","9,757","6,002","1,120","2,065","1,744","1,740","4,235","1,081","3,936","1,051"
2021년01월_남_20~29세,"110,536","65,507","13,360","15,342","22,272","14,533","13,951","8,152","1,390","2,478","2,461","2,632","5,343","1,822","5,503","1,297"
2021년01월_남_30~39세,"103,077","61,943","11,722","11,574","21,743","16,904","12,634","6,788","1,199","2,012","1,700","2,637","6,316","1,403","5,370","1,075"
2021년01월_남_40~49세,"124,791","69,202","15,130","15,111","21,952","17,009","15,856","9,453","1,858","3,339","2,887","3,008","7,420","2,267","7,687","1,814"
2021년01월_남_50~59세,"140,506","69,072","16,546","16,791","21,597","14,138","19,185","12,232","3,209","4,782","4,470","3,181","7,489","4,017","9,865","3,004"
2021년01월_남_60~69세,"112,689","48,025","11,973","12,233","13,755","10,064","16,030","11,417","3,536","5,072","4,717","2,511","5,334","4,622","8,139","3,286"
2021년01월_남_70~79세,"54,477","21,259","5,482","5,540","5,568","4,669","7,764","5,656","2,050","2,933","2,872","1,213","2,532","2,550","3,903","1,745"
2021년01월_남_80~89세,"22,669","8,059","2,126","2,147","1,967","1,819","3,416","2,287","1,066","1,279","1,336",507,"1,190","1,182","1,595",752
2021년01월_남_90~99세,"2,062",708,231,168,160,149,314,181,104,147,120,45,89,100,180,74
2021년01월_남_100세 이상,161,51,13,15,6,17,15,25,1,6,11,4,5,8,26,9
2021년01월_여_총인구수,"788,601","419,497","96,245","97,752","131,094","94,406","103,870","66,126","16,093","25,021","23,743","17,682","39,912","18,636","43,698","14,323"
2021년01월_여_연령구간인구수,"788,601","419,497","96,245","97,752","131,094","94,406","103,870","66,126","16,093","25,021","23,743","17,682","39,912","18,636","43,698","14,323"
2021년01월_여_0~9세,"59,831","36,143","7,976","6,658","11,832","9,677","7,127","4,221",707,"1,230","1,136","1,552","3,716",645,"2,789",565
2021년01월_여_10~19세,"71,505","41,357","9,521","9,719","12,764","9,353","9,089","5,611",978,"1,822","1,606","1,613","3,844",987,"3,679",919
2021년01월_여_20~29세,"88,026","54,534","11,326","12,888","18,806","11,514","10,360","6,497",973,"1,870","1,916","1,880","3,924","1,240","3,928",904
2021년01월_여_30~39세,"91,147","56,409","11,369","10,931","19,527","14,582","10,673","6,159",995,"1,854","1,534","2,088","5,194","1,090","4,217",934
2021년01월_여_40~49세,"115,922","67,374","15,373","15,409","21,299","15,293","15,024","8,910","1,446","2,874","2,427","2,572","6,164","1,663","5,986","1,482"
2021년01월_여_50~59세,"132,569","68,817","16,563","17,329","21,445","13,480","18,346","11,701","2,641","4,158","3,964","2,849","6,252","3,385","7,831","2,625"
2021년01월_여_60~69세,"112,494","50,128","12,272","13,179","14,186","10,491","15,981","11,524","3,338","4,861","4,515","2,514","5,107","4,169","7,243","3,114"
2021년01월_여_70~79세,"66,291","26,263","6,892","6,939","6,649","5,783","9,690","6,823","2,532","3,426","3,653","1,478","3,013","2,912","4,346","2,155"
2021년01월_여_80~89세,"43,191","15,609","4,140","3,969","3,895","3,605","6,539","3,977","2,064","2,478","2,557",994,"2,300","2,174","3,098","1,401"
2021년01월_여_90~99세,"7,216","2,724",770,697,662,595,987,651,393,427,406,136,384,349,549,210
2021년01월_여_100세 이상,409,139,43,34,29,33,54,52,26,21,29,6,14,22,32,14
2021년02월_계_총인구수,"1,599,122","846,204","193,027","193,371","266,080","193,726","210,058","132,506","32,371","50,474","47,023","36,685","84,116","38,009","92,733","28,943"
2021년02월_계_연령구간인구수,"1,599,122","846,204","193,027","193,371","266,080","193,726","210,058","132,506","32,371","50,474","47,023","36,685","84,116","38,009","92,733","28,943"
2021년02월_계_0~9세,"122,051","73,682","16,324","13,486","24,063","19,809","14,402","8,615","1,438","2,568","2,265","3,146","7,706","1,302","5,756","1,171"
2021년02월_계_10~19세,"148,452","85,865","19,935","20,106","26,455","19,369","18,781","11,542","2,090","3,859","3,329","3,349","8,088","2,026","7,574","1,949"
2021년02월_계_20~29세,"197,701","119,700","24,835","28,076","40,929","25,860","24,263","14,544","2,344","4,327","4,273","4,483","9,261","2,963","9,368","2,175"
2021년02월_계_30~39세,"193,667","118,332","23,450","22,234","41,229","31,419","23,192","12,839","2,174","3,843","3,204","4,660","11,554","2,435","9,481","1,953"
2021년02월_계_40~49세,"240,548","136,655","30,770","30,385","43,256","32,244","30,806","18,310","3,299","6,218","5,289","5,572","13,626","3,874","13,614","3,285"
2021년02월_계_50~59세,"272,604","137,829","33,339","33,961","42,982","27,547","37,462","23,888","5,843","8,903","8,355","6,042","13,752","7,295","17,640","5,595"
2021년02월_계_60~69세,"227,167","99,088","24,591","25,585","28,187","20,725","32,335","23,040","6,942","10,018","9,307","5,060","10,579","8,815","15,530","6,453"
2021년02월_계_70~79세,"120,708","47,575","12,413","12,482","12,209","10,471","17,391","12,502","4,577","6,337","6,518","2,685","5,546","5,434","8,247","3,896"
2021년02월_계_80~89세,"66,297","23,837","6,310","6,137","5,905","5,485","10,054","6,320","3,135","3,785","3,906","1,498","3,503","3,385","4,720","2,154"
2021년02월_계_90~99세,"9,343","3,443","1,001",870,828,744,"1,301",827,502,589,537,180,482,451,743,288
2021년02월_계_100세 이상,584,198,59,49,37,53,71,79,27,27,40,10,19,29,60,24
2021년02월_남_총인구수,"810,751","426,413","95,921","95,957","135,056","99,479","106,274","66,498","16,281","25,431","23,396","19,080","44,050","19,521","49,129","14,678"
2021년02월_남_연령구간인구수,"810,751","426,413","95,921","95,957","135,056","99,479","106,274","66,498","16,281","25,431","23,396","19,080","44,050","19,521","49,129","14,678"
2021년02월_남_0~9세,"62,436","37,621","8,265","6,879","12,286","10,191","7,313","4,413",731,"1,334","1,145","1,622","3,994",647,"3,002",614
2021년02월_남_10~19세,"77,188","44,558","10,355","10,443","13,733","10,027","9,751","5,975","1,122","2,058","1,734","1,744","4,230","1,058","3,918","1,040"
2021년02월_남_20~29세,"110,006","65,272","13,430","15,245","22,162","14,435","13,913","8,109","1,380","2,469","2,409","2,616","5,325","1,760","5,472","1,281"
2021년02월_남_30~39세,"102,929","62,030","11,943","11,440","21,765","16,882","12,610","6,738","1,197","1,990","1,686","2,601","6,342","1,369","5,322","1,044"
2021년02월_남_40~49세,"124,645","69,214","15,272","15,024","21,936","16,982","15,813","9,421","1,849","3,336","2,872","3,015","7,438","2,237","7,636","1,814"
2021년02월_남_50~59세,"140,253","69,048","16,633","16,715","21,567","14,133","19,152","12,194","3,212","4,759","4,440","3,186","7,498","3,957","9,828","2,979"
2021년02월_남_60~69세,"113,739","48,499","12,133","12,334","13,882","10,150","16,203","11,467","3,567","5,113","4,761","2,530","5,399","4,648","8,229","3,323"
2021년02월_남_70~79세,"54,487","21,293","5,509","5,528","5,571","4,685","7,736","5,669","2,054","2,927","2,869","1,208","2,536","2,543","3,902","1,750"
2021년02월_남_80~89세,"22,832","8,113","2,140","2,168","1,983","1,822","3,457","2,304","1,063","1,288","1,345",509,"1,194","1,197","1,613",749
2021년02월_남_90~99세,"2,071",712,226,166,165,155,311,182,105,151,124,45,89,97,180,75
2021년02월_남_100세 이상,165,53,15,15,6,17,15,26,1,6,11,4,5,8,27,9
2021년02월_여_총인구수,"788,371","419,791","97,106","97,414","131,024","94,247","103,784","66,008","16,090","25,043","23,627","17,605","40,066","18,488","43,604","14,265"
2021년02월_여_연령구간인구수,"788,371","419,791","97,106","97,414","131,024","94,247","103,784","66,008","16,090","25,043","23,627","17,605","40,066","18,488","43,604","14,265"
2021년02월_여_0~9세,"59,615","36,061","8,059","6,607","11,777","9,618","7,089","4,202",707,"1,234","1,120","1,524","3,712",655,"2,754",557
2021년02월_여_10~19세,"71,264","41,307","9,580","9,663","12,722","9,342","9,030","5,567",968,"1,801","1,595","1,605","3,858",968,"3,656",909
2021년02월_여_20~29세,"87,695","54,428","11,405","12,831","18,767","11,425","10,350","6,435",964,"1,858","1,864","1,867","3,936","1,203","3,896",894
2021년02월_여_30~39세,"90,738","56,302","11,507","10,794","19,464","14,537","10,582","6,101",977,"1,853","1,518","2,059","5,212","1,066","4,159",909
2021년02월_여_40~49세,"115,903","67,441","15,498","15,361","21,320","15,262","14,993","8,889","1,450","2,882","2,417","2,557","6,188","1,637","5,978","1,471"
2021년02월_여_50~59세,"132,351","68,781","16,706","17,246","21,415","13,414","18,310","11,694","2,631","4,144","3,915","2,856","6,254","3,338","7,812","2,616"
2021년02월_여_60~69세,"113,428","50,589","12,458","13,251","14,305","10,575","16,132","11,573","3,375","4,905","4,546","2,530","5,180","4,167","7,301","3,130"
2021년02월_여_70~79세,"66,221","26,282","6,904","6,954","6,638","5,786","9,655","6,833","2,523","3,410","3,649","1,477","3,010","2,891","4,345","2,146"
2021년02월_여_80~89세,"43,465","15,724","4,170","3,969","3,922","3,663","6,597","4,016","2,072","2,497","2,561",989,"2,309","2,188","3,107","1,405"
2021년02월_여_90~99세,"7,272","2,731",775,704,663,589,990,645,397,438,413,135,393,354,563,213
2021년02월_여_100세 이상,419,145,44,34,31,36,56,53,26,21,29,6,14,21,33,15
2021년03월_계_총인구수,"1,595,714","845,025","193,300","192,804","265,571","193,350","209,443","132,542","32,206","50,337","46,577","36,536","84,118","37,688","92,407","28,835"
2021년03월_계_연령구간인구수,"1,595,714","845,025","193,300","192,804","265,571","193,350","209,443","132,542","32,206","50,337","46,577","36,536","84,118","37,688","92,407","28,835"
2021년03월_계_0~9세,"121,435","73,341","16,304","13,363","23,949","19,725","14,313","8,548","1,425","2,550","2,245","3,142","7,685","1,291","5,730","1,165"
2021년03월_계_10~19세,"147,917","85,548","19,894","19,959","26,392","19,303","18,682","11,536","2,079","3,847","3,282","3,349","8,134","1,993","7,534","1,933"
2021년03월_계_20~29세,"197,273","119,562","24,879","28,071","40,784","25,828","24,208","14,626","2,331","4,308","4,166","4,453","9,266","2,891","9,314","2,148"
2021년03월_계_30~39세,"192,814","117,883","23,472","22,071","41,062","31,278","23,089","12,802","2,144","3,842","3,178","4,617","11,521","2,396","9,409","1,933"
2021년03월_계_40~49세,"239,437","136,223","30,775","30,201","43,146","32,101","30,636","18,225","3,272","6,169","5,192","5,536","13,626","3,795","13,524","3,239"
2021년03월_계_50~59세,"270,956","137,272","33,267","33,796","42,743","27,466","37,138","23,792","5,782","8,821","8,229","5,992","13,668","7,197","17,529","5,536"
2021년03월_계_60~69세,"229,572","100,298","24,955","25,835","28,531","20,977","32,658","23,271","6,982","10,091","9,379","5,090","10,716","8,874","15,695","6,518"
2021년03월_계_70~79세,"120,213","47,448","12,388","12,458","12,200","10,402","17,298","12,463","4,552","6,322","6,452","2,672","5,507","5,403","8,213","3,883"
2021년03월_계_80~89세,"66,515","23,938","6,342","6,165","5,928","5,503","10,082","6,388","3,129","3,782","3,926","1,507","3,506","3,384","4,706","2,167"
2021년03월_계_90~99세,"9,260","3,406",991,862,820,733,"1,302",828,495,588,515,175,476,446,735,294
2021년03월_계_100세 이상,322,106,33,23,16,34,37,63,15,17,13,3,13,18,18,19
2021년03월_남_총인구수,"809,457","425,909","96,122","95,733","134,784","99,270","106,051","66,558","16,235","25,378","23,207","19,011","44,101","19,412","48,982","14,613"
2021년03월_남_연령구간인구수,"809,457","425,909","96,122","95,733","134,784","99,270","106,051","66,558","16,235","25,378","23,207","19,011","44,101","19,412","48,982","14,613"
2021년03월_남_0~9세,"62,073","37,425","8,248","6,827","12,214","10,136","7,236","4,377",731,"1,318","1,142","1,627","3,974",647,"2,989",607
2021년03월_남_10~19세,"76,956","44,392","10,344","10,355","13,707","9,986","9,726","5,994","1,117","2,046","1,709","1,746","4,253","1,037","3,904","1,032"
2021년03월_남_20~29세,"109,843","65,185","13,463","15,249","22,082","14,391","13,927","8,150","1,374","2,464","2,353","2,608","5,350","1,729","5,439","1,264"
2021년03월_남_30~39세,"102,529","61,820","11,959","11,367","21,665","16,829","12,555","6,728","1,188","1,992","1,668","2,576","6,339","1,355","5,280","1,028"
2021년03월_남_40~49세,"124,152","69,036","15,312","14,945","21,877","16,902","15,749","9,384","1,829","3,312","2,836","2,981","7,433","2,215","7,590","1,787"
2021년03월_남_50~59세,"139,496","68,785","16,590","16,637","21,444","14,114","18,976","12,147","3,191","4,736","4,383","3,170","7,470","3,901","9,774","2,963"
2021년03월_남_60~69세,"115,081","49,150","12,319","12,478","14,082","10,271","16,378","11,588","3,593","5,150","4,817","2,542","5,477","4,704","8,334","3,348"
2021년03월_남_70~79세,"54,292","21,251","5,512","5,520","5,556","4,663","7,712","5,651","2,046","2,920","2,833","1,204","2,515","2,528","3,886","1,746"
2021년03월_남_80~89세,"22,934","8,150","2,146","2,184","1,996","1,824","3,477","2,334","1,063","1,287","1,351",511,"1,202","1,194","1,609",756
2021년03월_남_90~99세,"2,025",695,224,165,160,146,307,184,103,150,113,44,85,97,172,75
2021년03월_남_100세 이상,76,20,5,6,1,8,8,21,0,3,2,2,3,5,5,7
2021년03월_여_총인구수,"786,257","419,116","97,178","97,071","130,787","94,080","103,392","65,984","15,971","24,959","23,370","17,525","40,017","18,276","43,425","14,222"
2021년03월_여_연령구간인구수,"786,257","419,116","97,178","97,071","130,787","94,080","103,392","65,984","15,971","24,959","23,370","17,525","40,017","18,276","43,425","14,222"
2021년03월_여_0~9세,"59,362","35,916","8,056","6,536","11,735","9,589","7,077","4,171",694,"1,232","1,103","1,515","3,711",644,"2,741",558
2021년03월_여_10~19세,"70,961","41,156","9,550","9,604","12,685","9,317","8,956","5,542",962,"1,801","1,573","1,603","3,881",956,"3,630",901
2021년03월_여_20~29세,"87,430","54,377","11,416","12,822","18,702","11,437","10,281","6,476",957,"1,844","1,813","1,845","3,916","1,162","3,875",884
2021년03월_여_30~39세,"90,285","56,063","11,513","10,704","19,397","14,449","10,534","6,074",956,"1,850","1,510","2,041","5,182","1,041","4,129",905
2021년03월_여_40~49세,"115,285","67,187","15,463","15,256","21,269","15,199","14,887","8,841","1,443","2,857","2,356","2,555","6,193","1,580","5,934","1,452"
2021년03월_여_50~59세,"131,460","68,487","16,677","17,159","21,299","13,352","18,162","11,645","2,591","4,085","3,846","2,822","6,198","3,296","7,755","2,573"
2021년03월_여_60~69세,"114,491","51,148","12,636","13,357","14,449","10,706","16,280","11,683","3,389","4,941","4,562","2,548","5,239","4,170","7,361","3,170"
2021년03월_여_70~79세,"65,921","26,197","6,876","6,938","6,644","5,739","9,586","6,812","2,506","3,402","3,619","1,468","2,992","2,875","4,327","2,137"
2021년03월_여_80~89세,"43,581","15,788","4,196","3,981","3,932","3,679","6,605","4,054","2,066","2,495","2,575",996,"2,304","2,190","3,097","1,411"
2021년03월_여_90~99세,"7,235","2,711",767,697,660,587,995,644,392,438,402,131,391,349,563,219
2021년03월_여_100세 이상,246,86,28,17,15,26,29,42,15,14,11,1,10,13,13,12
2021년04월_계_총인구수,"1,596,303","845,534","193,472","193,334","265,263","193,465","209,434","132,643","32,211","50,341","46,497","36,532","84,437","37,567","92,349","28,758"
2021년04월_계_연령구간인구수,"1,596,303","845,534","193,472","193,334","265,263","193,465","209,434","132,643","32,211","50,341","46,497","36,532","84,437","37,567","92,349","28,758"
2021년04월_계_0~9세,"120,958","73,119","16,287","13,351","23,835","19,646","14,251","8,503","1,420","2,549","2,229","3,117","7,634","1,286","5,701","1,149"
2021년04월_계_10~19세,"147,753","85,311","19,819","19,936","26,273","19,283","18,641","11,560","2,073","3,833","3,278","3,344","8,322","1,975","7,494","1,922"
2021년04월_계_20~29세,"197,283","119,699","24,934","28,124","40,755","25,886","24,158","14,665","2,346","4,286","4,140","4,442","9,273","2,841","9,298","2,135"
2021년04월_계_30~39세,"192,675","117,926","23,522","22,221","40,961","31,222","23,107","12,771","2,120","3,823","3,139","4,608","11,536","2,369","9,350","1,926"
2021년04월_계_40~49세,"239,112","136,198","30,726","30,229","43,109","32,134","30,532","18,174","3,260","6,162","5,154","5,527","13,643","3,747","13,501","3,214"
2021년04월_계_50~59세,"270,275","136,994","33,207","33,793","42,583","27,411","37,057","23,737","5,751","8,789","8,199","5,985","13,654","7,141","17,473","5,495"
2021년04월_계_60~69세,"231,704","101,278","25,208","26,105","28,781","21,184","32,937","23,453","7,044","10,163","9,459","5,155","10,860","8,948","15,848","6,559"
2021년04월_계_70~79세,"119,962","47,375","12,355","12,475","12,160","10,385","17,275","12,416","4,531","6,320","6,436","2,661","5,497","5,399","8,181","3,871"
2021년04월_계_80~89세,"66,910","24,085","6,380","6,204","5,962","5,539","10,127","6,461","3,153","3,805","3,931","1,513","3,520","3,390","4,749","2,176"
2021년04월_계_90~99세,"9,348","3,440","1,000",872,830,738,"1,316",837,498,596,520,177,486,453,733,292
2021년04월_계_100세 이상,323,109,34,24,14,37,33,66,15,15,12,3,12,18,21,19
2021년04월_남_총인구수,"809,679","426,167","96,206","96,008","134,615","99,338","106,018","66,597","16,246","25,378","23,178","19,023","44,228","19,330","48,943","14,571"
2021년04월_남_연령구간인구수,"809,679","426,167","96,206","96,008","134,615","99,338","106,018","66,597","16,246","25,378","23,178","19,023","44,228","19,330","48,943","14,571"
2021년04월_남_0~9세,"61,815","37,304","8,246","6,819","12,152","10,087","7,198","4,356",726,"1,313","1,130","1,621","3,946",642,"2,981",598
2021년04월_남_10~19세,"76,852","44,264","10,289","10,350","13,649","9,976","9,710","6,000","1,113","2,036","1,710","1,748","4,320","1,027","3,900","1,024"
2021년04월_남_20~29세,"109,808","65,254","13,481","15,273","22,048","14,452","13,912","8,181","1,382","2,443","2,333","2,601","5,338","1,692","5,416","1,256"
2021년04월_남_30~39세,"102,467","61,864","12,017","11,461","21,591","16,795","12,537","6,724","1,174","1,980","1,649","2,569","6,350","1,347","5,247","1,026"
2021년04월_남_40~49세,"123,945","69,036","15,264","14,968","21,882","16,922","15,689","9,347","1,812","3,305","2,814","2,977","7,446","2,178","7,568","1,773"
2021년04월_남_50~59세,"139,115","68,611","16,557","16,619","21,360","14,075","18,949","12,122","3,178","4,729","4,370","3,162","7,457","3,885","9,720","2,932"
2021년04월_남_60~69세,"116,237","49,662","12,453","12,612","14,214","10,383","16,513","11,682","3,636","5,202","4,861","2,582","5,555","4,739","8,429","3,376"
2021년04월_남_70~79세,"54,217","21,232","5,506","5,526","5,537","4,663","7,703","5,621","2,052","2,923","2,839","1,199","2,516","2,517","3,872","1,743"
2021년04월_남_80~89세,"23,098","8,220","2,164","2,208","2,018","1,830","3,488","2,360","1,068","1,292","1,356",516,"1,208","1,203","1,628",759
2021년04월_남_90~99세,"2,047",699,223,166,163,147,311,183,105,152,114,46,89,95,176,77
2021년04월_남_100세 이상,78,21,6,6,1,8,8,21,0,3,2,2,3,5,6,7
2021년04월_여_총인구수,"786,624","419,367","97,266","97,326","130,648","94,127","103,416","66,046","15,965","24,963","23,319","17,509","40,209","18,237","43,406","14,187"
2021년04월_여_연령구간인구수,"786,624","419,367","97,266","97,326","130,648","94,127","103,416","66,046","15,965","24,963","23,319","17,509","40,209","18,237","43,406","14,187"
2021년04월_여_0~9세,"59,143","35,815","8,041","6,532","11,683","9,559","7,053","4,147",694,"1,236","1,099","1,496","3,688",644,"2,720",551
2021년04월_여_10~19세,"70,901","41,047","9,530","9,586","12,624","9,307","8,931","5,560",960,"1,797","1,568","1,596","4,002",948,"3,594",898
2021년04월_여_20~29세,"87,475","54,445","11,453","12,851","18,707","11,434","10,246","6,484",964,"1,843","1,807","1,841","3,935","1,149","3,882",879
2021년04월_여_30~39세,"90,208","56,062","11,505","10,760","19,370","14,427","10,570","6,047",946,"1,843","1,490","2,039","5,186","1,022","4,103",900
2021년04월_여_40~49세,"115,167","67,162","15,462","15,261","21,227","15,212","14,843","8,827","1,448","2,857","2,340","2,550","6,197","1,569","5,933","1,441"
2021년04월_여_50~59세,"131,160","68,383","16,650","17,174","21,223","13,336","18,108","11,615","2,573","4,060","3,829","2,823","6,197","3,256","7,753","2,563"
2021년04월_여_60~69세,"115,467","51,616","12,755","13,493","14,567","10,801","16,424","11,771","3,408","4,961","4,598","2,573","5,305","4,209","7,419","3,183"
2021년04월_여_70~79세,"65,745","26,143","6,849","6,949","6,623","5,722","9,572","6,795","2,479","3,397","3,597","1,462","2,981","2,882","4,309","2,128"
2021년04월_여_80~89세,"43,812","15,865","4,216","3,996","3,944","3,709","6,639","4,101","2,085","2,513","2,575",997,"2,312","2,187","3,121","1,417"
2021년04월_여_90~99세,"7,301","2,741",777,706,667,591,"1,005",654,393,444,406,131,397,358,557,215
2021년04월_여_100세 이상,245,88,28,18,13,29,25,45,15,12,10,1,9,13,15,12
2021년05월_계_총인구수,"1,596,955","846,291","193,673","193,630","265,316","193,672","209,483","132,659","32,180","50,320","46,442","36,536","84,623","37,442","92,213","28,766"
2021년05월_계_연령구간인구수,"1,596,955","846,291","193,673","193,630","265,316","193,672","209,483","132,659","32,180","50,320","46,442","36,536","84,623","37,442","92,213","28,766"
2021년05월_계_0~9세,"120,558","72,922","16,263","13,351","23,718","19,590","14,188","8,468","1,404","2,531","2,220","3,088","7,618","1,280","5,690","1,149"
2021년05월_계_10~19세,"147,489","85,150","19,771","19,874","26,207","19,298","18,613","11,540","2,063","3,800","3,257","3,343","8,374","1,957","7,475","1,917"
2021년05월_계_20~29세,"197,119","119,716","24,945","28,166","40,721","25,884","24,099","14,696","2,334","4,276","4,120","4,435","9,271","2,795","9,246","2,131"
2021년05월_계_30~39세,"192,514","117,947","23,535","22,251","40,987","31,174","23,114","12,748","2,101","3,815","3,116","4,580","11,528","2,353","9,287","1,925"
2021년05월_계_40~49세,"238,517","135,993","30,640","30,211","43,012","32,130","30,401","18,093","3,237","6,105","5,119","5,537","13,650","3,711","13,480","3,191"
2021년05월_계_50~59세,"270,172","137,118","33,267","33,809","42,584","27,458","37,056","23,672","5,720","8,801","8,169","5,982","13,690","7,088","17,427","5,449"
2021년05월_계_60~69세,"233,727","102,194","25,404","26,323","29,076","21,391","33,216","23,650","7,129","10,230","9,542","5,214","10,951","9,000","15,964","6,637"
2021년05월_계_70~79세,"119,892","47,447","12,381","12,486","12,167","10,413","17,244","12,384","4,520","6,328","6,411","2,664","5,508","5,368","8,150","3,868"
